row_full,col_full,latitude,longitude,rowf_colf,km2,lon_station,lat_station,voltage,objectid,km_urban_fromstation,lat_urban_fromstation,lon_urban_fromstation,cost_trunk_upfront,km_site_spur,cost_spur_upfront,cost_trans_upfront,cost_trans_annual
642,1950,35.001919,-85.624786,642_1950,0.03172793439199468,-85.5353054981397,34.8184912212444,230,22969,12.368432621382135,34.901154,-85.44454499999999,31.680241130790932,21.930877777513917,56.1732854493172,87.85352658010814,5.047272161480928
634,1952,34.851849,-85.603607,634_1952,0.4218068976968504,-85.5353054981397,34.8184912212444,230,22969,12.368432621382135,34.901154,-85.44454499999999,31.680241130790932,7.261344562445721,18.59905403651151,50.27929516730244,2.5909603142829463
636,1952,34.888168,-85.59783900000001,636_1952,4.55627525680313,-85.5353054981397,34.8184912212444,230,22969,12.368432621382135,34.901154,-85.44454499999999,31.680241130790932,9.615282874379167,24.62838172999295,56.308622860783885,2.9851109991347453
638,1952,34.924503,-85.59204100000001,638_1952,9.325474380089686,-85.5353054981397,34.8184912212444,230,22969,12.368432621382135,34.901154,-85.44454499999999,31.680241130790932,12.853955237501586,32.923848467627266,64.6040895984182,3.5274042799160927
640,1952,34.960834999999996,-85.58624300000001,640_1952,14.095168230162963,-85.5353054981397,34.8184912212444,230,22969,12.368432621382135,34.901154,-85.44454499999999,31.680241130790932,16.463569828180326,42.169438763703525,73.84967989449446,4.131809270375884
642,1952,34.997169,-85.580444,642_1952,2.916828588079416,-85.5353054981397,34.8184912212444,230,22969,12.368432621382135,34.901154,-85.44454499999999,31.680241130790932,20.24701448113043,51.860273696437865,83.5405148272288,4.765320902137508
628,1954,34.738147999999995,-85.57672099999999,628_1954,1.4937072285438386,-85.5353054981397,34.8184912212444,230,22969,12.368432621382135,34.901154,-85.44454499999999,31.680241130790932,9.685687514221206,24.808714682049168,56.4889558128401,2.9968997689889947
630,1954,34.77446,-85.570923,630_1954,6.718633212645265,-85.5353054981397,34.8184912212444,230,22969,12.368432621382135,34.901154,-85.44454499999999,31.680241130790932,5.872342059519356,15.041292469544096,46.72153360033503,2.3583814548396798
632,1954,34.810776000000004,-85.565125,632_1954,11.899266762355232,-85.5353054981397,34.8184912212444,230,22969,12.368432621382135,34.901154,-85.44454499999999,31.680241130790932,2.8593971980431587,7.323999369662449,39.00424050045338,1.8538846825363586
634,1954,34.847095,-85.559326,634_1954,16.11883621985035,-85.5353054981397,34.8184912212444,230,22969,12.368432621382135,34.901154,-85.44454499999999,31.680241130790932,3.85969699961699,9.886146077092228,41.56638720788316,2.0213779638380274
636,1954,34.883410999999995,-85.553528,636_1954,16.592002049940135,-85.5353054981397,34.8184912212444,230,22969,12.368432621382135,34.901154,-85.44454499999999,31.680241130790932,7.392356170970767,18.934624393407905,50.614865524198834,2.612897301740051
638,1954,34.919739,-85.547729,638_1954,16.60086316670107,-85.5353054981397,34.8184912212444,230,22969,12.368432621382135,34.901154,-85.44454499999999,31.680241130790932,11.28953627773129,28.91677890657194,60.59702003736287,3.2654531483751255
640,1954,34.956074,-85.541901,640_1954,16.601598250530028,-85.5353054981397,34.8184912212444,230,22969,12.368432621382135,34.901154,-85.44454499999999,31.680241130790932,15.275132076118615,39.12539949803601,70.80564062882695,3.9328135908781876
642,1954,34.992405,-85.53607199999999,642_1954,4.968647523447092,-85.5353054981397,34.8184912212444,230,22969,12.368432621382135,34.901154,-85.44454499999999,31.680241130790932,19.293920838471667,49.41903984377857,81.0992809745695,4.605731965555185
622,1956,34.624493,-85.549927,622_1956,2.2996516077173763,-85.4393880660358,34.8046275207445,230,18065,10.718823259573321,34.901154,-85.44454499999999,27.454966679817414,22.402313707570496,57.380811447081186,84.8357781268986,4.94281046977019
624,1956,34.660782,-85.544159,624_1956,7.605852294320417,-85.5353054981397,34.8184912212444,230,22969,12.368432621382135,34.901154,-85.44454499999999,31.680241130790932,17.514377115831103,44.8609542753148,76.54119540610574,4.3077596807902605
626,1956,34.697086,-85.538361,626_1956,12.942189196173933,-85.5353054981397,34.8184912212444,230,22969,12.368432621382135,34.901154,-85.44454499999999,31.680241130790932,13.471132469840937,34.50467314763914,66.18491427843007,3.6307463375937585
628,1956,34.733383,-85.53253199999999,628_1956,16.533084956506794,-85.5353054981397,34.8184912212444,230,22969,12.368432621382135,34.901154,-85.44454499999999,31.680241130790932,9.445018914530591,24.19227123248648,55.87251236327741,2.956601477011893
630,1956,34.769695,-85.526733,630_1956,16.577042083336035,-85.5353054981397,34.8184912212444,230,22969,12.368432621382135,34.901154,-85.44454499999999,31.680241130790932,5.469850230649043,14.01035843108388,45.69059956187481,2.290986982693898
632,1956,34.806003999999994,-85.520905,632_1956,16.583535093109052,-85.5353054981397,34.8184912212444,230,22969,12.368432621382135,34.901154,-85.44454499999999,31.680241130790932,1.9118295554395714,4.896919696404527,36.577160827195456,1.6952210364322087
634,1956,34.842323,-85.51507600000001,634_1956,15.224371329870609,-85.5353054981397,34.8184912212444,230,22969,12.368432621382135,34.901154,-85.44454499999999,31.680241130790932,3.227117125078614,8.26586939585646,39.946110526647395,1.91545684028574
636,1956,34.878634999999996,-85.509277,636_1956,10.856447244996307,-85.5353054981397,34.8184912212444,230,22969,12.368432621382135,34.901154,-85.44454499999999,31.680241130790932,7.084144777620274,18.145178263934667,49.8254193947256,2.5612894362525127
638,1956,34.914963,-85.50341800000001,638_1956,16.31226076954869,-85.5353054981397,34.8184912212444,230,22969,12.368432621382135,34.901154,-85.44454499999999,31.680241130790932,11.09244962857446,28.411965341257773,60.0922064720487,3.2324523524976385
