row_full,col_full,latitude,longitude,rowf_colf,km2,lon_station,lat_station,voltage,objectid,km_urban_fromstation,lat_urban_fromstation,lon_urban_fromstation,cost_trunk_upfront,km_site_spur,cost_spur_upfront,cost_trans_upfront,cost_trans_annual
398,1694,31.004871,-91.64544699999999,398_1694,0.992171934744494,-90.6440430403919,31.5244792243222,500,18210,77.49424850420583,32.157413,-90.296882,72.91216059759662,111.42209359416597,285.39418861031726,358.30634920791385,21.821651404222397
404,1694,31.113132,-91.63858,404_1694,0.3317177951835762,-90.6440430403919,31.5244792243222,500,18210,77.49424850420583,32.157413,-90.296882,72.91216059759662,105.07821188776346,269.14510448492814,342.05726508252474,20.759412301982042
406,1694,31.149216,-91.636292,406_1694,0.6393214103560539,-90.6440430403919,31.5244792243222,500,18210,77.49424850420583,32.157413,-90.296882,72.91216059759662,103.1888304884054,264.3056830196556,337.21784361725224,20.44304845815151
410,1694,31.221424,-91.631653,410_1694,3.4806200561710696,-90.6440430403919,31.5244792243222,500,18210,77.49424850420583,32.157413,-90.296882,72.91216059759662,99.77933146613157,255.57266449844857,328.4848250960452,19.872151435142026
412,1694,31.257541999999997,-91.629364,412_1694,7.178895626195527,-91.0419972933652,32.0040278457257,500,28931,69.78329029286094,32.220897,-90.347883,65.65713671751575,99.77961334739604,255.57338650314406,321.23052322065985,19.557290306380423
398,1696,31.002899,-91.603363,398_1696,9.394393135646787,-90.6440430403919,31.5244792243222,500,18210,77.49424850420583,32.157413,-90.296882,72.91216059759662,108.12889426317525,276.95905765304593,349.8712182506425,21.270227959910752
400,1696,31.038967,-91.60104399999999,400_1696,0.5453120953187939,-90.6440430403919,31.5244792243222,500,18210,77.49424850420583,32.157413,-90.296882,72.91216059759662,105.83898583641405,271.0937347501413,344.0058953477379,20.886798636346835
402,1696,31.075058000000002,-91.598724,402_1696,1.202642189713396,-90.6440430403919,31.5244792243222,500,18210,77.49424850420583,32.157413,-90.296882,72.91216059759662,103.65209047983615,265.4922673415366,338.40442793913326,20.520618138699717
404,1696,31.111145,-91.596405,404_1696,13.853272401330043,-90.6440430403919,31.5244792243222,500,18210,77.49424850420583,32.157413,-90.296882,72.91216059759662,101.5766983703532,260.1764019863989,333.08856258399555,20.173108088354844
406,1696,31.147240000000004,-91.594086,406_1696,12.396786605653991,-90.6440430403919,31.5244792243222,500,18210,77.49424850420583,32.157413,-90.296882,72.91216059759662,99.61907656992281,255.16219100437735,328.07435160197394,19.84531786147898
408,1696,31.183346000000004,-91.591766,408_1696,6.5257836520685,-90.6440430403919,31.5244792243222,500,18210,77.49424850420583,32.157413,-90.296882,72.91216059759662,97.78619196784209,250.46747923803372,323.3796398356303,19.53841401548522
410,1696,31.219444,-91.58944699999999,410_1696,11.9715891764449,-90.6440430403919,31.5244792243222,500,18210,77.49424850420583,32.157413,-90.296882,72.91216059759662,96.08626678274292,246.11332690387744,319.02548750147406,19.253773303998894
