row_full,col_full,latitude,longitude,rowf_colf,km2,lon_station,lat_station,voltage,objectid,km_urban_fromstation,lat_urban_fromstation,lon_urban_fromstation,cost_trunk_upfront,km_site_spur,cost_spur_upfront,cost_trans_upfront,cost_trans_annual
1118,2374,42.036792999999996,-73.51416,1118_2374,0.38200148227109104,-73.4422415188949,41.6204171951751,345,19010,0.0,41.6204171951751,-73.4422415188949,0.0,46.63114997471474,119.44003905969099,119.44003905969099,7.80806345042419
1120,2374,42.072525,-73.500244,1120_2374,0.12321535536109927,-73.4422415188949,41.6204171951751,345,19010,0.0,41.6204171951751,-73.4422415188949,0.0,50.44626411807327,129.21199155382868,129.21199155382868,8.446877919252575
1110,2376,41.883595,-73.52151500000001,1110_2376,1.6896640214287135,-73.4422415188949,41.6204171951751,345,19010,0.0,41.6204171951751,-73.4422415188949,0.0,29.965122403129676,76.752029323723,76.752029323723,5.01745243576947
1112,2376,41.919319,-73.50769,1112_2376,5.448403258986367,-73.4422415188949,41.6204171951751,345,19010,0.0,41.6204171951751,-73.4422415188949,0.0,33.641734173176076,86.16922477482763,86.16922477482763,5.633075640401242
1114,2376,41.955040000000004,-73.493835,1114_2376,9.263566432169645,-73.4422415188949,41.6204171951751,345,19010,0.0,41.6204171951751,-73.4422415188949,0.0,37.412899995108056,95.82860897007838,95.82860897007838,6.264531266858717
1116,2376,41.990753000000005,-73.47995,1116_2376,13.321045431918616,-73.4422415188949,41.6204171951751,345,19010,0.0,41.6204171951751,-73.4422415188949,0.0,41.25220971062104,105.66253548983556,105.66253548983556,6.907397116849774
1118,2376,42.026478000000004,-73.466064,1118_2376,14.585034437228739,-73.4422415188949,41.6204171951751,345,19010,0.0,41.6204171951751,-73.4422415188949,0.0,45.14451938492909,115.6322149805591,115.6322149805591,7.559137443266271
1120,2376,42.062199,-73.452148,1120_2376,1.0160019953335029,-73.4422415188949,41.6204171951751,345,19010,0.0,41.6204171951751,-73.4422415188949,0.0,49.07569286949611,125.70143941104621,125.70143941104621,8.217385245835334
1100,2378,41.694697999999995,-73.542664,1100_2378,0.04792360723729613,-73.4422415188949,41.6204171951751,345,19010,0.0,41.6204171951751,-73.4422415188949,0.0,11.7486135197201,30.092649622698197,30.092649622698197,1.967224052296111
1102,2378,41.730412,-73.52887,1102_2378,3.4644618485137735,-73.4422415188949,41.6204171951751,345,19010,0.0,41.6204171951751,-73.4422415188949,0.0,14.187525180436955,36.33962625049128,36.33962625049128,2.375602936522269
1104,2378,41.766132,-73.51507600000001,1104_2378,7.523031266156116,-73.4422415188949,41.6204171951751,345,19010,0.0,41.6204171951751,-73.4422415188949,0.0,17.282656160861517,44.26742913326869,44.26742913326869,2.8938612058472355
1106,2378,41.801846000000005,-73.501221,1106_2378,11.56269428231434,-73.4422415188949,41.6204171951751,345,19010,0.0,41.6204171951751,-73.4422415188949,0.0,20.74009231193274,53.123232800007685,53.123232800007685,3.472784969425718
1108,2378,41.837565999999995,-73.48739599999999,1108_2378,15.51452121491926,-73.4422415188949,41.6204171951751,345,19010,0.0,41.6204171951751,-73.4422415188949,0.0,24.409141764061825,62.521058290304666,62.521058290304666,4.087141916241359
1110,2378,41.87328,-73.473541,1110_2378,17.113226542867054,-73.4422415188949,41.6204171951751,345,19010,0.0,41.6204171951751,-73.4422415188949,0.0,28.205468164317065,72.24488825751953,72.24488825751953,4.722810507468177
1112,2378,41.909,-73.459686,1112_2378,17.12017217200474,-73.4422415188949,41.6204171951751,345,19010,0.0,41.6204171951751,-73.4422415188949,0.0,32.085329801396554,82.1826836095589,82.1826836095589,5.3724664961712225
1114,2378,41.944714000000005,-73.445801,1114_2378,17.12466766385412,-73.4422415188949,41.6204171951751,345,19010,0.0,41.6204171951751,-73.4422415188949,0.0,36.02055789935296,92.26229344083202,92.26229344083202,6.031393215700911
1116,2378,41.980434,-73.431885,1116_2378,15.663026137013473,-73.4422415188949,41.6204171951751,345,19010,0.0,41.6204171951751,-73.4422415188949,0.0,39.996116571624555,102.44520515022994,102.44520515022994,6.697073010876725
1118,2378,42.016148,-73.417969,1118_2378,15.227454950409395,-73.4422415188949,41.6204171951751,345,19010,0.0,41.6204171951751,-73.4422415188949,0.0,43.999965133222446,112.7005779824601,112.7005779824601,7.367489752299522
1120,2378,42.051860999999995,-73.404053,1120_2378,6.700394204970751,-73.4422415188949,41.6204171951751,345,19010,0.0,41.6204171951751,-73.4422415188949,0.0,48.02537704350666,123.01118271891626,123.01118271891626,8.04151712727602
1066,2380,41.077282000000004,-73.727173,1066_2380,1.3234479599209512,-73.4021358979638,41.391675507732,345,30185,0.0,41.391675507732,-73.4021358979638,0.0,44.290873422758914,113.44570430861471,113.44570430861471,7.416200332763156
1068,2380,41.112995,-73.713623,1068_2380,6.293088127997175,-73.4021358979638,41.391675507732,345,30185,0.0,41.391675507732,-73.4021358979638,0.0,40.49022747083901,103.71081033333168,103.71081033333168,6.779808462494466
1092,2380,41.541553,-73.549927,1092_2380,1.3762249547507954,-73.4422415188949,41.6204171951751,345,19010,0.0,41.6204171951751,-73.4422415188949,0.0,12.544465177737143,32.131127189106465,32.131127189106465,2.1004839064127663
1094,2380,41.577259000000005,-73.536163,1094_2380,5.300774426233054,-73.4422415188949,41.6204171951751,345,19010,0.0,41.6204171951751,-73.4422415188949,0.0,9.180836901760507,23.515601025098576,23.515601025098576,1.5372676225186832
