row_full,col_full,latitude,longitude,rowf_colf,km2,lon_station,lat_station,voltage,objectid,km_urban_fromstation,lat_urban_fromstation,lon_urban_fromstation,cost_trunk_upfront,km_site_spur,cost_spur_upfront,cost_trans_upfront,cost_trans_annual
642,2052,34.73444,-83.371063,642_2052,1.2358625570513615,-82.8948610206685,34.7927758499659,500,24017,7.6209251420559045,34.743854999999996,-82.836417,7.170314295385223,44.07392385962471,112.89001429649228,120.06032859187751,7.691105090770712
640,2054,34.692513,-83.334076,640_2054,11.52300969880177,-82.8948610206685,34.7927758499659,500,24017,7.6209251420559045,34.743854999999996,-82.836417,7.170314295385223,41.72986225879923,106.8859846014766,114.05629889686182,7.298608192862926
642,2054,34.728671999999996,-83.327057,642_2054,15.968710926310447,-82.8948610206685,34.7927758499659,500,24017,7.6209251420559045,34.743854999999996,-82.836417,7.170314295385223,40.20281760585897,102.97464479767642,110.14495909306164,7.042915130430329
644,2054,34.764835,-83.320038,644_2054,10.673892699897175,-82.8948610206685,34.7927758499659,500,24017,7.6209251420559045,34.743854999999996,-82.836417,7.170314295385223,39.041000231546654,99.99879040327835,107.16910469866357,6.848376849016408
646,2054,34.800990999999996,-83.312988,646_2054,4.1153226102925915,-82.8948610206685,34.7927758499659,500,24017,7.6209251420559045,34.743854999999996,-82.836417,7.170314295385223,38.27495201737415,98.03665074616107,105.2069650415463,6.720107375379443
648,2054,34.837165999999996,-83.30596899999999,648_2054,0.07869684363229397,-82.8948610206685,34.7927758499659,500,24017,7.6209251420559045,34.743854999999996,-82.836417,7.170314295385223,37.93454955632056,97.16475109825831,104.33506539364353,6.663109338315631
638,2056,34.650581,-83.29715,638_2056,2.3535081980776678,-82.8948610206685,34.7927758499659,500,24017,7.6209251420559045,34.743854999999996,-82.836417,7.170314295385223,40.0826059505969,102.66673721213077,109.837051507516,7.022786520428737
640,2056,34.686729,-83.2901,640_2056,16.483480443383726,-82.8948610206685,34.7927758499659,500,24017,7.6209251420559045,34.743854999999996,-82.836417,7.170314295385223,38.05838477607413,97.48194000508028,104.6522543004655,6.683844689122063
642,2056,34.722893,-83.28308100000001,642_2056,16.576571059414547,-82.8948610206685,34.7927758499659,500,24017,7.6209251420559045,34.743854999999996,-82.836417,7.170314295385223,36.37959237773749,93.18191674296541,100.35223103835064,6.402742516574099
644,2056,34.759040999999996,-83.27600100000001,644_2056,16.58322439717277,-82.8948610206685,34.7927758499659,500,24017,7.6209251420559045,34.743854999999996,-82.836417,7.170314295385223,35.088288478990776,89.87439830973204,97.04471260511727,6.186522612482914
646,2056,34.795212,-83.268951,646_2056,16.58423435639565,-82.8948610206685,34.7927758499659,500,24017,7.6209251420559045,34.743854999999996,-82.836417,7.170314295385223,34.23640348110368,87.69239813437346,94.86271242975869,6.043880363265949
648,2056,34.831375,-83.261902,648_2056,13.210495532265913,-82.8948610206685,34.7927758499659,500,24017,7.6209251420559045,34.743854999999996,-82.836417,7.170314295385223,33.85480157240874,86.71497109462663,93.88528539001186,5.979983763728757
650,2056,34.867538,-83.25482199999999,650_2056,4.354106660677319,-82.9970928258888,35.0073192838932,500,55411,26.654959918657227,34.88616,-82.74511199999999,25.078902703420106,28.193359879272275,72.21387435287683,97.29277705629693,5.8093467141983925
638,2058,34.644787,-83.253204,638_2058,12.057337001271,-82.8948610206685,34.7927758499659,500,24017,7.6209251420559045,34.743854999999996,-82.836417,7.170314295385223,36.70063946858017,94.00423995590445,101.17455425128968,6.4564996308042435
640,2058,34.680939,-83.246155,640_2058,16.56772541432105,-82.8948610206685,34.7927758499659,500,24017,7.6209251420559045,34.743854999999996,-82.836417,7.170314295385223,34.480685614615865,88.31809721286716,95.48841150825238,6.084783716481608
