latlon,km2
43.0_-99.375,1420.1779311554212
43.5_-99.375,2669.292525972231
43.0_-100.0,1183.7303470951533
43.0_-98.75,1306.426986174417
43.0_-100.625,17.59705246691135
43.5_-100.0,2612.44971076085
43.0_-98.125,2259.500312763225
43.5_-98.75,2788.052654880849
43.0_-101.25,12.187370367374257
43.0_-103.75,1381.827122019389
43.0_-103.125,987.2505417005752
43.5_-103.75,2687.1878414200196
43.5_-101.25,604.9888315145258
43.5_-100.625,1817.4985881417974
44.0_-101.25,2672.2403585707416
43.5_-101.875,250.0452692358943
43.0_-101.875,9.234973875592024
45.0_-101.875,820.5921923689946
45.0_-102.5,2738.210468445784
44.5_-102.5,2761.6780344994972
45.5_-102.5,2702.768952364068
45.0_-103.125,2738.210468445784
46.0_-101.875,313.8142044640822
46.0_-102.5,1037.451631443944
46.0_-103.125,1048.1714272590011
45.5_-103.125,2714.528839577011
45.5_-101.875,814.3160618611079
44.0_-100.0,2523.02974561217
44.0_-100.625,2781.4592466794556
45.0_-101.25,1.2097373026524088
44.5_-101.875,1992.0652773247216
46.0_-100.625,97.5209805611286
45.5_-100.625,145.81427957326272
45.5_-100.0,2635.4019751776136
45.0_-100.625,292.98528718299883
43.0_-97.5,2174.9508439068763
43.5_-98.125,2789.4254422169415
42.5_-96.875,318.112538746493
43.0_-96.875,2737.7550755143575
43.5_-97.5,2807.960104447703
45.5_-99.375,2712.8048510513795
46.0_-100.0,1031.125646336345
45.0_-100.0,2647.044774333243
43.0_-102.5,3.1928966714032816
43.5_-102.5,309.71344872164696
43.5_-103.125,2066.89578421321
44.0_-98.75,2784.929900352867
44.0_-99.375,1799.2355465996388
44.5_-98.75,2761.6780344994977
44.5_-99.375,2691.867672864296
44.5_-100.0,2678.4418949590836
45.0_-99.375,2736.92951176955
44.0_-102.5,2510.591226253539
44.0_-103.125,2770.0526430824257
44.0_-101.875,2667.71489437987
44.5_-103.125,2761.6780344994972
44.0_-103.75,2729.3029381553765
44.5_-103.75,2709.0014898304385
44.5_-101.25,2383.3360569571423
42.5_-96.25,76.84283360246431
45.0_-96.875,2468.2839041571015
45.0_-97.5,2615.39080532541
44.5_-96.875,2756.45647002633
45.5_-96.875,816.421977042481
45.0_-96.25,479.0623732209447
46.0_-103.75,1016.7022305432021
45.0_-103.75,2667.279746684081
45.5_-103.75,2623.8998436925435
44.5_-100.625,2487.0628157766146
43.5_-96.875,2773.531545232901
43.0_-96.25,237.27692543065837
44.0_-97.5,2784.929900352867
44.0_-96.875,2784.929900352867
44.0_-96.25,488.2110715068223
44.0_-98.125,2783.5354704805673
43.5_-96.25,274.8641629902086
44.5_-97.5,2753.8236767620288
44.5_-96.25,480.5462050196473
45.5_-96.25,94.33076841609272
46.0_-99.375,1030.6811024511433
45.5_-98.75,2684.8118525918635
45.0_-98.75,2735.5731820278197
45.5_-98.125,2691.931759788803
46.0_-98.75,1011.4414239213163
44.5_-98.125,2761.6780344994977
45.0_-98.125,2738.2104684457845
45.5_-97.5,1999.4068175440732
46.0_-97.5,577.8278028908538
46.0_-98.125,962.2255044551675
46.0_-96.25,0.0014271171329488762
46.0_-96.875,33.5088584012774
