latlon,km2
29.5_-93.125,17.35880733278914
29.0_-88.75,24.770217064124612
29.0_-91.25,22.90369544637038
29.5_-91.875,33.20075397293717
29.5_-91.25,191.93403598223554
29.0_-90.625,92.42067554367836
29.5_-92.5,63.4482186664977
29.5_-93.75,0.13980721976541108
30.0_-93.125,1383.888162420671
30.0_-92.5,2283.4737134887678
31.0_-93.125,3307.518169110453
31.5_-93.125,3274.669527558423
31.5_-93.75,1321.709795794701
32.0_-93.125,3244.664988064523
31.5_-92.5,3059.425722568587
32.0_-92.5,3250.3307251225724
32.5_-93.125,3183.1272487826914
32.0_-93.75,2771.9836752062015
30.5_-92.5,3313.257219267681
30.5_-91.875,2978.9054160659584
31.0_-92.5,3292.984385760659
30.5_-93.125,3182.1076258028475
30.0_-91.875,2130.8494863523415
30.0_-91.25,1591.2260567941198
30.5_-91.25,2337.8183728040526
31.0_-91.875,3125.2206805315673
32.5_-90.625,9.26655575075431
32.5_-91.25,2573.2520099960534
30.5_-93.75,1409.934858412571
31.0_-93.75,641.8262884327999
30.0_-93.75,612.5338799819996
32.5_-93.75,3121.7430938904085
29.5_-88.75,2.4275963214024614
30.0_-88.75,27.9809816917072
33.0_-93.125,1719.2517779098375
33.0_-93.75,1646.2940627023231
32.5_-92.5,3144.69715074357
33.0_-91.25,1142.2090592277016
32.5_-91.875,3069.9523905051296
32.0_-91.875,3274.3597832674527
33.0_-91.875,1646.1960132527636
32.0_-91.25,2093.699224885052
33.0_-92.5,1654.3055998143
30.0_-90.625,788.9699782392903
29.5_-90.625,630.5674045490565
29.0_-90.0,33.54252446757148
29.0_-89.375,221.6486501222922
31.5_-91.875,3172.2264982406164
31.5_-91.25,463.19247584571923
31.0_-91.25,1534.0770738997446
29.5_-89.375,296.7743885424399
29.5_-90.0,381.73641879398696
30.5_-89.375,14.152078068603233
30.0_-89.375,167.0791524543555
30.0_-90.0,225.66671434671534
31.0_-90.625,1565.235879456869
30.5_-90.625,2378.625950738221
31.0_-90.0,1333.27461217312
30.5_-90.0,2098.129350674326
