latlon,km2
47.0_-105.625,2642.2162504515904
47.0_-105.0,2631.467336622943
47.5_-105.625,2617.695144684079
47.0_-106.25,2642.2162504515904
46.5_-105.625,2666.5300431327987
48.0_-105.625,1604.5422213619688
47.5_-105.0,2617.6951446840794
47.5_-106.25,2552.955447221386
46.5_-107.5,2666.5300431327987
46.0_-107.5,2690.6348053224456
46.5_-106.875,2666.5300431327983
46.5_-108.125,2666.5300431327983
47.0_-107.5,2642.2162504515904
47.5_-106.875,2436.545414528784
48.0_-106.875,2416.474351797801
47.0_-106.875,2642.2162504515904
47.5_-107.5,2489.0675705928766
48.0_-106.25,1538.7328330838125
48.5_-106.875,2566.9196579677596
48.0_-107.5,2592.968463159193
46.5_-106.25,2666.5300431327987
48.5_-106.25,891.5571240902955
49.0_-108.75,1276.5712742480623
49.0_-108.125,1275.970968739952
48.5_-108.75,1726.0505040633418
49.0_-109.375,1278.2495031979797
49.0_-107.5,1277.7421933651663
48.5_-108.125,2352.241707852119
48.5_-109.375,2558.6267986997873
48.0_-108.75,1347.832245243642
48.5_-107.5,2568.0379630907278
48.0_-108.125,2284.177497822515
49.0_-110.0,1273.9134106776526
47.5_-108.125,2554.946383327913
47.0_-108.125,2642.2162504515904
48.0_-109.375,2571.423536088198
47.5_-108.75,2617.695144684079
48.5_-110.0,2561.9144590814817
46.0_-106.875,2690.634805322445
46.0_-108.125,2678.7358006105806
45.5_-107.5,2707.8179529661843
49.0_-106.875,1275.9734299315753
49.0_-106.25,1276.5558992290617
49.0_-105.625,1277.4120392246214
48.5_-105.625,609.9553400394349
45.0_-107.5,1211.029327069524
45.0_-108.125,185.47127067868692
45.0_-106.875,1378.798645551591
45.5_-108.125,2503.2601284321704
45.5_-106.875,1482.5204867351317
49.0_-110.625,1277.4292088261268
49.0_-111.25,1157.8706720282305
48.0_-110.0,2567.887339942439
47.5_-109.375,2617.695144684079
45.5_-108.75,2677.135853010326
48.5_-110.625,2568.037963090779
49.0_-115.625,203.29543916632983
49.0_-111.875,1215.874403278193
44.5_-111.25,298.2186873222962
45.0_-108.75,979.0197566830639
49.0_-103.75,28.14610643148384
45.5_-103.75,90.64847218424649
45.0_-103.75,49.85872109565706
46.0_-103.75,80.93396073354089
45.5_-104.375,2714.528839577011
48.5_-103.75,66.28164079875192
48.0_-103.75,79.81931798609739
48.5_-104.375,2178.2148991431673
49.0_-104.375,1274.7301860030427
48.5_-111.875,2568.0379630907273
48.5_-111.25,2568.0379630907278
48.0_-111.25,2592.968463159193
48.0_-111.875,2591.534719860486
48.5_-112.5,2568.0379630907273
48.0_-110.625,2592.9684631592454
49.0_-112.5,1277.766915361826
47.5_-115.625,154.80124773227058
48.0_-116.25,9.823656122185005
48.5_-116.25,2.3442348121207686
48.5_-115.625,260.03731248488776
48.0_-115.625,80.92007630098222
49.0_-115.0,243.87407071624585
48.0_-115.0,1090.0103315156302
47.5_-115.0,104.51190327156716
48.5_-115.0,1098.6301838022137
47.0_-115.0,24.106833197208605
48.0_-114.375,1588.2820827192352
48.0_-113.75,99.02593225354534
48.5_-113.75,4.566085461983217
47.5_-113.75,52.03301274538107
48.0_-113.125,307.9781897890123
48.5_-114.375,1042.1913238987395
47.5_-113.125,34.870237622053764
47.0_-113.75,944.9733016266122
48.5_-113.125,1658.032697075128
48.0_-112.5,1956.71686452536
47.0_-114.375,361.3592687053234
45.0_-113.75,104.38900618554983
45.5_-114.375,71.51023648730197
46.5_-114.375,278.6454314484088
44.5_-111.875,799.4421768147897
45.0_-104.375,1372.8080094166057
46.0_-106.25,2690.634805322445
46.0_-105.625,2690.634805322445
45.5_-106.25,2134.29624140542
46.5_-105.0,2666.5300431327983
45.0_-105.0,1367.5332490111782
45.5_-105.0,2714.528839577011
46.0_-105.0,2690.6348053224456
45.5_-105.625,2714.5288395770103
45.0_-105.625,1360.3496199636954
46.0_-104.375,2690.6348053224456
48.5_-105.0,612.9914795558918
48.0_-105.0,1808.347381528741
49.0_-105.0,1275.7723707507794
48.0_-104.375,2550.423857567717
46.5_-113.75,477.99094921700254
46.5_-113.125,1435.1037791370345
46.0_-113.75,959.6557490690328
45.5_-113.125,1037.120487675106
46.0_-113.125,965.4354447365093
46.0_-112.5,1782.63137427607
47.0_-113.125,1501.2045936845677
45.5_-113.75,1105.2340297796593
46.0_-114.375,123.7060663298212
45.0_-113.125,1471.548169932858
47.5_-111.875,2616.7624498287546
47.5_-112.5,1546.5921690062326
45.5_-110.0,1086.670045734991
46.0_-110.0,2120.3957181965097
46.0_-110.625,1876.1591544043438
46.5_-110.0,2548.7299915280646
46.0_-109.375,2688.040904626281
47.5_-110.625,2617.695144684133
47.5_-110.0,2617.695144684079
47.5_-111.25,2617.695144684079
49.0_-113.125,1251.4768024941534
49.0_-114.375,45.983710968976695
49.0_-113.75,66.88756866734177
44.5_-113.125,280.9916192574295
44.5_-112.5,968.0630877994298
45.0_-106.25,1381.409397943935
47.0_-104.375,2641.5473751708023
47.5_-104.375,2617.695144684079
46.5_-104.375,2666.5300431327983
47.5_-103.75,85.07233031661428
47.0_-103.75,74.87974791402914
46.5_-103.75,77.53624746377808
45.0_-112.5,1778.9308553302958
45.0_-111.875,620.5053043374626
45.5_-112.5,1289.0038684283777
45.0_-111.25,210.34510452394483
45.5_-111.875,967.7700066490822
46.0_-111.875,1864.321667412522
46.5_-112.5,1862.9291162592763
47.0_-112.5,1323.4038561033321
47.0_-111.875,1756.817043583265
46.5_-111.875,1317.54136498247
47.0_-109.375,2250.220601007276
47.0_-108.75,2642.2162504515904
46.5_-108.75,2665.4642153819786
46.0_-108.75,2565.7776322748236
46.5_-109.375,2384.3169523794627
45.5_-109.375,2518.7936798839833
47.0_-110.0,2586.9976081469454
47.0_-110.625,1636.3882173384052
46.5_-110.625,2597.012815804228
45.5_-111.25,977.7143932123912
47.0_-111.25,2493.1658601275494
45.0_-109.375,219.9492125954552
45.0_-110.0,11.690781258739998
45.0_-110.625,1.5849856487631029
45.5_-110.625,573.0934475253365
46.0_-111.25,1878.7587448221993
46.5_-111.25,1676.0313565224885
