Location ID,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,psm3id,eGRID,avert,ico9lon,ico9lat,ico9index,km2,lon_station,lat_station,voltage,objectid,km_urban_fromstation,lat_urban_fromstation,lon_urban_fromstation,cost_trunk_upfront,km_site_spur,cost_spur_upfront,cost_trans_upfront,cost_trans_annual
1323719,45.01,-71.14,-5,557,-5,1336702,NEWE,Northeast,-71.12555544158822,45.020386390467216,17622,18.097762314812513,-70.1860430210673,44.1411120898204,345,28183,0.0,44.1411120898204,-70.1860430210673,0.0,122.73223880249508,314.363754794855,314.363754794855,20.550664277036365
1325302,44.53,-71.1,-5,420,-5,1338285,NEWE,Northeast,-71.08977946069966,44.536212973995504,18023,12.937458990509315,-70.1860430210673,44.1411120898204,345,28183,0.0,44.1411120898204,-70.1860430210673,0.0,84.73634627116918,217.04188110076439,217.04188110076439,14.188514943362206
1327036,45.25,-71.06,-5,650,-5,1340019,NEWE,Northeast,-71.05064424649797,45.25547132147985,17625,147.26025483356813,-70.1860430210673,44.1411120898204,345,28183,0.0,44.1411120898204,-70.1860430210673,0.0,141.36030724633716,362.07729442974596,362.07729442974596,23.66980546157142
1327064,44.89,-71.06,-5,469,-5,1340047,NEWE,Northeast,-71.0717180738214,44.89794908306343,17623,67.306876932297,-70.1860430210673,44.1411120898204,345,28183,0.0,44.1411120898204,-70.1860430210673,0.0,108.41300941727725,277.6867841860993,277.6867841860993,18.153008382605613
1327212,44.05,-71.06,-5,501,-5,1340195,NEWE,Northeast,-71.05367454016267,44.050634776308506,17229,26.834928893255228,-70.5533670369122,43.6633214687097,345,24938,6.279234427681709,43.670908,-70.47621699999999,10.23256087578358,59.20309372151749,151.64154927311233,161.8741101488959,10.357298422583977
1327705,44.41,-71.02,-5,334,-5,1340688,NEWE,Northeast,-71.03554701095983,44.412353381860676,4526,59.38722293171126,-70.1860430210673,44.1411120898204,345,28183,0.0,44.1411120898204,-70.1860430210673,0.0,72.97457296533875,186.9155242808839,186.9155242808839,12.219087375926554
1327849,44.77,-71.02,-5,408,-5,1340832,NEWE,Northeast,-71.01719225487612,44.77408379367657,18014,108.86246131424481,-70.1860430210673,44.1411120898204,345,28183,0.0,44.1411120898204,-70.1860430210673,0.0,96.37932504711519,246.86396013000135,246.86396013000135,16.138051188636517
1328196,43.93,-71.02,-5,258,-5,1341179,NEWE,Northeast,-71.00090913446674,43.928155053418074,17227,85.3295046345744,-70.5533670369122,43.6633214687097,345,24938,6.279234427681709,43.670908,-70.47621699999999,10.23256087578358,47.83587312016692,122.52579138677164,132.75835226255523,8.453935975840945
1328208,43.57,-71.02,-5,204,-5,1341191,NEWE,Northeast,-71.02103335179775,43.56917560197716,17270,23.93723587814341,-70.5533670369122,43.6633214687097,345,24938,6.279234427681709,43.670908,-70.47621699999999,10.23256087578358,39.06791025320945,100.0677171623277,110.30027803811127,6.985801254023246
1329101,45.13,-70.98,-5,548,-5,1342084,NEWE,Northeast,-70.99674543974945,45.132999177310026,4428,171.89526384561125,-70.1860430210673,44.1411120898204,345,28183,0.0,44.1411120898204,-70.1860430210673,0.0,126.66461114958759,324.43604996640147,324.43604996640147,21.209112820841113
1329219,44.29,-70.98,-5,552,-5,1342202,NEWE,Northeast,-70.98154328422844,44.28847313998981,18018,108.12265566820831,-70.1860430210673,44.1411120898204,345,28183,0.0,44.1411120898204,-70.1860430210673,0.0,65.57033907894031,167.95047655896295,167.95047655896295,10.979299637083994
1329684,44.65,-70.98,-5,533,-5,1342667,NEWE,Northeast,-70.9628919879401,44.6501908255091,18022,125.72721325378807,-70.1860430210673,44.1411120898204,345,28183,0.0,44.1411120898204,-70.1860430210673,0.0,84.84561435723086,217.32175806014155,217.32175806014155,14.206811128413156
1329941,43.45,-70.98,-5,156,-5,1342924,NEWE,Northeast,-70.96877334597723,43.446664647811744,1092,97.43284745465643,-70.8177316849203,43.1676434570325,345,22078,0.0,43.1676434570325,-70.8177316849203,0.0,34.020000534095566,87.13810821320925,87.13810821320925,5.696413725540081
1330466,45.01,-70.94,-5,730,-5,1343449,NEWE,Northeast,-70.94307765518576,45.010501790453645,17621,169.06388548924357,-70.1860430210673,44.1411120898204,345,28183,0.0,44.1411120898204,-70.1860430210673,0.0,113.61553668054313,291.0124272352312,291.0124272352312,19.02413557968671
1330552,44.17,-70.94,-5,137,-5,1343535,NEWE,Northeast,-70.92776689725895,44.16456756265753,4328,178.04678045955205,-70.1860430210673,44.1411120898204,345,28183,0.0,44.1411120898204,-70.1860430210673,0.0,60.39894082171619,154.7045666860348,154.7045666860348,10.113384776701741
1331179,43.81,-70.94,-5,166,-5,1344162,NEWE,Northeast,-70.94837776354005,43.80563436680256,17276,144.70579803253432,-70.5533670369122,43.6633214687097,345,24938,6.279234427681709,43.670908,-70.47621699999999,10.23256087578358,35.15304538595292,90.04026527851015,100.27282615429372,6.330284216593323
1331676,43.69,-70.9,-5,181,-5,1344659,NEWE,Northeast,-70.89605998468275,43.68308886873135,17278,188.34890665563,-70.5533670369122,43.6633214687097,345,24938,6.279234427681709,43.670908,-70.47621699999999,10.23256087578358,28.109351580006727,71.99869727594314,82.23125815172672,5.15086641986282
1332254,43.33,-70.9,-5,89,-5,1345237,NEWE,Northeast,-70.9167246189307,43.3241299914675,17260,104.93982352501148,-70.8177316849203,43.1676434570325,345,22078,0.0,43.1676434570325,-70.8177316849203,0.0,19.235009226172075,49.268144888840766,49.268144888840766,3.220769219478487
