Location ID,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,psm3id,eGRID,avert,ico9lon,ico9lat,ico9index,km2,lon_station,lat_station,voltage,objectid,km_urban_fromstation,lat_urban_fromstation,lon_urban_fromstation,cost_trunk_upfront,km_site_spur,cost_spur_upfront,cost_trans_upfront,cost_trans_annual
879284,37.89,-88.14,-6,116,-6,892267,SRMW,Upper Midwest,-88.14918677410661,37.90519057818866,11227,3.145100319435,-87.721791954065,37.9075441999407,345,53776,2.4482243179248564,37.929345,-87.726024,3.9895953335172534,36.83415521079723,94.34622434775703,98.33581968127429,6.34079505076694
880800,37.81,-88.06,-6,103,-6,893783,RFCW,Great Lakes - Mid-Atlantic,-88.0752101166177,37.79590314759786,2792,24.703334990962485,-87.721791954065,37.9075441999407,345,53776,2.4482243179248564,37.929345,-87.726024,3.9895953335172534,31.670582975891133,81.12035988249852,85.10995521601578,5.4761906036783055
881270,38.29,-88.06,-6,142,-6,894253,SRMW,Upper Midwest,-88.057206382998,38.272049380238,708,0.3962221990222248,-87.7637758004399,38.3745267739734,345,37426,33.09148875839542,38.123041,-87.560766,53.925470865976905,27.5473835863003,70.55928436944205,124.48475523541896,6.953283713350838
881298,38.05,-88.06,-6,115,-6,894281,SRMW,Upper Midwest,-88.06623772966131,38.033977713518155,11230,16.86521397543378,-87.721791954065,37.9075441999407,345,53776,2.4482243179248564,37.929345,-87.726024,3.9895953335172534,33.65935547359071,86.21435960017392,90.20395493369118,5.80919679929898
882589,37.93,-87.98,-6,115,-6,895572,RFCW,Great Lakes - Mid-Atlantic,-87.99225479202228,37.9246380822151,11229,133.5293885383987,-87.721791954065,37.9075441999407,345,53776,2.4482243179248564,37.929345,-87.726024,3.9895953335172534,22.84043697544374,58.503011098089466,62.49260643160672,3.997643746365371
882596,38.17,-87.98,-6,120,-6,895579,SRMW,Upper Midwest,-87.98299632086325,38.16270525930099,11231,58.148086181260204,-87.721791954065,37.9075441999407,345,53776,2.4482243179248564,37.929345,-87.726024,3.9895953335172534,36.911516211173065,94.54437517422383,98.53397050774109,6.353748615065705
884126,38.29,-87.9,-6,121,-6,897109,SRMW,Upper Midwest,-87.89945721290907,38.291377616034325,11223,80.84655188857808,-87.7637758004399,38.3745267739734,345,37426,33.09148875839542,38.123041,-87.560766,53.925470865976905,15.162465344645206,38.836817320345595,92.76228818632251,4.879514837575853
884418,38.05,-87.9,-6,144,-6,897401,RFCW,Great Lakes - Mid-Atlantic,-87.90900856800684,38.05331458171081,2813,171.54806695210237,-87.721791954065,37.9075441999407,345,53776,2.4482243179248564,37.929345,-87.726024,3.9895953335172534,22.252201483579935,56.99631717862562,60.98591251214287,3.899147782899864
884819,37.81,-87.9,-6,111,-6,897802,SRTV,Southeast,-87.91849304273657,37.81525285949197,11151,59.21224612389162,-87.721791954065,37.9075441999407,345,53776,2.4482243179248564,37.929345,-87.726024,3.9895953335172534,19.056697829709606,48.811421857780765,52.801017191298016,3.3640828038244797
885878,38.17,-87.82,-6,140,-6,898861,RFCW,Great Lakes - Mid-Atlantic,-87.82546422339412,38.18193424460553,11233,181.4933999816721,-87.721791954065,37.9075441999407,345,53776,2.4482243179248564,37.929345,-87.726024,3.9895953335172534,30.38078337208711,77.81669451844337,81.80628985196063,5.260222583367964
886215,38.41,-87.82,-6,139,-6,899198,SRMW,Upper Midwest,-87.8156232536837,38.41998616474841,11224,14.575133963464632,-87.7637758004399,38.3745267739734,345,37426,33.09148875839542,38.123041,-87.560766,53.925470865976905,6.295385218969619,16.12486625050538,70.05033711648228,3.3947836165184233
886330,37.93,-87.82,-6,119,-6,899313,RFCW,Great Lakes - Mid-Atlantic,-87.83524168355697,37.943877668833046,11228,141.59492313697692,-87.721791954065,37.9075441999407,345,53776,2.4482243179248564,37.929345,-87.726024,3.9895953335172534,8.987874672873003,23.02135166243294,27.010946995950196,1.6781280263353888
887361,37.85,-87.78,-6,111,-6,900344,SRTV,Southeast,-87.76169423642278,37.834394839580014,702,14.21543043853091,-87.721791954065,37.9075441999407,345,53776,2.4482243179248564,37.929345,-87.726024,3.9895953335172534,8.186507978570143,20.968747998989734,24.95834333250699,1.5439447175478878
887538,38.09,-87.74,-6,134,-6,900521,RFCW,Great Lakes - Mid-Atlantic,-87.75169178731882,38.072443992317574,11234,181.48916032177559,-87.721791954065,37.9075441999407,345,53776,2.4482243179248564,37.929345,-87.726024,3.9895953335172534,20.31499571525769,52.03439938846752,56.02399472198477,3.5747760793542804
888104,38.33,-87.74,-6,124,-6,901087,RFCW,Great Lakes - Mid-Atlantic,-87.74162445233624,38.31049450604245,2812,181.49509836741333,-87.7637758004399,38.3745267739734,345,37426,33.09148875839542,38.123041,-87.560766,53.925470865976905,5.361769609837676,13.733523020026997,67.6589938860039,3.238456141893384
888249,38.53,-87.74,-6,144,-6,901232,SRMW,Upper Midwest,-87.73148907123628,38.548535297149016,11222,6.9270116095673275,-87.7637758004399,38.3745267739734,345,37426,33.09148875839542,38.123041,-87.560766,53.925470865976905,17.38265376413815,44.52356087455564,98.44903174053255,5.25127002827344
889729,37.97,-87.66,-6,147,-6,902712,RFCW,Great Lakes - Mid-Atlantic,-87.67814014273226,37.96290887331526,11221,111.08413157118423,-87.721791954065,37.9075441999407,345,53776,2.4482243179248564,37.929345,-87.726024,3.9895953335172534,8.806916255048447,22.557848606967557,26.54744394048481,1.6478277912129728
