,AK,AL,AR,AZ,CA,CO,CT,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2010-01-01,133.76536700000003,1412.5168210000002,638.3941980000001,553.839777,1327.3872069999998,165.985269,35.33481200000001,24.828621,400.5261230000001,5.262115000000001,68.44429400000001,594.0263520000003,6.218977,34.486822000000004,0.9538620000000001,289.69583500000005,104.529,94.29555000000002,191.3226,372.40256300000004,92.08997799999997,50.901725,171.90017600000002,607.086205,712.123323,162.395,94.841785,112.64568900000005,1.611508,15.506675000000003,179.24696899999998,2204.6402760000014,32.216024000000004,288.22362300000003,2736.848554,281.11821699999996,0.33519800000000005,468.48847600000005,303.506,1097.9222049999998,239.30471,49.69851,215.787382,108.488121,5350.248241000002,156.27053800000002,165.213903,30.197253
2010-02-01,95.67962800000001,1502.1543330000002,463.613218,382.134855,1447.2299849999986,176.18092000000004,30.892283000000003,25.465717,438.44314899999995,3.7674150000000006,59.744614000000006,515.793834,4.532640000000001,34.286249,0.8326220000000001,310.73492200000004,116.029,84.337794,133.014981,333.28441399999997,63.82128299999999,50.744147000000005,196.061698,537.797872,756.854576,136.168,82.78682800000001,92.07459399999998,1.4136330000000001,12.437506,124.68346700000001,1978.3860910000012,15.426661,410.678739,2458.031042,189.728428,0.29305400000000004,500.3024919999999,227.878,1156.288459,98.91856,39.8619,213.05475700000008,97.20965900000002,4686.924661000002,120.44143200000005,156.20251199999998,27.207261000000003
2010-03-01,119.57655900000002,1175.917913,352.218319,549.953645,2038.501122999999,181.65450000000004,42.561617000000005,21.432012000000004,367.78274,7.1310590000000005,47.214903,497.96487899999977,7.351481999999999,21.968546000000003,0.658003,264.55138900000003,116.627,114.947916,271.815426,380.50526300000007,173.49330600000005,89.19621800000002,173.872794,465.39221000000003,532.928583,113.016,65.424673,182.72299499999997,1.73573,14.329054,218.39956600000002,2325.1232570000016,16.310242,339.96397400000006,2505.95023,363.9592380000001,0.403754,251.56843800000001,153.295,658.076068,239.256305,45.924269,167.498916,141.708743,4737.080831,100.44978400000005,192.98290100000003,35.265429999999995
2010-04-01,132.90402799999998,566.202746,379.037201,556.718669,2580.916439,167.753043,47.989168,14.822591000000001,243.47387700000007,8.802106,50.014145000000006,563.070429,9.654718999999998,49.351382,0.6970149999999999,193.13858800000003,114.519,122.21470300000001,189.88358,417.9706559999999,191.89532100000002,65.954081,171.855455,434.76437200000004,335.98515699999996,87.449,69.30352300000001,217.17502,1.497438,14.870104,219.316704,2051.6186490000005,41.862611,316.57968600000004,2041.6795550000004,258.73777,0.45524100000000006,170.935026,208.939,279.97862,111.449956,47.658325,148.22529199999997,173.76336500000005,4586.419647000001,218.20867999999996,136.559606,84.391276
2010-05-01,108.62878000000003,805.1842299999998,270.07177500000006,590.0476189999999,3945.315159999998,64.732124,34.551473999999985,14.619789999999998,310.166659,4.7268609999999995,81.28101600000001,928.9239,14.101807999999998,33.039324,1.132761,326.433312,101.152,94.775914,154.35198,328.34866999999997,122.095492,57.780965000000016,229.77736299999998,975.9058699999998,330.184659,133.63,112.62935300000001,132.54855199999997,1.494458,21.443728999999998,202.93789,2070.0370409999996,31.057192,304.01759100000004,2780.804229,231.21415399999998,0.327767,166.59828699999997,398.29,538.6352589999999,115.28337599999999,68.72662799999999,96.83905900000002,137.990572,7110.517352000002,162.33397499999998,172.813343,161.71765900000003
2010-06-01,127.852318,475.105813,473.31743500000005,548.2740640000001,4440.192265999999,199.04923699999995,25.701605,12.388627999999999,267.238555,5.230529000000001,69.320234,1439.7810639999996,17.515602,41.160209,0.966071,176.098582,114.54,63.04399400000001,77.694847,265.1194520000001,185.76298100000002,69.39726300000001,139.502699,1555.915377,320.4657019999999,136.73,96.055558,87.18241900000001,1.4336470000000001,29.437536000000005,259.868864,2064.3103700000006,48.93941099999999,337.54636500000004,4114.255074,125.50317599999998,0.24381400000000003,177.211452,371.246,457.64139399999993,123.51927099999999,94.346585,111.666183,106.45547900000003,9467.555202,222.01518500000006,111.470761,198.55865300000002
2010-07-01,138.20122499999997,311.90902300000005,375.935639,654.603373,4175.503710999998,193.349762,20.949121999999996,8.971435000000001,254.01840200000004,5.756074000000001,89.37937400000001,1307.2706469999998,15.767778,47.300069,1.245622,121.20868100000001,117.19,43.10168000000001,44.001543,254.36543799999998,89.85277000000002,74.230463,157.76274600000002,1124.57557,207.196327,142.609,123.851076,48.47999900000002,1.4665160000000002,25.887353000000004,219.41000799999998,2158.2403580000005,52.212554999999995,393.76815000000005,2402.217157999999,71.632622,0.19873000000000002,109.09529700000002,534.668,388.46131,86.941461,82.968335,96.10282999999998,73.29432399999999,7186.26309,237.11232599999994,66.108446,182.12591
2010-08-01,127.36123899999998,437.059455,259.36513,619.7391140000001,3519.697338,121.41846599999998,20.990052,9.988524000000002,237.87820999999994,5.009526,96.081823,1084.8832369999998,15.722654,42.856403,1.33903,162.271604,110.134,42.42663400000001,42.474359,239.01692199999997,47.990054000000015,67.23747800000002,68.351258,758.973125,285.8139739999999,160.791,133.138516,61.00672899999999,1.40694,20.726269000000006,194.830618,2073.4892789999994,43.994873,148.07625,1594.2900219999995,64.919391,0.199119,143.654501,662.067,731.050434,62.055608,66.42718299999999,102.51055299999997,57.103961000000005,4970.333338,209.17497,55.866285000000005,138.03973200000001
2010-09-01,108.66669800000005,340.39362800000004,144.69888899999998,460.641946,2642.999462999999,212.45585499999999,17.886440999999998,8.567657,202.69179499999998,4.259232,113.153297,739.9832519999995,9.952230000000002,22.919109,1.5769440000000001,125.88308900000001,65.993,21.520876999999995,31.904665,238.35742299999998,50.973328,71.45439999999999,98.475133,760.366334,274.438026,257.682,156.79408999999998,35.452889000000006,1.310783,17.146238,169.86640400000002,1947.1016579999998,24.025625,143.90118900000002,1946.1277589999993,41.35622199999999,0.16967700000000002,97.06918,696.419,599.991795,119.544906,54.953275999999995,90.189137,30.160668,3814.4030270000003,116.07443800000001,41.227622000000004,94.02616600000002
2010-10-01,108.31353000000001,341.912488,77.83127299999998,495.10484499999995,1974.5686630000007,24.92272500000001,40.13810900000001,10.720583999999999,192.34027500000002,4.973339,105.537459,471.515311,5.493348,38.996795,1.470807,96.779268,57.695,105.60297899999999,175.74471499999999,325.428982,65.39631400000002,76.530717,40.660591000000004,591.0939890000001,275.2170330000001,288.63,146.240987,197.151571,1.454807,12.771685,88.949772,2011.6243069999998,38.806566000000004,36.47413700000001,2297.7173979999993,228.20258100000004,0.380763,93.971166,647.544,544.315053,24.856966000000003,40.93294000000001,65.04732399999999,142.826274,4814.0183769999985,177.26327100000003,56.959188999999995,22.848076999999996
2010-11-01,108.558847,486.190772,90.864319,625.628308,2070.319004,25.889548,37.81204900000001,10.963684,175.73107900000005,7.305076000000001,96.98025299999999,413.90309099999996,5.716728,48.16782,1.3515510000000002,153.403449,29.781,108.15129,141.033964,328.40534700000006,69.125652,90.37311199999999,36.272273,674.9686640000001,299.38488800000005,254.669,134.38345199999998,164.06856200000007,1.575196,14.980247000000002,141.932117,2218.382443,52.302617999999995,42.115801,2604.4233280000003,197.697639,0.358698,92.45851599999999,604.626,651.781059,19.824542,48.011326000000004,100.74919600000001,168.60156,5572.941203000001,225.32115299999995,90.338601,23.726004
2010-12-01,123.63316999999998,849.706778,133.61460399999999,585.473785,3268.2396610000014,44.872141,35.860568000000015,14.704756999999999,231.411136,8.199668,71.016588,597.1278639999996,6.515034000000001,39.179272,0.9897120000000001,360.047281,60.605,101.91946900000002,214.15334,327.17612000000014,98.056521,76.60921099999999,54.854814,927.8224119999999,425.95679199999995,168.349,98.40615900000002,147.07398099999997,1.718344,17.473603999999998,137.853621,2368.7433009999995,31.869622,47.442495,3059.9156510000003,278.131562,0.340185,105.091169,430.323,1033.6533439999998,20.876569,56.002472999999995,92.511261,109.28427400000002,5991.678210999999,167.186518,121.61783100000001,25.783579000000003
2011-01-01,134.652667,777.649518,156.045743,589.46517,3273.5585290000013,204.49822000000006,46.112466,11.76681,200.37291899999997,0.424591,59.672469,1097.461384,7.098902000000001,44.683523,0.950849,245.80088400000002,51.48,85.76379,68.45757499999999,366.88775300000003,63.13110199999998,63.178105999999985,66.399593,726.058396,311.213057,221.038,104.288948,103.88243799999998,1.718833,12.713030999999999,137.039457,2076.722275,42.303594999999994,64.135853,4111.818642,103.993895,0.602245,140.191296,375.911,759.8091639999999,11.774704999999999,80.29698199999999,87.59451399999999,114.273462,7970.975522999999,218.44468899999995,112.68189000000001,26.100009000000004
2011-02-01,129.51778399999998,626.1891,150.69102800000002,597.586649,2386.629568000002,192.902172,38.23461400000001,12.989291,214.95109,2.013013,51.763813,1195.7280190000001,9.922266000000002,24.87568,0.8248289999999999,198.59156199999998,48.28,62.178242999999995,150.369595,325.30405899999994,76.99924799999998,57.75538099999999,66.19422,1028.234107,262.085699,217.196,90.46707400000001,76.312032,1.553733,14.853375,163.784694,1800.3027420000008,32.36967,99.811459,3898.3042370000007,186.111751,0.499358,99.58372899999998,292.309,630.7227610000001,35.926584000000005,93.815665,68.55626099999999,83.524883,7980.071079,152.15750900000006,166.92361599999998,35.257808
2011-03-01,149.562789,1547.5824110000003,175.247409,763.503839,3901.148424000001,220.54568600000002,53.469856,22.667696,313.13912700000003,9.234842,60.870527,1327.4754020000005,13.176886999999999,6.213760000000001,0.96994,318.733592,98.542,118.06285,341.784201,375.70986099999993,193.6226780000001,82.021892,191.173837,1053.458551,506.3574300000001,201.524,106.38278299999999,144.19604999999996,2.1979,17.473343,235.60040700000005,2397.7709379999997,2.6462339999999993,244.74025799999998,4496.271461000001,448.491183,0.6983360000000001,184.92193400000005,293.69,1253.717513,31.732913999999997,110.363688,134.79671799999997,171.60844900000004,8476.999637999998,51.63599100000002,169.62176000000002,113.11375899999999
2011-04-01,101.21315099999998,1405.770001,150.439135,792.804091,4609.335265999997,223.99838000000003,64.658064,21.470867,278.086022,8.393242999999998,66.808689,1248.757809,13.830616,7.9817290000000005,1.064562,334.04040399999997,111.061,116.38664799999998,321.89734999999996,357.36691300000007,299.13446899999997,79.59220599999999,114.11811600000001,1206.0092490000002,438.00865600000003,135.8,116.760849,256.469122,2.004573,18.328521000000002,210.041437,2174.3562790000005,7.351173000000001,179.62475999999998,3883.5657520000013,425.54372800000004,0.8444579999999999,244.410016,498.088,1018.9969930000001,71.061922,115.76509200000001,154.32322000000005,160.94311000000005,8766.684336,71.63996899999997,148.223275,161.25328100000002
2011-05-01,100.66257799999998,498.37613300000004,349.83055500000006,822.4923489999999,5120.274977000002,252.37346100000005,73.895565,17.975227999999998,227.19305099999994,15.186689,103.99396300000001,1203.6689280000005,12.403291,12.90386,1.657089,304.34520200000003,111.456,134.07299399999994,329.47666499999997,379.7900299999999,176.68652700000004,91.783253,251.967,1385.8322530000003,268.858387,280.618,181.749153,312.795699,2.28669,19.73614,230.78861699999996,2538.475524000001,10.226210000000002,419.23755300000005,4195.602298,413.8788070000001,0.9651029999999999,128.16489700000002,643.779,663.72481,92.466777,124.65578799999999,136.34161600000002,175.30135699999997,9311.448196,82.924615,182.282587,192.320623
2011-06-01,92.962741,371.96042500000004,371.7364170000001,933.3037029999999,4978.905100999997,229.95501199999995,43.555917,13.025409999999999,213.834164,11.134124999999997,103.05433300000001,1498.0588179999997,15.884503,48.012995,1.642117,339.11866800000007,120.207,105.23532800000002,151.49122,307.18650600000007,116.23230700000003,94.79832900000001,202.056892,1469.8767990000001,281.570787,219.4,180.10697399999998,111.72810599999997,2.1386410000000002,21.57303,228.728879,2519.8890380000003,58.323378,170.593672,4305.681232000002,210.92838300000003,0.568856,108.08995299999998,741.429,611.5515620000001,94.05290099999999,136.25779999999997,113.028918,152.64296199999995,9501.806791,277.2547670000001,97.875763,172.764111
2011-07-01,87.34545700000001,403.28138,309.87249899999995,1027.849567,4993.194647999998,240.62531500000003,28.516745000000004,10.286633,210.303891,1.903075,97.116703,1745.7572769999997,10.479104999999999,59.945941999999995,1.547504,207.133457,123.856,46.272031,59.904296,248.635607,50.41232800000001,75.203696,90.003444,1471.5631589999998,250.66597600000003,207.222,169.729845,53.359500000000004,1.991857,23.135616000000002,242.34847599999998,2430.554149,54.97805599999999,38.640663999999994,3878.9209879999985,94.28596599999999,0.372439,140.88766999999999,791.484,597.1717000000001,72.79403700000002,146.127275,92.33576300000001,39.50267299999999,9832.820614000006,288.8289290000001,61.465734,174.000881
2011-08-01,86.98660399999997,386.381841,353.493717,986.0658549999999,4039.762157000001,58.58260499999998,30.141616999999993,10.666780999999999,242.03525399999998,3.5066610000000003,94.11347599999999,1320.3349709999998,15.631722999999997,52.855332,1.4996489999999998,148.19867799999997,98.595,43.183007999999994,83.00532700000001,251.00751999999997,46.35119299999999,79.832043,33.544511,1128.239021,257.55798799999997,222.944,164.48113500000002,68.623232,1.924422,18.926012000000004,197.835727,2311.937190999999,45.969302000000006,60.320686,2527.85419,115.73084100000001,0.393661,112.050844,794.29,704.4606269999999,75.67459499999998,119.53893099999998,92.25163500000001,30.187197000000005,7786.740833999999,259.65786099999997,39.459472999999996,160.75330499999998
2011-09-01,91.685395,525.740662,268.10099699999995,670.33912,3241.718995,190.606381,46.044560000000004,13.304606000000001,224.748475,0.299488,82.67054300000001,1030.112308,10.504105,51.496114,1.3173119999999998,180.25888799999998,65.485,75.372275,216.48480300000003,353.8598109999999,44.664443999999996,33.056236000000006,34.073995000000004,740.986365,239.27571399999997,191.038,144.482443,118.24487300000003,1.9101110000000001,13.730592,160.55649599999998,2188.359035999999,38.477608000000004,20.879591999999995,2651.367198,245.193952,0.6013590000000001,105.880685,699.853,628.944977,42.91643199999999,86.72403899999999,87.178108,101.00781099999998,4976.106862000005,231.86034100000003,90.022853,120.048758
2011-10-01,88.11801300000003,394.95180700000003,119.06307500000001,621.759879,2276.9854440000013,224.25057100000006,52.60804799999999,14.240882,191.032417,1.345799,66.099728,613.5609639999997,9.050968,46.877714,1.0532650000000001,133.23414200000002,45.553,115.64891,300.371045,348.81467999999995,75.39011799999999,26.931972000000002,22.292246,664.704376,241.77037,227.619,115.52180100000001,157.42874000000006,2.0843510000000003,10.711547000000001,96.502356,2321.6955880000005,46.22742500000001,14.580683,2618.5022480000002,346.9211790000001,0.68708,98.40149700000002,488.382,620.32469,16.522548,67.655399,48.605553000000015,153.55100799999997,5273.646142999999,235.84969199999998,106.380994,23.878656000000003
2011-11-01,133.00878300000002,671.0677850000002,158.40065299999998,680.4015989999999,1959.4941799999992,25.95828000000001,39.511736000000006,13.352656000000001,190.77385500000003,19.106569,75.954503,526.9752490000002,11.051110000000001,34.291904,1.2102950000000001,238.14997100000002,54.361,111.766349,213.779349,306.18585500000006,105.80928900000002,26.421644,34.285898,788.78124,280.570158,262.608,132.74489000000003,76.750076,2.1895320000000003,11.249329000000001,139.664047,2515.8299730000012,30.624948,57.839211,2717.2570210000003,271.4148399999999,0.516038,90.91792600000001,552.455,837.1334140000001,8.527235000000001,71.05208999999999,71.366465,92.20756900000002,5728.717275000001,175.19137500000008,112.66491400000001,20.936355
2011-12-01,149.02978699999997,1274.646937,394.923772,688.520179,1776.459591000001,18.325317000000002,50.692811999999996,20.29514,198.58728299999999,20.592635,63.233259,596.9078710000002,11.428524,18.640447,1.007589,321.706552,115.143,134.819534,310.101574,358.229285,108.87429699999998,35.573271999999996,79.03424799999999,932.1378230000001,555.461778,193.035,110.51210499999998,125.02113200000002,2.406357,12.335464,147.692407,2721.094883,14.157401000000002,136.53660899999997,3029.675729000001,354.721475,0.662067,100.680553,436.494,1249.080789,9.603069999999999,77.91225099999998,124.01022900000001,149.98251899999997,6211.684420000001,101.46415199999998,165.506141,23.302453999999997
2012-01-01,162.651883,1474.06879,291.19823199999996,639.783849,1334.5387679999997,113.676594,29.701236,19.429037,220.373402,2.216496,60.861972,653.9257000000002,7.898071,18.986065999999997,0.82604,352.944497,122.126,102.903625,256.30122700000004,361.6331350000001,108.804039,37.012603000000006,62.613264,666.6699830000001,549.554505,200.272,99.85341600000001,106.39073699999997,1.11558,15.278356,157.08808500000004,2504.978912,14.155326,64.91533500000001,3231.634499999999,309.6190370000001,0.405923,133.323079,465.388282,1228.9367109999996,6.823352,51.274542,110.43276399999996,106.963722,6373.3713149999985,70.84706700000002,177.312665,26.064200999999997
2012-02-01,141.69676599999997,1000.1437680000001,342.72919,577.516117,1105.4813669999999,72.15151299999997,24.329976000000002,13.686195,178.41348600000003,10.061412999999998,54.384475,654.9363039999996,10.931342,33.571667,0.738124,276.25254199999995,109.555,78.59374399999997,169.97308600000002,306.65877499999993,109.795742,37.621019000000004,78.25165299999999,564.4644140000001,338.87989500000003,196.556,89.22608300000002,82.577875,1.0555409999999998,14.017525999999998,169.129986,2416.5707220000013,33.288883,158.853454,2999.6563690000003,230.84261699999993,0.332515,114.240099,376.938387,1019.5042510000001,2.828858,47.043158,53.745898999999994,93.09223500000002,5564.328819,127.100913,172.42831099999998,29.788325999999998
2012-03-01,134.242547,1111.536969,320.44095699999997,651.460044,1493.439384000001,134.29688000000002,33.878337,14.92831,170.51270200000002,21.365082,64.037597,1194.8561490000004,10.200218999999999,24.142899,0.86914,334.523909,111.029,114.11591400000002,204.492821,322.44026700000006,256.088647,78.201481,163.65328599999998,726.668285,311.2724609999999,192.138,105.063511,182.92949599999997,1.132522,18.96603,196.72685799999996,2581.140846999999,16.497894,241.67548900000003,4024.278958000001,262.98709899999994,0.463012,136.29325999999998,419.53378100000003,823.712332,112.99561700000001,63.650456999999996,108.58153700000001,150.15121699999997,7931.9632630000015,91.10935800000001,195.98119,45.969231
2012-04-01,107.33867699999998,225.95924700000003,501.37386300000003,647.875328,2307.139380000003,101.71026100000003,25.880645,11.655331,160.10399500000003,15.728138,70.779561,1314.772898999999,12.987083,47.583986,0.960644,148.86004400000002,91.417,89.07130700000003,110.028182,285.15577099999996,116.39947500000001,87.35932300000002,166.03719800000002,1275.4806170000004,261.455736,239.95,116.124739,111.39886,0.925914,24.510662,313.553556,2147.8328119999996,55.216016,340.506597,3970.7967390000013,163.51436900000002,0.353708,122.30105400000002,448.55852799999997,272.48706999999996,137.70265799999999,82.25837800000001,126.73659699999999,132.622606,8903.680414,183.94086000000004,134.649748,82.66284999999999
2012-05-01,107.24805,199.89747300000002,235.29602099999994,629.418388,3471.664150000001,158.47461399999997,34.63929,15.837374,189.324292,10.584691999999999,69.370601,1271.296345,10.782282,32.56488,0.9415209999999999,95.240689,87.332,119.92415500000001,230.440481,334.40246499999995,136.37680600000004,118.185135,111.47217199999999,1303.185627,323.47976299999993,242.728,113.81312400000002,182.855142,0.9532240000000001,24.340580999999997,233.338322,2103.78033,23.218366,171.215845,4240.745711000001,308.48206100000004,0.473412,140.48733200000004,479.16007900000005,293.72767100000004,68.86651899999998,81.68758399999999,127.849435,144.32501200000004,9929.118967,112.56408499999995,177.60859200000002,142.59357999999997
2012-06-01,110.93024199999999,277.74636599999997,100.710889,618.9723859999999,3050.1195889999985,139.75675799999996,28.362152999999996,11.086129000000001,184.37880700000005,10.218823,67.17862600000001,1329.7630419999998,10.463837,40.834581,0.911771,97.024969,34.197,87.87364799999999,129.967708,323.42234199999996,83.212675,102.43932699999999,26.556324,1482.800483,263.04713200000003,230.422,110.21685099999999,123.25739800000001,0.838624,26.208913,280.9375149999999,1917.075347,37.156034999999996,35.386993,3736.711811999998,183.09368900000004,0.387623,117.10789600000001,543.173307,437.074579,51.119907,87.95775700000002,80.70324200000002,78.730734,9604.309568000002,139.62452199999996,71.163011,153.02928999999997
2012-07-01,73.65732100000001,330.96366700000004,100.29730500000001,638.2146120000001,3281.7399899999973,165.31447199999997,20.094791999999998,8.875041999999999,184.691218,11.227091,75.358032,1320.5220049999994,10.053706000000002,40.609156999999996,1.022784,106.623643,19.763,33.90174100000001,40.507657,289.97021900000004,52.086853000000005,28.241511,27.081178999999995,1454.3588079999997,223.03958700000007,228.873,123.63642300000001,60.951292,0.772485,25.812262999999998,251.80357199999995,1845.9104070000003,40.87124000000001,30.295077000000003,3742.1131040000023,64.03043899999999,0.274634,111.92171900000001,645.037277,471.8488,21.960664,86.62658199999998,95.39866899999996,38.75134700000001,9729.282678000003,142.35810899999998,63.131239,131.169374
2012-08-01,118.21941500000001,469.79069000000004,64.08336700000001,590.5012749999999,2974.8795380000015,170.10127400000005,16.855003,10.033501,193.61552700000004,9.453047999999999,79.19009400000002,1028.7311880000002,6.403449999999999,38.242173,1.074794,172.608481,13.582,20.300969000000006,48.529955,255.93036600000005,59.18795200000003,15.348785000000003,18.417109,850.8495460000001,283.490702,228.439,129.923509,46.780238999999995,0.750884,19.696607,231.117538,1785.5021739999997,38.267106,18.706053,2547.7407370000005,75.441805,0.230356,129.077293,699.265344,805.634783,31.391335999999995,66.10229400000001,97.491906,27.616956000000005,8222.317761999999,127.967666,58.052201000000004,136.79206200000002
2012-09-01,123.76413999999997,467.756606,70.29206199999999,416.054797,2439.492884,156.84678400000004,17.406596999999998,9.78021,180.600515,5.066867,71.022667,669.072948,6.567812999999999,41.196448000000004,0.963943,171.553981,16.364,25.383726,50.927144999999996,262.07877499999995,33.09823899999998,12.11586,15.594624,514.183535,283.449718,193.663,116.52359299999999,46.995326,0.7057089999999999,13.204034,185.768074,1668.9115790000014,37.832243999999996,28.786383,2406.7527780000005,72.20639999999999,0.237894,115.83059499999999,638.517793,636.4955259999999,24.590021999999998,44.31306,82.13619399999999,36.888282,4912.898691999999,132.139634,70.46007399999999,77.47242299999999
2012-10-01,194.17698700000005,540.7225870000001,61.99975799999999,352.025365,1890.1872860000008,182.76064000000002,26.090777999999997,11.424036,210.59387600000002,1.7187359999999998,61.038394,448.30289899999985,7.941300999999999,44.01793,0.828433,200.32695,19.223,67.86013799999998,86.677815,323.71521400000006,69.75352899999999,14.863497,11.796819,494.637861,351.55124499999994,180.22,100.14286100000001,99.69894799999997,0.721467,10.377321,102.151826,1667.6796430000013,40.741277,32.270751000000004,2116.5483190000004,124.00639499999997,0.35658,111.66115900000003,535.530845,783.6165340000001,88.4039,34.82654,54.860333,113.44594400000003,4394.671400000002,144.2612680000001,70.931086,20.33715
2012-11-01,153.82363800000007,531.407872,48.144619,477.61544799999996,1521.0752510000002,12.845807000000006,25.100515,12.180653,190.823277,2.488764,56.973698000000006,451.4684630000001,9.385435,43.226386,0.773266,151.475381,21.099,73.390999,143.66160399999998,323.304568,55.717460999999986,13.378749,17.32708,902.017804,314.871322,189.681,93.474101,83.47840699999999,0.878792,14.321115999999998,177.574895,1997.3494550000003,48.249879,11.917611,2689.443600000001,195.43892000000002,0.343046,91.20344300000001,472.027225,805.8120750000002,18.596747000000004,48.06201099999999,63.105085,92.28020599999999,5798.8731329999955,154.90706800000004,111.522621,21.201664
2012-12-01,147.29533400000003,805.228965,61.905736999999995,477.496391,1967.612827000001,89.27340299999999,29.801678000000003,11.595182,172.86890300000002,14.45185,35.99528299999999,602.7567879999999,7.5934610000000005,28.528827,0.48854000000000003,254.346914,34.257,99.16208400000001,185.031319,343.89242300000006,126.30458200000002,16.254250000000003,15.468292,1048.1480450000001,223.84614200000001,154.288,59.055789000000004,119.95628000000002,0.904258,16.085591,141.22477300000003,2015.7589779999998,28.666734,10.984412,3703.7557850000007,252.257169,0.407297,96.82507100000002,257.834149,716.8096680000002,19.19484,53.983637,42.73233900000001,136.45273900000004,8099.5389829999995,103.44246000000005,128.199262,26.389848999999998
2013-01-01,129.986591,1458.415294,108.02941200000001,554.552646,1693.7272749999995,164.20970499999996,34.36326100000001,21.787747,231.37570500000004,14.226450000000002,51.541954000000004,621.7081450000001,7.074638000000001,29.674286,0.9988819999999999,307.494171,86.731,78.34260499999999,195.863647,332.774803,123.39678,10.534199999999998,13.14844,798.3977980000001,664.8801,185.789,77.32889300000001,105.076292,1.6377449999999998,7.321592000000001,134.234518,2197.6388499999985,40.331101,34.829736000000004,3741.2921510000006,276.6564460000001,0.380207,164.452104,282.55707,1252.356082,107.080882,40.259747999999995,99.62039800000001,117.87071000000002,7894.9506679999995,147.15147200000004,160.233626,26.242762
2013-02-01,121.52861499999999,1472.865029,104.470501,475.10092,1503.7057430000002,142.243742,33.83050399999999,24.472167999999996,310.195498,15.582335999999998,46.061244,492.799829,10.541096,29.600721,0.892668,289.60485800000004,103.346,75.39167200000001,184.01615900000002,314.193289,119.635324,9.968817999999997,22.328252,530.158003,780.4588410000001,175.655,69.106133,115.62542500000002,1.405675,5.808473,151.37603700000003,1878.039291,33.980644999999996,55.667318,2758.831337,247.59519199999997,0.374313,203.944716,232.158057,1259.990709,48.719013,31.939451,99.43041000000004,85.22718399999998,5434.978481999999,140.589444,151.511651,23.519357999999997
2013-03-01,111.69029000000002,1230.318929,147.86392499999997,517.650371,1786.2911489999995,143.29063500000004,36.393603,20.737586,251.93238600000004,6.4999709999999995,63.078141,489.448081,12.225888999999999,26.686709999999998,1.222456,322.537759,106.707,94.002501,202.882914,332.2170170000001,172.80109899999997,17.785097999999998,101.856676,503.346058,527.990064,153.22,94.636747,120.95416999999999,1.608172,6.5360510000000005,305.74762699999997,2166.696688,32.579890999999996,108.805243,2780.151417000001,260.662404,0.40267200000000003,194.008843,340.15208399999995,1026.0014919999999,9.093513000000002,35.94023999999999,88.736851,110.65140600000001,5114.103231,135.69779399999996,189.650411,30.864761
2013-04-01,111.99534999999999,1071.434976,250.89933700000003,517.042179,2253.968763999999,115.31338500000004,43.200613,19.758833000000003,256.26637200000005,2.732473,67.85143800000002,1093.7306019999996,11.472653000000001,30.045063000000003,1.314962,290.66733500000004,98.491,117.62812199999998,228.66731099999998,313.77426,279.6389940000001,34.056670999999994,186.309798,887.2594469999999,439.6242780000001,162.228,101.79816999999998,198.13984699999997,1.456209,9.369567000000002,334.40656399999995,1913.158097,34.59638400000001,313.48408400000005,3230.6904770000006,298.223564,0.477988,175.88699800000003,297.28207299999997,794.416506,3.3072639999999995,51.521088,124.869494,157.506123,7818.0397440000015,149.67471399999997,154.151297,49.276276
2013-05-01,101.815395,1398.8496519999999,276.888974,518.588579,2707.4143639999998,155.574116,39.09962699999999,24.745386999999997,364.7875639999999,8.709755,72.729634,1002.0718800000002,12.25858,36.576946,1.409502,301.825916,126.938,94.71131199999998,133.08862299999998,327.7242339999999,204.555489,38.554932,217.546982,1356.2412869999998,708.928107,177.125,109.11697500000001,155.732148,1.4482899999999999,10.776444,303.08061100000003,1971.3850829999997,58.737472,320.314855,3471.6672280000003,210.9289,0.432613,262.98154000000005,299.22807400000005,1112.4242629999999,4.709465,59.25718100000001,163.02501599999997,109.883747,8959.914667000003,201.41050299999998,180.812785,74.06640999999999
2013-06-01,90.34170400000001,895.021887,399.035616,607.558861,2861.1178780000005,163.16674700000002,44.79397800000001,20.899601000000004,247.21676799999995,6.763904,70.963068,1028.368039,14.294526,34.779759,1.375266,238.979343,126.869,107.24296399999997,136.421936,395.02252700000014,136.20021,212.78452100000004,201.98963,1356.676712,599.0627929999999,167.066,106.466578,163.260664,1.4126130000000001,11.287665,277.70290399999993,1918.0474510000001,57.65601400000001,387.23377999999997,2977.8183240000003,211.70087700000002,0.49561700000000003,246.578298,287.721071,1123.5911509999999,39.68854100000001,62.06826300000001,132.714123,145.44597600000006,8596.877240999998,195.283036,152.379226,124.623906
