lon,lat
-95.10345715573315,35.66096076347078
-93.78571299515195,33.88970813731852
-95.25290362602011,32.24589591824681
-100.76516750697786,32.302904047352975
-98.00572300136255,32.302904047352975
-99.38544525417021,34.02786043696965
-105.65500720923868,47.618887527336575
-107.13958423037188,45.91587036950024
-115.75228232232963,46.80032145785325
-117.51367066312581,48.78635933124079
-118.65299058463171,46.93744464626309
-111.13357291071256,40.69187695062183
-112.32344774329351,38.93154091229606
-108.55779054206687,44.17907220099481
-109.87831608128688,42.443851585255125
-115.28196254247732,42.97792071643586
-112.5712671664736,42.74366997041791
-114.10117773297702,44.77428113242897
-111.51448334231627,48.364258066769985
-112.85410331722487,46.575281302247596
-109.97671307499061,46.2800774036375
-113.52564071323783,37.08448815417224
-114.60807739991812,35.30372359817179
-119.6446168917683,35.49667551145999
-117.12589090582927,35.42728946976249
-118.66906525134954,37.32294233719134
-115.64908343186708,33.51095325291957
-121.68705485432473,46.97221429870491
-119.83514720186261,45.05106518616385
-122.93688556749079,39.27217966813171
-114.95624595424354,39.10367281930491
-118.09287706594979,43.08303801311017
-116.47685582997545,41.106449157121844
-117.60557655812346,39.218377517911996
-120.25526210142874,39.27594553908023
-123.77319931245532,43.112861393506584
-121.96262552526605,41.20525427827028
-120.92911699091562,43.134661037845824
-95.3444462579749,48.22109500610476
-96.77584682752656,47.957301771417235
-92.2961589561536,44.8509934107751
-93.0231004870964,45.7001267032788
-93.6596578696181,44.62735493696811
-91.67459665025748,47.83518143916735
-92.3618591854001,46.769777992984295
-90.94048547317482,46.976741181566794
-95.17036027510082,46.30290166223377
-93.77259329798883,46.54505831232929
-94.54480599320945,47.38469411660541
-93.89553997849713,48.46509068467974
-87.13369744754155,37.908880453949635
-87.72128592605165,38.786572994431175
-88.38839594801456,37.756581544957584
-86.32812711923296,40.835457202645365
-87.03476154301943,39.8132278591337
-85.74114874116279,39.950066060877965
-89.60580034720586,39.49593380611869
-88.3236151794957,39.661815802744
-88.94059052180903,40.53357406834097
-84.07042036730476,43.877620331130096
-85.44765066700404,43.761525729309106
-86.06580396987458,44.65070851265407
-84.26329006686797,41.97356925641223
-84.84684723798354,42.86878908963088
-85.59833538900334,41.85544802903181
-92.23420079981072,42.93301546220279
-90.89339963348866,43.131209069953314
-91.57951489369394,43.98882388611866
-89.57578592299993,41.40423265098036
-90.22549705161384,42.26932481460124
-90.88545838621239,41.22194055314055
-88.83822162071758,44.3529313991965
-89.54341051873848,43.313360425928266
-88.18635129164193,43.479276575640995
-88.25643514537235,41.56957046324185
-90.91143645660524,45.04966483023067
-88.1143830588634,45.39709471722076
-89.51675327955104,45.23177025131721
-90.21742765892049,46.1067486119222
-87.35937888408411,46.43670034778708
-88.04046141379003,47.32473786081242
-80.46828575169984,26.241918807820447
-81.86056094702644,28.951543617990833
-82.33939278990536,29.85080916394535
-80.92603295097427,27.14797820451204
-81.38936532608479,28.050252982028876
-82.08807264878472,27.10857911772317
-77.04455049321108,36.43410929052044
-87.22712158038068,36.00528379378651
-85.9643780691324,36.10711404765946
-86.5248728751902,36.99026584404241
-84.87890125416773,34.33320506904546
-85.41567628183287,35.221075947762905
-86.11647727223936,34.24328059472768
-83.9626749885301,37.16493074465831
-84.6978764816264,36.195323931558775
-83.42937550813465,36.26991881167714
-82.83376291847362,30.758369830944588
-83.3299647789982,31.654238915179768
-84.02775726975526,30.69144906238937
-81.89052406705467,33.568904853969435
-82.61763219481989,32.61374507774759
-81.3984086204117,32.66673609934706
-85.05151199414107,32.4716743867116
-83.83586487121546,32.54874256752673
-84.35126922117223,33.440838929888315
-78.8120653932748,37.34768745660718
-79.60831543834823,36.41080062682357
-78.33360589554984,36.43023294673999
-82.15532268864827,36.330516842228924
-80.88281582923642,36.377596492513135
-81.39049622540743,37.28420984893916
-79.90068034629641,34.558053217895015
-80.38617985828634,35.468523465060926
-81.14600931176668,34.521962787687464
-83.63673218411284,34.40844055628879
-82.39188166892241,34.47134128555877
-82.90487000567494,35.3720351203114
-77.85254993299625,35.50900357909766
-79.41343341074219,33.642315740452595
-78.64208138679545,34.57802801432952
-77.38241756528745,34.58530248098702
-81.63091379453316,30.80446667928031
-80.16936835289508,32.69962860642418
-69.16388486147328,45.734092971946254
-69.5737861690926,46.720039560850005
-69.75510874546589,43.861549531769434
-68.76127081447447,44.73647171117121
-67.74309462488705,45.612984246345846
-85.83877342835227,38.00954414799186
-83.23882215842265,38.16896857312979
-84.53982951641743,38.096248124269735
-85.1326462227294,39.02500467324407
-84.4059190870535,40.035468587405454
-78.01208976099367,38.31823277579576
-79.31940334651446,38.30211339137715
-80.37694980494254,40.20421309913583
-79.84101501314765,39.25466703859312
-79.03310879657386,40.231429607267664
-80.62662983584636,38.271859604076596
-81.93178617890592,38.2273756930807
-83.65526133588934,41.04330385871352
-80.11335894391136,42.13513396626248
-80.93052100246537,41.153545512485934
-82.49105938119878,39.16852404071259
-81.72182578809695,40.163783063164935
-83.06553316055178,40.10754608974902
-71.17909841084528,43.936564255857746
-71.73927317934763,42.04204054881557
-73.12263801345541,42.09355336511213
-75.38157590103046,38.305857142921305
-76.68898820673209,38.318323993674156
-74.95550250397059,40.21961112015624
-71.61832161098754,44.92612096649952
-77.17478063490881,39.28175162707551
-75.42974465825269,41.190947282077374
-76.3141802662302,40.23973791080905
-77.67411227404116,40.24373550397148
-78.18704171964959,41.20311881352624
-72.61429937093872,44.00472983523988
-75.4932734379267,44.0861437036347
-74.05319385110617,44.054683692574464
-73.58048970547104,43.0747462477736
-74.51764251688549,42.13750746305889
-78.7168597918398,42.16282624477412
-75.91662580911043,42.162615565211574
-76.41947894038314,43.13256680798202
-77.31713726885567,42.1711168855083
-99.38544525417021,48.789265816383036
-101.09868252351235,47.17119758637437
-100.25582852008971,47.98324704885189
-101.99504368081385,47.957301771417235
-98.5150619882507,47.98324704885189
-97.67220798482805,47.17119758637438
-104.22620586866749,43.86179628680034
-103.4791710576729,44.696456126254475
-105.11123263872231,44.62735493696811
-100.20600124968075,44.76570611066352
-101.84323674202555,44.74261066267077
-101.00067732808199,43.95271222356129
-103.60053023323958,46.30290166223377
-102.70971682481307,45.52645484184725
-101.91726124489814,46.350470756156085
-95.2917194506675,44.696456126254475
-94.54468463967291,43.86179628680034
-96.85362926344227,46.350470756156085
-96.06117368352734,45.52645484184725
-97.77021318025842,43.95271222356128
-96.92765376631485,44.74261066267078
-98.56488925865965,44.76570611066352
-100.22986715998228,46.375642474436745
-99.38544525417021,45.57336434532168
-98.54102334835814,46.375642474436745
-109.5335969167436,37.014788626785
-108.9283611722771,37.881866025539985
-110.38249456032585,37.7565815449576
-106.00647999980143,38.079508155599896
-107.46907706708578,37.98958096454433
-106.64778487363033,37.22746201388497
-109.16509016113456,39.4959338061187
-108.30817807486413,38.74614937863195
-107.67275061977057,39.60641727555428
-100.12743417844722,38.26016645698594
-101.59866083635603,38.24204509495914
-100.8406745308376,37.44108480621669
-103.16711008013726,39.82871267890664
-102.37409367500162,39.03833451745049
-101.66223997314712,39.86590307674204
-103.74836184181031,37.36977101692998
-103.06939024283328,38.20587917100853
-104.53772283547063,38.151745632969465
-106.53668970852969,42.93301546220279
-105.66377199297581,42.16730050117221
-104.95791533191235,43.011487977716264
-107.01979470925232,40.46557203201281
-106.35092579055814,41.3182408950557
-107.88543212212802,41.22194055314053
-103.27012331105719,41.45044713974818
-104.81177036750739,41.3944668021141
-103.98049884684404,40.61580083572782
-105.34713669651198,38.92848576130774
-104.67190301479484,39.77432735837785
-106.17446936849174,39.70017496477003
-89.84252933606331,37.881866025539985
-89.23729359159681,37.014788626784984
-91.09813988856985,39.60641727555428
-90.46271243347628,38.74614937863195
-92.12310563471007,37.22746201388496
-91.30181344125462,37.98958096454433
-92.76441050853899,38.079508155599896
-93.81297517642807,43.01148797771627
-93.1071185153646,42.167300501172214
-94.79039166149639,40.61580083572783
-93.95912014083302,41.3944668021141
-95.50076719728321,41.450447139748185
-92.41996471778229,41.318240895055716
-91.75109579908808,40.46557203201282
-97.93021597750281,37.44108480621669
-97.17222967198437,38.24204509495914
-98.64345632989318,38.26016645698594
-94.23316767286978,38.151745632969465
-95.70150026550712,38.20587917100854
-95.02252866653009,37.36977101692998
-97.10865053519328,39.865903076742036
-96.39679683333878,39.03833451745049
-95.60378042820315,39.82871267890664
-92.59642113984867,39.70017496477003
-94.09898749354558,39.77432735837786
-93.42375381182842,38.92848576130774
-103.36936188244293,43.078740733801986
-101.71858440494042,41.49428383314813
-102.53357458521577,42.28913560153736
-101.77723176612855,43.12365541554585
-100.18397862506127,43.14613015593114
-99.38544525417021,39.075166673232246
-97.84938254051748,40.691490557151944
-98.62616017261843,39.88602730943297
-100.14473033572199,39.88602730943297
-100.92150796782293,40.691490557151944
-95.40152862589748,43.07874073380198
-98.58691188327913,43.14613015593114
-96.99365874221186,43.123655415545855
-96.23731592312465,42.28913560153736
-97.05230610339999,41.49428383314813
-100.16353232802402,41.5149063838976
-98.60735818031641,41.5149063838976
-99.38544525417021,42.33355486690474
-104.07587904123241,29.662820599229324
-111.54376892795973,36.005283793786504
-110.72185264359342,35.22678079922399
-110.14444061699326,36.10006705502326
-111.83965942106433,33.47138437062488
-111.28687932306258,34.35015944428344
-112.65441323610106,34.243280594727665
-108.5420614129664,34.51913107803723
-109.91555361598824,34.44217573648976
-109.12490826322261,33.65265381753736
-113.71937851419936,32.47167438671159
-112.38215622617253,32.58747081879847
-105.51256052229637,31.29871448574761
-108.34735355219381,32.85567125974491
-107.5855265866595,32.05612373144716
-106.99974831861488,32.91805445215531
-111.04021284034854,32.69152723769861
-110.25406019393473,31.906415799620497
-109.69475318486704,32.78099096122322
-81.9408068619535,24.546122741407263
-88.62644989134715,36.10006705502326
-88.04903786474699,35.22678079922399
-89.64598224511784,33.65265381753736
-88.85533689235217,34.442175736489766
-90.22882909537402,34.51913107803723
-87.48401118527784,34.35015944428345
-86.93123108727609,33.47138437062488
-92.66935706145398,30.442793642304476
-91.93399042177676,31.25144593281219
-93.25832998604405,31.298714485747603
-89.28958779007019,31.117201291162598
-90.6105820842321,31.190896952966096
-90.04676173362677,30.32353588473006
-91.77114218972555,32.9180544521553
-91.1853639216809,32.05612373144715
-90.4235369561466,32.85567125974491
-85.33787776924825,30.817228125962213
-84.82754067906544,29.929059951422264
-86.3887342821679,32.58747081879849
-85.85825320188658,31.703751648626163
-86.65177462363422,30.930183176481346
-87.96800578979997,31.03009117337874
-89.07613732347338,32.78099096122322
-88.51683031440568,31.906415799620497
-87.73067766799186,32.69152723769862
-97.43383030788816,26.347476349369288
-94.695011467108,29.66282059922932
-90.79577526001333,29.51540773667172
-108.72128934328911,36.22266123536836
-107.14376993679585,34.62259912706445
-107.92465651684564,35.42484797327452
-107.29330569268812,36.32804422967132
-105.86237600367636,36.41602201107049
-104.15904214582908,31.365880193170806
-104.88478848021896,32.18556505950219
-103.59229661968743,33.950631148346616
-104.24472965818462,33.06994935379802
-102.86441024601443,33.122611740121066
-105.62374366207604,33.001725483597276
-106.37581520671054,33.81313634894629
-101.55060638399405,36.574981604006375
-100.11175253439593,36.59270945394989
-104.4252986513357,36.48665751817959
-102.98910171451863,36.539610086614594
-101.51712535895275,34.865411034494095
-102.24537204503133,35.704402868239576
-102.92512502143745,34.8306131539116
-105.74018551712162,34.70773110059517
-104.33337804476089,34.77710911037695
-105.09007505923117,35.59932815032697
-98.07492672820827,27.199594027527137
-98.73467246654113,26.359579666282592
-95.33203344133506,30.531548978126022
-96.03361444860319,29.70435639698636
-98.71383862774444,29.74594921602068
-97.37373767790594,29.73208081800415
-98.03378916711259,30.587394093682832
-96.72429691853628,28.873188269914277
-97.40397963177847,28.039254010501974
-102.73727605973721,29.704356396986366
-103.43885706700536,30.53154897812603
-100.73710134122784,30.587394093682825
-100.05705188059596,29.74594921602068
-98.72471453559035,28.051542769216123
-99.38544525417021,28.900735272395604
-90.0496011650513,36.22266123536836
-92.90851450466405,36.41602201107048
-91.47758481565228,36.328044229671306
-90.84623399149476,35.42484797327452
-91.62712057154455,34.622599127064454
-98.65913797394448,36.59270945394989
-97.22028412434635,36.574981604006375
-95.84576548690295,34.8306131539116
-96.52551846330908,35.704402868239576
-97.25376514938766,34.865411034494095
-95.7817887938218,36.53961008661461
-94.34559185700472,36.48665751817958
-93.88610202812147,32.18556505950219
-94.61184836251132,31.365880193170806
-92.39507530162987,33.81313634894628
-93.14714684626436,33.00172548359726
-95.906480262326,33.12261174012105
-94.52616085015579,33.069949353798016
-95.17859388865297,33.95063114834661
-93.68081544910923,35.59932815032697
-94.43751246357952,34.77710911037695
-93.03070499121878,34.70773110059517
-102.79678037838093,31.4081534213223
-100.06901525116353,31.450490041977787
-101.43289643333375,31.436374090171395
-102.1420097306155,32.2818652604168
-101.47451054966511,33.15142507709007
-95.97411012995947,31.4081534213223
-97.2963799586753,33.15142507709007
-96.62888077772492,32.2818652604168
-97.33799407500666,31.436374090171388
-98.70187525717687,31.450490041977787
-99.38544525417021,35.73964207468503
-100.79182657865279,34.01985511167653
-100.096308831982,34.88159372509062
-98.6745816763584,34.8815937250906
-97.97906392968763,34.01985511167653
-99.38544525417021,32.31040885506478
-98.68879679362304,33.1672839914185
-100.08209371471739,33.1672839914185
-103.42644425036553,48.221095006104754
-107.81329438443265,48.898534257404805
-105.74779002124401,45.70012670327878
-106.47473155218681,44.85099341077508
-104.22608451513098,47.384694116605424
-104.99829721035158,46.54505831232929
-107.83040503516558,46.976741181566794
-106.40903132294031,46.7697779929843
-107.09629385808292,47.835181439167364
-106.3384634287139,48.69101944264998
-104.87535052984329,48.46509068467972
-116.34031331284365,45.886652748544556
-117.20078344585562,46.878042764425054
-117.76565843790155,45.957069102177265
-116.0113575437961,48.71196307109571
-116.61614389026249,47.79670749260541
-115.14396887953771,47.710874683335675
-119.57330056789831,47.91070979701099
-118.09349053623049,47.86331045348279
-119.01985663485215,48.841178785843795
-111.04960458228877,38.78657299443118
-111.63719306079886,37.908880453949635
-109.8302999865314,40.53357406834097
-110.44727532884471,39.661815802743995
-113.02974176717764,39.950066060877965
-111.736128965321,39.8132278591337
-112.44276338910747,40.83545720264537
-107.19137561464649,43.988823886118645
-107.87749087485174,43.1312090699533
-110.58453921669849,43.479276575640995
-109.22747998960193,43.31336042592826
-109.93266888762284,44.35293139919649
-108.54539345672657,42.26932481460124
-109.1951045853405,41.404232650980376
-116.08197266575115,43.97687935031137
-114.70047014103565,43.877620331130096
-115.50284139554738,44.88077586546483
-113.17255511933708,41.85544802903181
-113.92404327035688,42.86878908963087
-114.50760044147246,41.97356925641222
-112.70508653846585,44.65070851265407
-113.32323984133637,43.76152572930909
-111.9525305928711,43.62865527114847
-110.51445536296808,41.56957046324185
-111.22155222721834,42.60164434993118
-111.84094326669097,41.72001288506877
-113.01051653492756,48.50092124454534
-110.02701933778397,48.20830671189379
-114.91172447026206,45.79027305311753
-112.0705873312651,45.54532422546507
-113.48767528195665,45.67647679394618
-114.30017358272057,46.69694870191065
-113.66787676766991,47.59968244512853
-107.85945405173516,45.04966483023065
-109.27470156776445,47.15889957875985
-108.55346284941992,46.1067486119222
-109.25413722878938,45.23177025131721
-110.65650744947702,45.39709471722076
-112.19569441731333,47.47171947282518
-111.4115116242563,46.43670034778708
-110.73042909455039,47.32473786081242
-112.24601763315023,36.99026584404241
-112.80651243920803,36.10711404765945
-115.34151500020577,36.26991881167714
-114.07301402671402,36.195323931558775
-114.80821551981033,37.1649307446583
-113.35521422650753,35.22107594776289
-113.8919892541727,34.333205069045455
-120.43728461279058,36.430232946739984
-119.16257506999219,36.410800626823566
-119.95882511506562,37.34768745660718
-117.62488119657372,34.521962787687464
-118.38471065005407,35.46852346506092
-118.870210162044,34.558053217895015
-117.380394282933,37.28420984893916
-117.888074679104,36.377596492513135
-116.61556781969215,36.33051684222892
-114.4196212871682,33.440838929888315
-116.88036644128574,33.568904853969435
-115.86602050266548,35.3720351203114
-116.379008839418,34.47134128555878
-115.13415832422758,34.40844055628879
-121.72634001512935,36.43410929052044
-120.91834057534416,35.50900357909765
-120.12880912154498,34.57802801432951
-122.10601001165557,48.880428774677135
-123.72982159347166,45.997032432862945
-119.2541440487447,45.99577801094497
-118.37118012791504,45.0199047096253
-121.11856377735742,47.9257329415185
-120.16952977075783,46.96484884613777
-121.30023063728662,45.06350644198869
-120.74501622865415,46.01537750782024
-122.23560033543424,46.01598070927137
-124.21485415294171,47.896919142196474
-123.20782121470346,46.960399103779174
-122.66671436028935,47.92193260920231
-122.08190230160832,38.318323993674156
-123.81538800436984,40.21961112015624
-112.93211707998815,38.00954414799186
-114.36497142128692,40.035468587405454
-113.63824428561101,39.02500467324407
-114.23106099192299,38.096248124269735
-115.53206834991776,38.16896857312979
-117.51050066506079,44.02807875607418
-116.68621602877735,43.0390788655197
-117.84036950587506,41.15354551248595
-117.27227330801053,42.09757710001057
-118.65753156442904,42.13513396626248
-115.88820881809491,42.04373379469731
-115.11562917245108,41.04330385871353
-119.45148716182597,38.30211339137715
-120.75880074734675,38.31823277579576
-116.83910432943448,38.227375693080695
-118.14426067249406,38.27185960407659
-119.73778171176656,40.231429607267664
-118.92987549519276,39.25466703859311
-118.39394070339787,40.20421309913583
-115.70535734778863,40.10754608974902
-117.04906472024346,40.16378306316494
-116.27983112714165,39.16852404071259
-124.25324799145494,42.13750746305888
-123.2776170704137,44.0861437036347
-121.59610987343162,39.28175162707551
-120.58384878869083,41.20311881352625
-121.09677823429928,40.243735503971486
-122.45671024211022,40.239737910809055
-123.34114585008771,41.19094728207739
-118.94952793882065,44.07036028530694
-121.83236558891204,44.09961247865765
-120.39099567770691,44.09416760915884
-119.51039888914931,43.1176063167238
-120.05403071650062,42.16282624477414
-122.85426469922999,42.162615565211574
-121.45375323948474,42.1711168855083
-122.35141156795729,43.132566807982016
-95.65574438519862,47.677412335945746
-96.06198218494333,48.09142045226139
-96.36502647937894,47.5458254843391
-95.75247122717731,48.63626970517601
-95.026469844129,48.76391931458586
-97.19325132428663,48.36728957952862
-96.47483148140901,48.50404152404648
-96.89432708735353,48.915133821658436
-92.61941096837992,44.317143931969916
-92.979226929585,44.741202126194764
-93.2956514621314,44.20544681037649
-92.32855111284087,45.81011077642746
-92.65691025343308,45.276136444873536
-91.96686354090109,45.38391398576317
-94.02898719067194,45.048089960001874
-93.34437600558857,45.1641827863869
-93.71487095793239,45.58595089540499
-90.94956713512451,47.93652580751733
-91.30455003668294,47.40654707265637
-92.73585491380982,47.19495110048257
-92.02169061483184,47.302993235309145
-92.39673634524165,47.72929025637433
-91.28925942558222,46.446825646722935
-91.99373001801514,46.34340569461365
-95.56244955067305,46.71858333244953
-94.86073243645043,46.84422382624972
-95.25439476068651,47.26097942554583
-94.09126132081599,46.00677194008623
-94.47302905487045,46.42610860675633
-94.78418954127238,45.88590001626477
-93.83193831721991,47.50400965347718
-94.15566945464239,46.965525125494324
-93.44754757972503,47.08244207310746
-92.69570212426054,46.23542881716464
-93.06869201295993,46.659585500549504
-93.39497318192346,46.123204768218685
-94.94140727827164,47.803588689368645
-93.50250970256043,48.042648408449836
-94.22356344561524,47.92534979397989
-94.62172715953254,48.345367320569466
-92.0503395927134,48.26372281321138
-92.77772560981751,48.15545988598992
-93.16561836752149,48.580372054265894
-87.46968397040884,37.39608151737716
-87.76169423642278,37.834394839580014
-88.09304006132702,37.31982600854322
-87.08501358817048,38.86078655221239
-87.42571144111423,38.34809322510748
-86.79299903225521,38.42071089344501
-88.68725692224845,38.19259126689444
-88.05720638299802,38.27204938023799
-88.3562043840421,38.708916583832085
-85.67147747470912,40.90168245763241
-86.03270845352674,40.39313260663681
-85.38009440634758,40.457691244954006
-87.33408369547514,40.2529430169429
-86.68411967119378,40.32487995268441
-86.98342945219636,40.765516380432736
-86.096877904407,39.44133741121112
-86.38860055652954,39.88344338262628
-86.73924797857883,39.37275341119322
-89.91962451681519,39.92874519624176
-89.27572403507345,40.01522932007401
-89.58984839359049,40.44894843920705
-88.65911118630487,39.14529895788431
-88.96547496239634,39.58063616055195
-89.2958635831039,39.06228922805568
-88.28972600964508,40.61455666896055
-88.6301267421334,40.098104090497344
-87.9830710070012,40.177352872899
-87.38054098679783,39.30040438584361
-87.6798962576905,39.73930341676592
-88.0205728219124,39.224582123713915
-84.36777634814871,44.32634237570193
-83.67267164302544,44.37990016426126
-83.96952837951548,44.82967162492337
-83.09222953216225,43.478097155386195
-83.77751331446262,43.428138796153654
-85.82677908076144,43.25321348894108
-86.13376460825042,43.697137924793935
-85.36850364752513,44.71462087266956
-85.75439449995443,44.206533760487964
-85.0620328046881,44.268563328605886
-84.64133974836997,41.46948195361835
-84.93143045297509,41.91644166391789
-85.30393631979844,41.410182110995535
-84.16848898806678,42.92536110289041
-84.55298562053139,42.42154912233845
-83.87921606646417,42.47639651465261
-85.89685887986052,42.29995161819209
-85.2256214799161,42.36273194445615
-85.52391935558725,42.80821995322255
-84.75970502705378,43.821640372710604
-85.14504232311486,43.31555046092236
-84.46186288608962,43.37386120543666
-92.58305603420668,43.3582450003948
-91.90971615603623,43.46138651168734
-92.2593479644636,43.88761975430225
-91.2248428896603,42.60580005924538
-91.5648827355837,43.03406872393555
-91.89013583953063,42.506741194143615
-90.89740606212885,44.08598372668067
-91.23401562681055,43.5605293198954
-90.55621766524098,43.65564488888947
-89.90922029394329,40.88293882808052
-90.23153778377488,41.31494221164803
-90.55934696414093,40.79177330333662
-89.55996123390729,42.35851806127101
-89.89844584484412,41.83723637704945
-89.23696336732147,41.924548331533316
-91.21588368316509,41.65117562047512
-90.5581693590824,41.74610470345041
-90.88911173882991,42.17629478500272
-88.14781783682346,44.43365271842251
-88.50989371310474,43.91656716546092
-87.82412651760421,43.99532242673497
-89.87583385520003,43.74670504252106
-89.19388721450058,43.83368788590871
-89.52667744488002,44.26806315720729
-88.54243429968746,42.962106722200346
-88.86580987446229,43.39832428569088
-89.21569956397398,42.87906678160055
-90.55713045854237,42.700751967824516
-89.88733034509454,42.79184858041857
-90.21941347765541,43.224268974344376
-85.96608935177734,41.34602883637467
-86.26484462505415,41.78965260887472
-86.62699810228958,41.278126782982284
-87.28641114857079,41.20648593085827
-88.22180450985269,42.5247088291181
-89.25609279615655,40.969339114403816
-87.94480570704468,41.13113800546984
-88.60120622714899,41.05207797981468
-88.91695227366365,41.488786138381926
-88.57231917297291,42.007150028692045
-87.90576256503914,42.086149954926135
-87.59396553026816,41.64669796593113
-91.93519492516207,44.42046873437801
-90.55965084468596,44.61490041053853
-91.24851672794655,44.519731121293084
-91.60499605752868,44.95242078259552
-91.26860426469437,45.483332772033336
-88.47958594204351,44.87558454189908
-89.15885901522779,45.75649312264934
-88.81659100514405,45.316577677041295
-88.45158328067055,45.8390899107255
-89.17490422417654,44.79285301009236
-89.86809253211652,44.70595010020389
-90.92558692044365,46.013488806269876
-90.57605986424612,46.5423143380664
-89.14232454857908,46.72002507400579
-89.86031387265689,46.633390557925495
-89.50692479473784,46.19562077027904
-90.2152085748826,45.14283938162144
-89.86435210320475,45.66979479346419
-90.56769850349836,45.57873196733012
-83.56123406207037,45.335905567471265
-84.26806837883458,45.28299366697864
-85.1945649277843,46.638392392639
-84.97402975604176,45.225789499190626
-86.31219928393172,46.06097191001775
-85.59741678140556,46.12631655709152
-84.16241466448484,46.244018431856816
-84.88073706313124,46.187432189579745
-87.4082729232521,45.47339047563469
