row_full,col_full,latitude,longitude,rowf_colf,state,km2,cf,cost_trans_annual,km_urban_fromstation,km_site_spur,lcoe,transloss,cf_transloss,lcoe_transloss,binlcoe_1,binlcoe_2,binlcoe_3,binlcoe_4,binlcoe_5,binlcoe_6,binlcoe_7,binlcoe_8,binlcoe_9,binlcoe_10
1060,1172,42.993748,-104.040421,1060_1172,SD,3.5164858797845464,0.383220561361597,17.392435905285485,69.29040210569511,57.86362143620472,41.373758493819345,0.9920989956415736,0.38019273403604037,41.703256102042154,0,1,2,2,3,4,5,5,6,7
1062,1172,43.030781,-104.045532,1062_1172,SD,11.088854718718169,0.4015901031422299,16.838890935615787,69.29040210569511,54.55775197672764,39.323889625379465,0.9923044133568778,0.3984996317084785,39.628856927432416,0,1,1,2,3,3,4,4,5,6
1064,1172,43.067809999999994,-104.050629,1064_1172,SD,9.325034223719255,0.4355053176027211,16.305376861541742,69.29040210569511,51.371510604621925,36.12167480316901,0.992502397708979,0.43224007193571107,36.3945466394335,0,0,1,1,2,2,2,3,3,4
1066,1172,43.104843,-104.055756,1066_1172,SD,7.549899213683204,0.44054483107634546,15.796089599114524,69.29040210569511,48.32995608021994,35.57650104271601,0.9926913916148288,0.437325061429897,35.83843009340807,0,0,1,1,1,2,2,2,3,3
1068,1172,43.14188,-104.06088299999999,1068_1172,SD,5.779681001772631,0.4165023081870681,15.315650043618446,69.29040210569511,45.46068521576432,37.4984691249778,0.9928696802837523,0.4135325135671392,37.76776536701283,0,1,1,2,2,3,3,3,4,5
1070,1172,43.178905,-104.06600999999999,1070_1172,SD,4.009603909060602,0.4281053790662986,14.87008988037509,69.29040210569511,42.79972031366297,36.36332705198318,0.9930350253880872,0.4251236359698785,36.618373090890785,0,0,1,1,2,2,3,3,3,4
1072,1172,43.215942,-104.071136,1072_1172,SD,2.283507564832996,0.450473634580491,14.465946154175718,69.29040210569511,40.38610177336805,34.455292367096646,0.9931850010638483,0.4474036572400606,34.69171637730122,0,0,0,1,1,1,2,2,2,2
1074,1172,43.252983,-104.07629399999999,1074_1172,SD,0.6070203731554039,0.4588038189230485,14.111587394680269,69.29040210569511,38.269807949194714,33.74154318569768,0.9933165017923565,0.4557374044216163,33.96857207628575,0,0,0,1,1,1,1,1,2,2
1060,1174,42.997471000000004,-103.989807,1060_1174,SD,6.187693778675071,0.3746501312550985,17.004942742485547,69.29040210569511,55.54944303544917,42.202148771061886,0.9922427923781709,0.3717438924014072,42.53207893797175,0,1,2,3,3,4,5,5,6,7
1062,1174,43.034504,-103.994873,1062_1174,SD,17.159799427060097,0.40015277195064336,16.42674223144553,69.29040210569511,52.09632627775952,39.3475618699941,0.9924573596391406,0.39713456350241866,39.64660192988135,0,1,1,2,3,3,4,4,5,6
1064,1174,43.071537,-103.999939,1064_1174,SD,17.156424237352994,0.43170935894500045,15.866275821185253,69.29040210569511,48.7491207384376,36.32317771909984,0.9926653458657504,0.4285429201106203,36.591564186640035,0,0,1,1,2,2,3,3,3,4
1066,1174,43.10857,-104.00503499999999,1066_1174,SD,17.162092357079665,0.4416043069296657,15.327688943907583,69.29040210569511,45.53258367925374,35.37006546951198,0.9928652127092504,0.43845355413304365,35.624236821629594,0,0,1,1,1,2,2,2,3,3
1068,1174,43.145607,-104.01011700000001,1068_1174,SD,17.162158482079388,0.39420837741981624,14.815534722982955,69.29040210569511,42.47390716647235,39.474321311634434,0.9930552705287778,0.3914707068833462,39.750376925762964,0,1,1,2,3,3,4,4,5,6
1070,1174,43.18264,-104.015213,1070_1174,SD,17.163280712275487,0.3876495887414944,14.336324373338714,69.29040210569511,39.61197733898327,40.00108403709701,0.9932331030456785,0.3850264039200956,40.27361141552425,0,1,1,2,3,4,4,5,5,6
1072,1174,43.219677000000004,-104.020325,1072_1174,SD,17.164714927354304,0.38984518101109583,13.897609302418811,69.29040210569511,36.9918925512345,39.64733412121938,0.9933959079711603,0.38727060755869885,39.910909440116605,0,1,1,2,3,3,4,4,5,6
1074,1174,43.256718,-104.025421,1074_1174,SD,17.164666268954782,0.4131366983865647,13.508265427955527,69.29040210569511,34.66666136976306,37.30454486254272,0.9935403914974177,0.41046799705693804,37.54708432771319,0,1,1,2,2,3,3,3,4,4
1076,1174,43.293755,-104.030548,1076_1174,SD,16.203267244608092,0.41610459415862633,13.179479576183093,69.29040210569511,32.70309351956431,36.94826753578824,0.9936624022502852,0.41346749061904065,37.183924290698535,0,1,1,1,2,2,3,3,4,4
1078,1174,43.330803,-104.035675,1078_1174,SD,14.516777288454506,0.380941097180498,12.922197618585546,69.29040210569511,31.166559700814734,40.281749317504065,0.9937578782726764,0.37856321648095714,40.534772300392454,0,1,2,2,3,4,4,5,5,6
1080,1174,43.36784,-104.040802,1080_1174,SD,12.82314426039641,0.3797554569172947,12.747574371972627,69.29040210569511,30.12367847250757,40.355021479322936,0.9938226800689598,0.3774095859643582,40.605856848147965,0,1,2,2,3,4,4,5,6,6
1082,1174,43.404877,-104.04594399999999,1082_1174,SD,11.12538720662531,0.34022381316606803,12.6644313570683,69.29040210569511,29.627133532527232,45.016097687332426,0.9938535340177823,0.3381326390721024,45.2944987832855,0,1,2,3,4,5,5,6,7,8
1084,1174,43.441917,-104.051086,1084_1174,SD,9.435660637755674,0.3230985628746079,12.67716249324349,69.29040210569511,29.70316615240836,47.406591966279535,0.9938488095580733,0.32111112208285336,47.700003773571396,0,1,2,3,4,5,6,7,8,9
1086,1174,43.478962,-104.05624399999999,1086_1174,SD,7.73753013613984,0.3299639874909189,12.785289612891464,69.29040210569511,30.34892062977044,46.45763051341585,0.993808684135393,0.3279210762204174,46.747056304739054,0,1,2,3,4,5,6,7,7,8
1088,1174,43.516006,-104.061401,1088_1174,SD,6.042555639047777,0.320157132053896,12.982748497495567,69.29040210569511,31.528180368151993,47.95109789890365,0.9937354081503071,0.31815147829381013,48.25338566546359,0,1,2,3,4,5,6,7,8,9
1090,1174,43.553047,-104.066559,1090_1174,SD,4.349308685844957,0.32920921564655836,13.260028005373233,69.29040210569511,33.18414313009088,46.72876141633489,0.9936325111389895,0.3271129796329869,47.02821303901404,0,1,2,3,4,5,6,7,8,8
1092,1174,43.590096,-104.07171600000001,1092_1174,SD,2.628424775862244,0.3293158966473837,13.605939554627357,69.29040210569511,35.249988705459316,46.83353178756174,0.9935041451271233,0.327176708375431,47.139744728059675,0,1,2,3,4,5,6,7,8,8
1094,1174,43.627136,-104.076904,1094_1174,SD,0.8872174235266705,0.3485228058119739,13.695892485829255,0.6744196102706768,81.34651899808243,44.28202360325047,0.9949034424914341,0.3467465392891065,44.50886559640357,0,1,2,3,4,4,5,6,7,8
1060,1176,43.001166999999995,-103.939148,1060_1176,SD,7.964599278179915,0.3622095641307753,16.654520920941412,69.29040210569511,53.45666130812477,43.541197271057044,0.9923728321290828,0.35944693098069813,43.87584571177925,0,1,2,3,3,4,5,6,7,7
1062,1176,43.038197,-103.944183,1062_1176,SD,17.159101501334707,0.3827443569549946,16.05213272711424,69.29040210569511,49.859091387272464,41.02548352287529,0.9925963753157836,0.3799106613860981,41.331486335342994,0,1,2,2,3,4,5,5,6,7
1064,1176,43.075237,-103.949249,1064_1176,SD,17.160489208476708,0.43378381655025194,15.464732276463993,69.29040210569511,46.351030946498426,36.04380077640522,0.9928143566274253,0.4306668007437275,36.3046732108563,0,0,1,1,1,2,2,3,3,4
1066,1176,43.112274,-103.954285,1066_1176,SD,17.159090855182548,0.4532177084828352,14.895842781402571,69.29040210569511,42.953521239810826,34.354958884346324,0.9930254686178492,0.45005672735207525,34.59625152632143,0,0,0,1,1,1,2,2,2,2
1068,1176,43.149307,-103.959351,1068_1176,SD,17.163895902247223,0.3941681408516541,14.350663484779645,69.29040210569511,39.697613074444654,39.34371922488474,0.9932277818745486,0.39149874822370306,39.61198019514733,0,1,1,2,3,3,4,4,5,6
1070,1176,43.186352,-103.964417,1070_1176,SD,17.160854204435033,0.37229420815411873,13.835023389621778,69.29040210569511,36.618118297929186,41.49722799368772,0.9934191332842268,0.3698441895912022,41.7721247792949,0,1,2,3,3,4,5,5,6,7
1072,1176,43.223392,-103.969482,1072_1176,SD,17.166779881223658,0.3707042779483476,13.357313998905274,69.29040210569511,33.76515246532948,41.5281007444322,0.9935964088029239,0.3683304392973591,41.79574360022586,0,1,2,3,3,4,5,5,6,7
1074,1176,43.260428999999995,-103.974579,1074_1176,SD,17.163032044582653,0.3928888163290433,12.928226990355466,69.29040210569511,31.20256818627871,39.05853622709496,0.9937556408035608,0.39043547743562096,39.30396429801579,0,1,1,2,2,3,4,4,5,6
1076,1176,43.297470000000004,-103.979675,1076_1176,SD,17.163449071066974,0.3981380173332376,12.560216577254044,69.29040210569511,29.004744247660906,38.4380568506953,0.9938922075911022,0.39570627297327604,38.6742712711851,0,1,1,2,2,3,4,4,5,5
1078,1176,43.334515,-103.984741,1078_1176,SD,17.163133188067967,0.38321438202738345,12.267761186089196,69.29040210569511,27.258148399290704,39.84784272778364,0.9940007362953145,0.38091537789417307,40.08834327054761,0,1,1,2,3,3,4,4,5,6
1080,1176,43.371555,-103.989838,1080_1176,SD,17.164853142078613,0.3515790130770864,12.066937962314535,69.29040210569511,26.058796226283828,43.36817851287336,0.9940752607695093,0.34949599910569135,43.62665506764773,0,1,2,3,3,4,5,6,7,7
1082,1176,43.4086,-103.99496500000001,1082_1176,SD,17.167420712738856,0.32407286191103823,11.97063565999436,69.29040210569511,25.48366167071635,47.015192500699435,0.9941109980627828,0.3221643961994446,47.293705222372175,0,1,2,3,4,5,6,7,8,8
1084,1176,43.445640999999995,-104.000061,1084_1176,SD,17.171954946375333,0.3154095732779161,11.985148437570885,69.29040210569511,25.57033457136801,48.31180150433301,0.9941056124450357,0.3135504270144701,48.598258474276726,0,1,2,3,4,5,6,7,8,9
1086,1176,43.482696999999995,-104.005188,1086_1176,SD,17.172482761175694,0.3192997527255415,12.110212709651485,69.29040210569511,26.3172407491799,47.767908712624546,0.9940592017314629,0.3174028573074053,48.05338417412352,0,1,2,3,4,5,6,7,8,9
1088,1176,43.519737,-104.010315,1088_1176,SD,17.169798815058822,0.31892640959086926,12.3364546315015,69.29040210569511,27.66839792859327,47.904807140820104,0.9939752445080413,0.31700495595315603,48.19517126357623,0,1,2,3,4,5,6,7,8,9
1090,1176,43.556782,-104.01544200000001,1090_1176,SD,17.17248966027723,0.35218309127414266,12.650050116889474,69.29040210569511,29.541246196716088,43.48279941422747,0.993858870822672,0.35002028941655744,43.751482922554544,0,1,2,3,3,4,5,6,7,7
1092,1176,43.593834,-104.020569,1092_1176,SD,17.171929447908134,0.3699843628301392,13.035664053185554,69.29040210569511,31.844201521033487,41.50966395774013,0.9937157714574466,0.3676592965369436,41.772169819604876,0,1,2,3,3,4,5,5,6,7
1094,1176,43.630875,-104.025726,1094_1176,SD,17.170488385738768,0.3642926873661471,13.082973153942795,0.6744196102706768,77.68605523916578,42.173031976165824,0.9951308937297627,0.362518907557891,42.37938168927786,0,1,2,3,3,4,5,5,6,7
1096,1176,43.667919,-104.030869,1096_1176,SD,16.459430342751187,0.3819856388677532,12.763547643122266,0.6744196102706768,75.77838901752244,40.12418660292477,0.9952494309078385,0.3801709896980985,40.3157091648117,0,1,1,2,3,4,4,5,5,6
1098,1176,43.704975,-104.036026,1098_1176,SD,14.734406409586082,0.3960333290102314,12.474599831157994,0.6744196102706768,74.05274105882923,38.617654180137116,0.9953566579672971,0.39419441080728695,38.797805661943855,0,1,1,2,2,3,4,4,5,5
1100,1176,43.742020000000004,-104.041199,1100_1176,SD,12.989133936489136,0.3427916412561756,12.218558019887785,0.6744196102706768,72.52361361552059,44.53040211342169,0.9954516737777107,0.3412325130454686,44.73386633067789,0,1,2,3,4,5,5,6,7,8
1102,1176,43.779068,-104.046356,1102_1176,SD,11.25232747104464,0.3114949841025697,11.997011699412274,0.6744196102706768,71.20049940646811,48.92328842568416,0.9955338884874085,0.31010381276795473,49.142765496428346,0,1,2,3,4,5,6,7,8,9
