row_full,col_full,latitude,longitude,rowf_colf,state,km2,cf,cost_trans_annual,km_urban_fromstation,km_site_spur,lcoe,transloss,cf_transloss,lcoe_transloss,binlcoe_1,binlcoe_2,binlcoe_3,binlcoe_4,binlcoe_5,binlcoe_6,binlcoe_7,binlcoe_8,binlcoe_9,binlcoe_10
1362,1444,48.906185,-97.23095699999999,1362_1444,MN,1.2550372573107766,0.4177021773554124,27.331483879149733,159.57214424481208,124.3091468549256,40.67460117343067,0.9823603905265675,0.41033407407066047,41.404968650688524,0,1,2,2,3,4,5,5,6,7
1364,1444,48.943378,-97.231812,1364_1444,MN,6.805832980328832,0.41746323347428366,27.28804696579893,159.57214424481208,124.04973384762094,40.68600432210019,0.9823765097435947,0.41010607424674217,41.41589697896934,0,1,2,2,3,4,5,5,6,7
1366,1444,48.980579,-97.232697,1366_1444,MN,9.109185456043457,0.41823343276805636,27.26799705281473,159.57214424481208,123.92999218500736,40.60560631464094,0.9823839501640537,0.41086581177335535,41.33374360183714,0,1,2,2,3,4,5,5,6,7
1368,1444,49.017765000000004,-97.233582,1368_1444,MN,0.2671604375836421,0.41872649509974896,27.27104725769946,159.57214424481208,123.94820855355213,40.5586236224663,0.9823828182485762,0.41134971433144,41.28596598907901,0,1,2,2,3,4,5,5,6,7
1320,1446,48.125374,-97.157196,1320_1446,MN,0.3719186608365566,0.4287829584787255,26.43386399930665,5.791166188395724,154.02256756399382,39.38449771956072,0.9900696102904054,0.42452497660019883,39.77952389429318,0,1,2,2,3,4,4,5,6,6
1322,1446,48.162601,-97.15799,1322_1446,MN,2.2910208669320187,0.42627939240746904,27.11491998722547,5.791166188395724,158.0899556065557,39.798188394520515,0.9898168738865031,0.42193853559499894,40.20762773850627,0,1,2,2,3,4,4,5,6,7
1324,1446,48.199818,-97.158813,1324_1446,MN,1.1853492947645785,0.4225914429769038,27.796478425732907,5.791166188395724,162.16034437380452,40.32961699932272,0.9895639510257497,0.41818125798189776,40.754937523257944,0,1,2,2,3,4,4,5,6,7
1332,1446,48.348682000000004,-97.162048,1332_1446,MN,0.832146117943621,0.4203726111497844,29.905997006965947,159.57214424481208,139.6845992365975,41.11534197864201,0.9814050018342048,0.4125557832165036,41.894367668596715,0,1,2,2,3,4,5,5,6,7
1334,1446,48.385895,-97.162872,1334_1446,MN,5.8589234840170095,0.4210848913528183,29.55722156238632,159.57214424481208,137.60164996665958,40.95124159408926,0.9815344306230211,0.4133093190779452,41.7216557223528,0,1,2,2,3,4,5,5,6,7
1336,1446,48.423107,-97.163666,1336_1446,MN,0.5460464524053303,0.41962392876432286,29.223906551061816,159.57214424481208,135.61103316640128,41.00314181140655,0.9816581221239009,0.41192723790903873,41.76926863569647,0,1,2,2,3,4,5,5,6,7
1340,1446,48.49752,-97.165314,1340_1446,MN,2.200381760098021,0.4164702730805487,28.608158617946547,159.57214424481208,131.9336764955665,41.14485404177759,0.9818866230417203,0.408926590032323,41.90387472060442,0,1,2,2,3,4,5,5,6,7
