row_full,col_full,latitude,longitude,rowf_colf,state,km2,cf,cost_trans_annual,km_urban_fromstation,km_site_spur,lcoe,transloss,cf_transloss,lcoe_transloss,binlcoe_1,binlcoe_2,binlcoe_3,binlcoe_4,binlcoe_5,binlcoe_6,binlcoe_7,binlcoe_8,binlcoe_9,binlcoe_10
1134,2440,41.96917,-71.81750500000001,1134_2440,RI,1.1597525354419924,0.4092034482944445,2.3443330502462967,2.9293808414933773,12.763314697003135,34.54871911256964,0.9990248986827832,0.40880443347300294,34.58244049584971,0,1,1,2,2,3,4,4,5,5
1136,2440,42.004669,-71.802612,1136_2440,RI,4.810263062918732,0.41170682484153404,2.000787973313661,2.9293808414933773,10.71160211715079,34.24339036864497,0.9991523865088394,0.4113578565823955,34.2724401512922,0,1,1,2,2,3,4,4,4,4
1128,2442,41.851627,-71.814392,1128_2442,RI,1.318166784645914,0.4417427636228316,3.742519705297773,2.9293808414933773,21.113535211772138,32.36513763466413,0.998506038745494,0.4410828170495207,32.41356224077236,0,0,0,1,1,1,2,2,2,2
1130,2442,41.887112,-71.79953,1130_2442,RI,7.098809906107408,0.44473364404869015,3.0848343481765355,2.9293808414933773,17.185720751910374,31.97866250275975,0.9987501024274917,0.4441777725465809,32.01868257638689,0,0,0,1,1,1,2,2,2,2
1132,2442,41.922607,-71.78466800000001,1132_2442,RI,13.170321826940505,0.43965467304383893,2.44761971129046,2.9293808414933773,13.380161090749624,32.18263463866309,0.9989865695296057,0.4392091136017251,32.215282587649774,0,0,0,1,1,1,2,2,2,2
1134,2442,41.958103,-71.769775,1134_2442,RI,17.117995393456205,0.46193621599550594,1.8547358674584584,2.9293808414933773,9.839352846188877,30.48378632819153,0.9992065857004933,0.46156970919627505,30.507991805138964,0,0,0,0,0,0,0,0,0,0
1136,2442,41.993584000000006,-71.754852,1136_2442,RI,14.621390821409669,0.46019697279795857,1.37602776463717,2.9293808414933773,6.980422526461782,30.480248004841936,0.9993842318361592,0.4599135981530137,30.499028335519025,0,0,0,0,0,0,0,0,0,0
1138,2442,42.029076,-71.739929,1138_2442,RI,0.995916085097178,0.45866064810991114,1.1947380241387344,2.9293808414933773,5.897727805583148,30.537223421763684,0.9994515075343261,0.4584090762001217,30.553982050714836,0,0,0,0,0,0,0,0,0,0
1122,2444,41.734089000000004,-71.811279,1122_2444,RI,1.2340052688011387,0.45150505667823726,5.6822766022708615,2.745421733308397,32.77581999348563,32.15578334008316,0.9977928068819023,0.45050849782435076,32.226914363684216,0,0,0,1,1,1,2,2,2,2
1124,2444,41.769577000000005,-71.796448,1124_2444,RI,7.124367083446662,0.4645106182183305,4.992298464940236,2.745421733308397,28.655147280536443,31.085907588793173,0.9980488542499506,0.463604290299741,31.14667929973701,0,0,0,0,0,0,1,1,1,1
1126,2444,41.805073,-71.781616,1126_2444,RI,13.330224662063713,0.47451847812169484,4.302757793467241,2.745421733308397,24.537087191850052,30.26440512974265,0.9983047392766502,0.47371404558323144,30.315798311917835,0,0,0,0,0,0,0,0,0,0
1128,2444,41.840548999999996,-71.766754,1128_2444,RI,17.114583217949992,0.47827195123609834,3.6135540096153,2.9293808414933773,20.34332903515147,29.86238936964152,0.9985538972574692,0.47758032085574026,29.905635991866486,0,0,0,0,0,0,0,0,0,0
1130,2444,41.876038,-71.751862,1130_2444,RI,17.114687158095634,0.48095733199810775,2.924991633780915,2.9293808414933773,16.231111502808705,29.532225161101096,0.9988094192436463,0.4803847134540036,29.567427571382467,0,0,0,0,0,0,0,0,0,0
1132,2444,41.911522,-71.73696899999999,1132_2444,RI,17.116072687728114,0.4686050922369713,2.2387294398839055,2.9293808414933773,12.132631067964175,30.143504674537684,0.9990640876440369,0.46816651894107947,30.171742781407737,0,0,0,0,0,0,0,0,0,0
1134,2444,41.947006,-71.72204599999999,1134_2444,RI,12.512298655963221,0.45095765675160443,1.5578192840428216,2.9293808414933773,8.066113960625993,31.150752422527646,0.9993167699303989,0.4506495489203949,31.172050104490147,0,0,0,0,0,0,1,1,1,1
1136,2444,41.982494,-71.707123,1136_2444,RI,13.310052915719476,0.4357724114590176,0.8987761941682909,2.9293808414933773,4.130190878178569,32.06361100807949,0.9995613374600972,0.4355812544261874,32.07768228566511,0,0,0,1,1,1,2,2,2,2
1138,2444,42.017971,-71.69216899999999,1138_2444,RI,5.633634226968143,0.4413962526376437,0.5060170616157235,2.9293808414933773,1.7845631652015883,31.553511132985616,0.9997070883712146,0.4412669625423438,31.562756231322293,0,0,0,0,1,1,1,1,1,1
1116,2446,41.616572999999995,-71.80819699999999,1116_2446,RI,1.4865921366359498,0.4477835559248448,7.556193870380723,0.0,45.1269398417352,32.90075323429162,0.997195934989391,0.44652794172334986,32.99326850408956,0,0,1,1,2,2,3,3,3,3
1118,2446,41.652054,-71.793396,1118_2446,RI,6.9133367296807995,0.44491339929047474,6.8820735029526565,0.0,41.100972563915455,32.94003264317357,0.9974460976198991,0.44377713390108803,33.02437366968993,0,0,1,1,2,2,3,3,3,3
1120,2446,41.687542,-71.778564,1120_2446,RI,13.110727726372021,0.4306650830914112,6.211501126894324,0.0,37.09619452446727,33.852088572784446,0.9976949436089039,0.4296723757892094,33.930299827253066,0,1,1,2,2,2,3,4,4,4
1122,2446,41.723022,-71.763733,1122_2446,RI,17.103392455051274,0.4418562075961985,5.546329205547306,0.0,33.12366896544189,32.822849200607514,0.9979417855167061,0.4409467727501907,32.89054499668311,0,0,1,1,2,2,2,3,3,3
