row_full,col_full,latitude,longitude,rowf_colf,state,km2,cf,cost_trans_annual,km_urban_fromstation,km_site_spur,lcoe,transloss,cf_transloss,lcoe_transloss,binlcoe_1,binlcoe_2,binlcoe_3,binlcoe_4,binlcoe_5,binlcoe_6,binlcoe_7,binlcoe_8,binlcoe_9,binlcoe_10
998,1936,41.552765,-84.827301,998_1936,OH,1.1699381112031024,0.4387965730243949,11.647126171664008,10.724750297169392,65.02825199169529,34.63887052570033,0.9952929149658329,0.43673112024246796,34.80268974575131,0,0,0,0,1,1,1,1,2,2
1000,1936,41.589565,-84.820374,1000_1936,OH,3.635711426759572,0.4435520412918188,11.551800864730634,10.724750297169392,64.45895222713531,34.24296222721509,0.9953282897011008,0.44147989465241805,34.40368628274227,0,0,0,0,0,1,1,1,1,1
1002,1936,41.626373,-84.813477,1002_1936,OH,6.105954599710566,0.4394252634363311,11.500732849609506,10.724750297169392,64.15396491662685,34.551281815111864,0.9953472407810782,0.43738072349085055,34.71279207846948,0,0,0,0,1,1,1,1,2,2
1004,1936,41.663177000000005,-84.806519,1004_1936,OH,8.594772396469994,0.4407123646273452,11.493281219598636,10.724750297169392,64.10946245083629,34.44844458541689,0.9953500060429737,0.4386630547950413,34.60937798389845,0,0,0,0,0,1,1,1,2,2
1006,1936,41.699985999999996,-84.799591,1006_1936,OH,4.741094165720367,0.45241521762719245,11.530819705504735,10.724750297169392,64.33364899558266,33.566821129286566,0.9953360757022909,0.4503051873010476,33.72410781514419,0,0,0,0,0,0,0,1,1,1
984,1938,41.290024,-84.826477,984_1938,OH,1.1054368134347508,0.434595982566699,9.988087695194713,32.6720284035699,45.84896822406961,34.53789341891703,0.9951209193441013,0.43247555371502655,34.707232807126054,0,0,0,0,1,1,1,1,2,2
986,1938,41.326813,-84.81958,986_1938,OH,3.630037616126892,0.4372093071477712,10.548590242609707,32.6720284035699,49.19638958093604,34.477797679062185,0.9949129197071778,0.4349851882975413,34.65408579598069,0,0,0,0,0,1,1,1,2,2
988,1938,41.363597999999996,-84.81268299999999,988_1938,OH,6.140561449898126,0.43086618394241427,11.12761279172936,32.6720284035699,52.654415696908906,35.138781050820825,0.9946980473920689,0.42858175185479147,35.326078243491885,0,0,0,0,1,1,1,1,2,2
990,1938,41.400394,-84.805786,990_1938,OH,8.618806134641668,0.4326327141802011,11.721980009327385,32.6720284035699,56.20408291463133,35.152132837591985,0.9944774807487416,0.43024349168741677,35.34733919879812,0,0,0,0,1,1,1,2,2,2
992,1938,41.437195,-84.798889,992_1938,OH,11.08981865630241,0.43295122649407713,11.531787400778803,10.724750297169392,64.3394282446553,35.0761245711912,0.9953357165955097,0.4309318192733871,35.24049623293649,0,0,0,0,1,1,1,1,2,2
994,1938,41.473991,-84.791962,994_1938,OH,13.57033773301467,0.4292687370881608,11.300486661856349,10.724750297169392,62.95805890583807,35.31551601602401,0.9954215511201482,0.4273033521196841,35.47794999644468,0,0,0,1,1,1,1,2,2,2
