Location ID,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,psm3id,eGRID,avert,ico9lon,ico9lat,ico9index,state,km2,cf,cost_trans_annual,km_urban_fromstation,km_site_spur,lcoe,transloss,cf_transloss,lcoe_transloss,binlcoe_1,binlcoe_2,binlcoe_3,binlcoe_4,binlcoe_5,binlcoe_6,binlcoe_7,binlcoe_8,binlcoe_9,binlcoe_10
1057204,42.13,-79.78,-5,430,-5,1070187,RFCE,Great Lakes - Mid-Atlantic,-79.76435452665727,42.143644444566114,4619,NY,101.67828746202834,0.20509054174392993,9.096460514223855,70.38680321756348,7.5905909566177785,52.97951304367481,0.9951546973185168,0.20409681599207122,53.23746467401518,0,0,1,1,2,2,3,3,4,4
1058609,42.01,-79.7,-5,490,-5,1071592,NYUP,Northeast,-79.69560724076605,42.02475447918343,18392,NY,127.77364770630173,0.20575119030655045,11.393674912529221,70.38680321756348,21.309965781323115,54.08394528090919,0.9943022127705217,0.20457886380197182,54.393869978635365,0,1,1,2,2,3,3,4,4,5
1059880,42.25,-79.66,-5,381,-5,1072863,NYUP,Northeast,-79.65851122949921,42.266476609726695,18429,NY,157.16088826708858,0.20667954552583484,8.659327143374195,25.534863390282112,34.76053109829765,52.33075161941082,0.9962534085719251,0.20590520171220933,52.527550891318,0,0,1,1,2,2,2,3,3,4
1061627,42.13,-79.58,-5,509,-5,1074610,NYUP,Northeast,-79.5898185902509,42.14750299295,18391,NY,193.02881543243515,0.20342469256776027,9.7528719852901,25.534863390282112,41.29137627536725,53.781719955871964,0.9958475996578939,0.2025799918047491,54.0059743823731,0,1,1,1,2,2,3,3,4,4
1062734,42.01,-79.54,-5,489,-5,1075717,NYUP,Northeast,-79.52139372008114,42.02850901271688,18393,NY,144.43664352674273,0.20389028275754997,11.601116242884453,25.534863390282112,52.32942120328153,54.69371313024143,0.9951617256394818,0.2029038056301253,54.95962286441006,0,1,1,2,2,3,3,4,4,5
1062995,42.29,-79.5,-5,408,-5,1075978,NYUP,Northeast,-79.48362909300039,42.27017441137053,18428,NY,232.8841256968567,0.2066815499024832,6.62836414306155,25.534863390282112,22.631257192931198,51.20849381746445,0.9970070885839404,0.20606297033229115,51.36221638122595,0,0,1,1,1,2,2,2,3,3
1064036,41.89,-79.46,-5,531,-5,1077019,RFCE,Great Lakes - Mid-Atlantic,-79.45321684904067,41.90947326361373,18395,NY,0.0399353515724077,0.2058368998646734,13.527504696136319,25.534863390282112,63.83415722950661,55.24482733823962,0.9944468527085769,0.20469385724171496,55.55332312407564,0,1,1,2,2,3,3,4,5,5
1065660,42.17,-79.42,-5,417,-5,1078643,NYUP,Northeast,-79.41526210549566,42.151096988543614,1161,NY,160.83583553741596,0.20219145861939816,8.299795706465734,25.534863390282112,32.613345120423396,53.289360657581646,0.9963868288546419,0.20146090627527669,53.482602453545454,0,0,1,1,2,2,3,3,4,4
1066561,42.41,-79.38,-5,230,-5,1079544,NYUP,Northeast,-79.37701788944399,42.392747432165535,18431,NY,163.89832839078383,0.20766637634168275,3.8575950003248565,25.534863390282112,6.083728825542332,49.44253953816408,0.9980353068825839,0.2072583756413655,49.539870180144696,0,0,0,1,1,1,1,2,2,2
1066676,42.05,-79.34,-5,481,-5,1079659,NYUP,Northeast,-79.34715259877869,42.0319987929967,18381,NY,136.42369828299232,0.20571537874653412,10.433326807747154,25.534863390282112,45.355174050382615,53.56044553437321,0.9955950863434286,0.20480922026532675,53.79741851789096,0,1,1,1,2,2,3,3,4,4
1067991,42.29,-79.3,-5,422,-5,1080974,NYUP,Northeast,-79.30871944203571,42.273606436467574,18427,NY,193.05442582941,0.20441635383228735,6.030544733169143,25.534863390282112,19.06097286603146,51.44210063603428,0.9972289363182227,0.20384990309822137,51.5850460837598,0,0,1,1,1,2,2,2,3,3
1068761,42.17,-79.26,-5,465,-5,1081744,NYUP,Northeast,-79.24068652685517,42.154426367944815,18383,NY,153.8451683004076,0.20512759371274283,8.328438033863009,25.534863390282112,32.78440221709885,52.54253236852248,0.9963761998330135,0.20438425230439305,52.73362850028763,0,0,1,1,2,2,2,3,4,4
1068980,42.53,-79.26,-5,175,-5,1081963,NYUP,Northeast,-79.26998966766286,42.51522251965774,18430,NY,88.33051449839391,0.20910670151019822,4.584262293483842,25.466311510994,10.469032484637356,49.498680987338076,0.9977670756958983,0.20863978207424555,49.60945514544559,0,0,0,1,1,1,1,2,2,2
1069089,41.93,-79.26,-5,522,-5,1082072,RFCE,Great Lakes - Mid-Atlantic,-79.2792978959095,41.91286048305849,4616,NY,0.3355786686172142,0.2055660343388687,12.735114799135987,25.534863390282112,59.101863190135845,54.877589877382185,0.9947409045583644,0.20448494294472203,55.16772219369648,0,1,1,2,2,3,3,4,4,5
1069703,42.41,-79.22,-5,458,-5,1082686,NYUP,Northeast,-79.20176194287497,42.39601688952728,4628,NY,193.06036763221314,0.20613965884497285,4.783153605835364,25.534863390282112,11.611330185083474,50.32127469406725,0.9976918368041952,0.20566385487123112,50.437693121010454,0,0,1,1,1,1,2,2,3,3
1071157,42.05,-79.18,-5,404,-5,1084140,NYUP,Northeast,-79.17290076621094,42.0352250972931,18382,NY,150.40189484305608,0.20270032852318795,10.768407819629074,25.534863390282112,47.35633772149701,54.54583461484641,0.9954707394887482,0.2017822459295901,54.794010964963114,0,1,1,2,2,3,3,4,4,5
1071750,42.29,-79.14,-5,532,-5,1084733,NYUP,Northeast,-79.13379924956202,42.27677396806035,18426,NY,193.05042166330105,0.20697026466287782,7.058290513008815,25.534863390282112,25.198854288214346,51.37418769028665,0.9968475451005694,0.2063178002380049,51.536654669800726,0,0,1,1,1,2,2,2,3,3
1073044,41.93,-79.1,-5,494,-5,1086027,RFCE,Great Lakes - Mid-Atlantic,-79.10536728551726,41.91598333962375,18385,NY,0.788766261415523,0.20285659988712873,13.233292456134471,25.534863390282112,62.077069165989705,55.89090089760229,0.9945560333704331,0.20175225532675578,56.196834589796445,0,1,1,2,3,3,4,4,5,5
1073184,42.53,-79.1,-5,222,-5,1086167,NYUP,Northeast,-79.09438653842545,42.51832753419181,18424,NY,192.74897218523176,0.20715636022036438,6.4672828043950465,25.534863390282112,21.669250658381657,51.00235676305804,0.9970668650472452,0.20654874265951656,51.152393636751064,0,0,1,1,1,2,2,2,3,3
1073829,42.17,-79.06,-5,434,-5,1086812,NYUP,Northeast,-79.06609331013934,42.15749107240296,4615,NY,191.17392977455475,0.20395471247044372,9.490765900506103,25.534863390282112,39.72603190714444,53.49525357711706,0.9959448658892821,0.20312764875886316,53.71306726838839,0,0,1,1,2,2,3,3,4,4
1074343,43.01,-79.02,-5,182,-5,1087326,NYUP,Northeast,-79.01466790712689,43.001384589054574,18406,NY,27.000519663577975,0.2097947418889985,1.3543122988037142,0.0,8.088195020326806,47.57883857180646,0.9994974216125663,0.20968930358592786,47.60276269151735,0,0,0,0,0,1,1,1,1,1
1074403,42.41,-79.02,-5,424,-5,1087386,NYUP,Northeast,-79.02649476612687,42.39902240653065,18425,NY,193.0561259441314,0.2041601066315863,7.407958542009872,25.534863390282112,27.287134231793104,52.27684213559547,0.9967177850782262,0.20349000928316915,52.4489909964761,0,0,1,1,2,2,2,3,3,4
1075458,42.05,-78.98,-5,534,-5,1088441,NYUP,Northeast,-78.99863040224933,42.03818706580112,18379,NY,149.60514405650392,0.20415550068628227,11.956217368445325,25.534863390282112,54.4501485702344,54.82121841307958,0.9950299494227126,0.20314083752224002,55.095043566161245,0,1,1,2,2,3,3,4,4,5
1075870,42.65,-78.98,-5,226,-5,1088853,NYUP,Northeast,-78.98659013595164,42.64053754940186,1163,NY,144.16704980670102,0.20825634475915747,4.746541904405542,0.0,28.34719630686125,49.789748264809106,0.9982385825054456,0.20788951839014674,49.8776035482855,0,0,0,1,1,1,1,2,2,2
1076094,43.25,-78.98,-5,82,-5,1089077,NYUP,Northeast,-78.97431676933003,43.242965373973405,18438,NY,125.92714067067371,0.21964553388644473,2.1473015848785497,0.0,12.824068718341993,45.85713112592679,0.9992031473325499,0.21947050875687382,45.89370164450137,0,0,0,0,0,0,0,0,0,0
1077004,42.29,-78.94,-5,520,-5,1089987,NYUP,Northeast,-78.95886067776955,42.27967614364884,18423,NY,191.90076917643012,0.20405218564818733,9.243450891869255,25.534863390282112,38.24902248836005,53.33134129567724,0.9960366432277429,0.20324345403630473,53.543553501056365,0,0,1,1,2,2,3,3,4,4
1077009,41.93,-78.94,-5,455,-5,1089992,RFCE,Great Lakes - Mid-Atlantic,-78.93142036848275,41.91884370224963,4617,NY,1.4186819713942884,0.2031357186951081,14.150185503666716,25.534863390282112,67.55291826502932,56.32936615151089,0.9942157790364179,0.20196073681257953,56.657083240123825,0,1,1,2,3,3,4,4,5,6
1077386,42.17,-78.9,-5,523,-5,1090369,NYUP,Northeast,-78.89148391240226,42.16029104782386,18378,NY,193.02937896531367,0.20207512862949847,10.994467540156748,25.534863390282112,48.70640676205987,54.8422983834385,0.9953868498793081,0.2011429257254725,55.0964666552388,0,1,1,2,2,3,3,4,4,5
1077616,43.13,-78.9,-5,193,-5,1090599,NYUP,Northeast,-78.9058926043339,43.12351303973899,4624,NY,111.57458108099777,0.2120408575845753,1.570832070603885,0.0,9.38128978260826,47.19140990309471,0.9994170722294475,0.2119172530801975,47.218935131678876,0,0,0,0,0,0,1,1,1,1
1077750,42.53,-78.9,-5,310,-5,1090733,NYUP,Northeast,-78.91877149991153,42.521169158202696,18417,NY,193.04547240145985,0.1997274717640812,6.253739939767795,0.0,37.34845226165941,52.77734433451271,0.9976792690008538,0.1992639580289772,52.900111262578065,0,0,1,1,2,2,3,3,4,4
1078463,42.41,-78.86,-5,470,-5,1091446,NYUP,Northeast,-78.85121154472205,42.40176093262489,4627,NY,193.04038900589282,0.20428152216906673,8.295860354230616,0.0,49.54436023780029,52.74194261295922,0.9969214485293474,0.20365263098856598,52.904812802216085,0,0,1,1,2,2,3,3,4,4
1078684,42.77,-78.86,-5,184,-5,1091667,NYUP,Northeast,-78.87839432890036,42.76263853563075,18407,NY,27.87150638114219,0.20479750067625999,1.9748049922037705,0.0,11.79388824731778,49.08567059462331,0.9992671599384022,0.20464741686324933,49.12166892150153,0,0,0,0,1,1,1,1,2,2
