psm3id,km2
66553,64.20157059603824
66557,47.123866623422316
719749,172.76961879453233
718428,186.8519379825973
721378,189.62302375015815
720024,190.11080387802662
716717,190.1233464479307
714561,188.70351672725087
716381,185.77047481898188
66536,24.67757840417899
66540,70.5307143463048
66549,78.89560446028473
66870,20.776737147673785
66874,13.310009423366107
529367,190.15312312017832
525484,190.15374378131725
527211,190.15455965163514
520442,190.15271955325792
522459,190.15273257070174
527366,190.15292920877076
522516,190.1543529843989
508797,186.58252115670984
506590,183.05793488597905
510000,186.5705446654251
512689,190.11364743219318
510046,190.1203004168508
505528,186.57863772742425
503833,183.0593258638343
503449,186.58292466788978
500661,178.0232056756512
507639,190.10902972402812
696234,13.872863823310565
692388,30.030404741722926
692388,21.24777885367549
687069,9.766845543079455
684792,26.19757706712123
688606,164.0365811082157
694171,121.189494834
687262,190.21498445131604
689935,190.21397323741425
685207,190.20538197248464
683097,190.2142741815979
692211,183.29872241489187
690215,186.61483480463144
685848,190.21583613325012
721735,190.13281557226972
718356,190.13297922468104
723586,184.79862348048363
689275,190.03792100839573
687256,190.12098676446317
685412,190.03803105378253
683106,190.1170831713468
685772,190.20276889005422
689473,190.20251047930233
691878,190.11688682878759
736105,188.6993453513235
733621,129.77811848729786
737401,69.57725667788813
737568,190.08108369599094
734015,189.85772191832424
732738,166.97656544432567
737568,62.93751806298738
711816,189.0335776356334
707817,190.25325654704034
710189,190.24877092669198
706386,190.25397498496955
704504,190.2580407037963
706246,190.25699359089984
709755,190.25425006405214
712596,169.79380180707813
711530,190.22709849459042
709958,190.23387542220638
718070,184.2799403391945
722082,190.12175786578857
719974,189.93793015894215
715903,189.98484238135995
713475,190.22298737078782
711588,190.23871564422655
713548,182.092189250681
717072,190.23638300080003
709606,190.223132769689
763935,190.3664938899034
761231,190.57506524922076
762386,190.5703040191371
762713,190.58387455033068
766787,94.35880510139059
765449,182.275931722414
767955,29.43534256189148
66544,87.32440550403268
65635,99.85023785795748
65639,180.94107856165704
65630,12.718801278262756
64727,20.139877821762138
65033,68.27649805210608
495224,190.5207103105423
496976,190.54458252065322
492967,190.54342979913505
499025,190.5210385435745
491071,190.5229797811728
493058,190.5193106075817
497340,190.51665085804967
525247,192.6967572811159
528431,192.6877357136567
529887,192.69178823164674
523160,192.69231886814975
520771,192.69654230192526
527437,192.69548883914922
523120,192.6961373988551
643783,190.53302894355198
646304,190.52312705032557
642014,190.53700641206635
648355,190.5356101323818
651800,190.54462737456893
648356,188.9381215242344
644381,190.54366191818784
646313,190.5470914997418
651769,182.94282499772143
653502,190.50016779399985
654210,6.474455484124914
656110,87.43038764809057
649670,170.03056792300097
518633,190.13704434129232
524611,190.1569027475617
520512,187.48483591459376
518466,190.14911128206975
516310,190.14231091667062
520450,190.14552302042893
514369,190.1286600972654
517084,190.13470631831558
515945,190.46904727522357
512109,192.68410211989587
510361,192.66831611582708
514211,192.70655198543156
510451,192.6886480891767
517506,192.70508240990918
508157,192.66824321315607
504134,118.29787063229305
501715,174.0486881341014
499768,186.53318344253063
502473,191.390691436654
505932,192.66525591561694
507501,191.39510249675035
508938,192.65598165733468
504964,190.1341354112255
503148,190.1302780282507
506991,190.135176976787
500501,190.1312884834823
509099,190.13439023665202
497806,191.391262194455
501196,190.1256890580709
498168,190.12702289312648
505542,190.13099379579262
511263,190.13077605211325
509254,190.13122324942836
495715,188.76464413605726
513473,190.12641380965718
515397,190.12801385158684
511417,190.12162903871103
513577,190.13203856227415
507751,190.12221543698345
503166,190.12115879136098
540896,154.740823955099
538488,29.716461921636444
540896,0.810351129357719
536608,170.18059866079676
538862,190.11484287064857
543180,132.72383335757738
525143,112.58391404942154
523392,146.41109212945736
526627,124.42489458445559
529687,190.1459012431767
518840,190.13838409496617
520492,190.11407813884585
525366,190.11833762611633
530404,115.62152196797575
531950,190.13894604932472
506590,79.94886047095638
508788,48.048612103814584
508788,183.0405725338737
510616,148.68856021432492
530313,3.8976274078879993
526008,0.14647258798858886
528126,13.925847174564286
522177,94.14221689780422
522177,1.9676223372058383
516277,190.11467773455874
514451,190.13817403544584
509218,190.11325489533797
504805,190.11301439909565
502235,136.45301012124335
499287,183.0598781949064
499287,4.348636524437457
497028,31.085493436800963
523493,92.51447117534778
518638,190.08557163656275
520753,189.4596755306955
526383,181.3138862413523
516843,99.08542781221564
529892,36.000912365406535
516894,190.08685079739297
514662,186.56276632629826
61491,186.0338221254999
486331,190.5225991782429
488509,110.94749452372062
489199,190.523640558321
484587,190.51859318147876
60639,190.51958977255487
493787,83.00168543876093
496598,90.72791728141864
499036,179.69654024754198
497028,150.11537400780853
498518,45.09455409198544
651866,190.61124665396852
648009,190.68546363067975
653270,190.68543164017848
654133,187.97666061948266
646187,190.60725079726473
655704,189.80002019691452
643304,190.68288279773319
645819,190.6818767207233
650799,190.6864967166943
641343,190.60807517822508
692388,29.287613318156524
703005,190.25410273842382
704657,190.24518041767095
708082,190.24423837793648
656342,190.68181289892286
654166,190.6825460065579
648007,190.68257607854696
657963,190.68278866163618
695907,190.20389033339754
693959,189.87886344578263
692238,180.81159707582697
696019,190.1618901382709
697624,190.22091373869097
687906,189.3663339742658
693577,190.22907196226208
696538,190.23924881729133
694378,190.22361634885678
691863,190.23854815659837
689261,190.1646623720954
691821,190.16905698392412
696558,190.22759996749784
698646,190.2235029936141
681387,189.66804059691663
678623,190.14661316991325
681390,190.21087232997255
683584,189.18813847364655
677296,190.08842597372006
679599,189.09476790239404
662709,190.55898503725575
665207,187.89066445910743
667351,190.56154104744942
669098,181.09913060968486
667092,178.57382941983238
662434,188.4518012313344
659890,190.55504878354893
664945,190.54244046467144
660779,190.5432774777338
657950,190.5590272157679
666900,190.5299600445003
664856,190.53430988731708
663038,190.52740561949543
660444,190.53131581651078
662614,190.53613526970543
666471,190.5429043652218
669277,190.5388834258569
658037,190.5274479531557
665165,160.8597883385053
658523,190.5988222050883
659822,134.33909722552409
653822,190.66474150006061
655879,190.5952862517753
652465,190.59097475358834
650397,190.66076059540637
655389,190.67288550492805
657968,189.5333508205525
650380,190.67371842241158
662561,181.802595771541
648360,190.66477251510287
618618,190.5715225032135
620428,190.58791426783284
623580,190.57236127881666
620479,190.55658305937501
616593,190.33117357775595
613928,190.33505379081015
616668,190.57022512195675
618425,190.56656328456899
623121,190.58382781847789
621240,190.56214641893143
616767,190.54690660394084
614365,190.55090079688378
626805,190.58793080328482
600969,190.30321014911928
599787,138.4372271462246
603621,190.53288730309956
599787,0.38281369521756314
601349,173.10013968503915
599572,68.2787241938278
612743,190.3230746940393
609739,190.3193881704045
610385,190.11711964431856
608347,190.0941811872153
608110,190.3149504219478
612406,190.54687546051696
605635,190.0900741571448
612722,190.1239608539598
601349,0.1539138002160564
767054,0.2259808335011254
763730,6.472854244646713
723888,190.12611702040823
725353,162.03703171051242
727023,132.67756295971915
729110,30.58490364891488
727397,58.70651762443435
728875,56.34943691822653
725231,59.97652059310712
725197,186.85335008447035
727570,175.81996963475402
723675,190.13214106763715
729772,118.97996331379959
726816,1.5272231653273258
730272,8.336364045052177
723767,145.88658124134935
722143,185.9482816594799
725129,116.27659974659515
727286,39.42925973000413
723653,181.7652396054295
718983,190.21710302367308
727484,156.83771503966176
728791,37.385598898712615
725598,190.14705188380094
722965,190.21309730758722
726847,190.1448373952238
720670,190.21302526445828
728762,189.30191258345116
730265,138.25038090383293
717277,186.59055688324207
719194,181.1801393198603
715524,190.2328004598344
713485,190.2284595860698
687970,190.02631030424354
684114,190.01745574993365
689887,187.63457220327544
682452,190.025611402011
679826,177.40375370163522
687032,190.01343074214637
682146,190.27131804652063
744044,42.48735787356337
740556,30.11098161907522
700474,190.1851792587989
702746,190.2375657430419
704619,186.05096785202588
706081,168.70059931127557
704605,190.23841599670558
700521,188.1442194747191
699247,184.85434716582228
708571,190.23804787639077
704269,190.24225188346878
706134,190.2258663113952
702768,190.25713895197055
673016,192.955709360822
667459,193.2880159782736
670714,192.98301638965378
670113,193.22506533391712
675819,192.86205747200444
678194,108.60378047714224
675294,165.61707767588348
759467,190.5679500066398
757974,190.57232498226125
758925,190.57910444359499
765123,160.80724715397486
763390,180.00621739825442
766637,0.0009462641670224039
761115,189.29263367210822
765245,1.760600627874772
761949,165.32754143369021
759976,188.25050615228966
757983,179.15538507727553
736514,164.38038566823832
733574,102.96918716672658
734707,92.04153659601387
738078,82.64308798370416
740236,169.57726145908651
737957,179.7376681432442
734719,178.73794259686585
756889,123.49458643067527
758312,188.24744390958125
760503,76.4987248723908
755031,191.58837508011788
753935,191.59312384775504
755555,103.66357147024034
759186,153.15465660472884
756714,186.75863772975407
755528,187.45136010706992
758201,136.4786302498843
759752,168.36875929837083
753461,192.66782718442803
762114,183.9871304409836
761806,189.81756977518063
764248,169.03549191596207
743361,54.19598456878335
741385,18.044290770259398
741385,3.626087402300545
748785,94.12196554873859
748785,36.22270058780507
743361,86.4629097109563
748785,24.549877691636503
736803,37.24275667975265
738405,95.07085394789074
734950,4.030167902604664
740103,115.88984484635465
732819,0.2673795224289249
741476,186.52900662462403
741461,159.76625136085585
743218,185.02790374880954
739733,70.19093146668905
738069,2.0256252685002205
740046,23.37962303190396
745014,161.418680950288
752753,134.9478734313792
751387,190.13413541123026
749128,190.0715257734934
754577,189.42568775633012
754420,164.382173875866
755884,166.47522059784362
750894,190.13099379577935
750474,180.06418180921594
748268,138.81222288541517
746773,184.6960406801402
745405,173.87014022283302
65050,190.55950330939936
64447,190.54946389598229
64451,190.55068040335678
65045,190.55401528966644
63554,190.54126160649955
63550,186.65434108328645
64144,186.66011789787683
62658,186.6507405112791
63546,182.76673381928325
62654,182.76057002593507
65962,176.06568349097768
66865,33.521196399647
65958,184.02628974387463
65953,188.24968029304264
512090,192.71073805359342
507890,192.6924260210027
506072,192.67238298259107
516829,192.71096858070769
519783,192.70984480233756
521582,192.71386794812585
518726,192.6947533152197
514520,192.69537811009045
511939,192.6795543694901
510758,192.6942920126547
516744,192.6797846660084
532423,192.68486962549898
525682,192.68295130116266
529974,192.68046868580643
500657,190.5440614249438
495348,190.56795000662237
498834,190.568253117299
496415,190.5723249822983
501076,190.5555332152389
503208,190.55108137102587
525052,190.11837688477829
527097,35.13800073899276
522647,43.22175514728395
520563,191.7741080799439
529659,187.66381951574192
541793,192.74982807131283
539336,192.69396329656544
544259,192.737588503303
546257,192.82236784629046
544356,192.82920246439596
538687,183.9095571385362
536998,192.69556751064687
548287,192.84740256021794
548581,192.7990172462205
550031,192.82338616978356
523782,191.71877187703058
520657,192.6827276508027
519195,192.68731067778674
527995,192.69517877288783
525517,174.94284149700738
555426,192.79801816901795
552751,192.6803225696268
550232,192.13910502459103
554146,189.51426340789425
557690,192.80201142587822
642037,190.2902201842929
639112,190.5541007455181
637106,186.71557289650931
639581,188.28660726059942
643371,190.56214641894906
634992,190.5875068401144
637720,190.58685830686306
641171,188.6147756165676
646264,181.98425313695031
651790,78.14538054676686
657595,2.150008976282534
655689,4.165673289814251
643520,181.77128283271088
649761,190.5702251220011
683374,180.70439291000676
680982,133.67394671159974
678780,118.97315298614683
686060,190.11644974847934
687976,176.9266262939697
681731,186.28951938821274
685873,190.13443760665052
683421,186.56452300139264
678844,15.780395167662945
685709,190.13761543173598
687512,188.6945563793114
681378,56.552797598087615
679594,118.05031063960547
683898,176.6317690658257
677152,42.71291439270359
626846,190.55659922291696
628356,190.57155531879067
605434,190.11788609859727
608464,190.14148306720037
613968,190.11292383091242
610367,190.12838897377566
608398,190.13207184981076
610448,190.12527437562161
605443,190.13800684006958
603591,190.15219564481657
605297,190.14550013155252
611856,190.11701991386738
608279,190.12991984149332
614178,190.12613187044988
612547,190.1350158777229
616439,190.1170554895543
603570,190.1414349317168
618304,190.12534182996447
616280,190.13504771941953
621160,190.33935291913352
621065,190.13002912507724
622821,190.34531969204903
614177,190.13911133917787
618315,190.13449682724766
618594,190.33563593858875
614404,192.66930382695722
609648,192.66448494729386
612056,192.6598697763968
611896,192.673565168462
616449,192.6599115702146
618766,192.66455848241887
617153,192.6735991141029
609995,192.67210672401535
608485,192.66833829599875
614181,192.6729915489241
581589,192.6953799052322
580484,192.70018259143697
578139,192.67969887290772
584878,192.71799283680286
585207,192.692669981614
587396,192.71619189639642
579655,192.67953187210304
581989,192.72244294709844
587080,192.72255156997872
589558,192.72109709194385
514262,192.6839700780046
517041,192.69113443011625
511131,191.6148018034257
510628,191.61075610542358
509436,190.55338675627618
513303,191.62104978081047
507233,190.54485117397613
511026,171.78081518621673
505103,190.5539308474322
506987,190.56308270837482
539554,192.6576015161577
537851,191.39258746966684
541729,191.3969347441268
535286,192.65469998682863
533485,191.39322808155816
535392,190.13319000182042
539460,190.13596917772
537753,190.13214106767322
533474,190.12895390396667
531796,190.1329980557107
529090,190.14209129549207
531292,190.13771058776575
527501,190.14572589050556
517913,181.97785556290052
522461,190.1454628509958
524863,191.40937748859267
519530,191.39166440488688
515062,191.39226992498618
511437,191.39120662873998
513521,191.83541329222686
511400,95.14534657229349
515187,191.44667857640326
518075,192.65375343882212
503644,192.66799905232733
506067,192.6689187381415
499962,191.5883750801149
501782,191.59312384770874
501984,192.66782718440945
500783,148.61534813712996
496963,8.558025847320895
495253,66.7187164270986
494999,51.949509309134505
493102,64.0842078588316
531924,5.900468912071152
534224,1.9133736335808778
532015,5.602474088978058
538488,13.14911354064914
534576,189.9469754410551
555962,47.65261974337403
559005,102.98503628593984
549312,9.728457860238521
562962,5.308238804530318
528594,88.2520369990712
522530,190.09384075735815
518900,190.09103417731086
512696,190.12484966012153
512660,186.56703126685036
491810,14.57041531079867
491810,75.98759693945566
59817,190.5151877379245
60635,190.51922601638532
59813,186.63507480947223
59283,165.20832484595138
59287,144.16799072385547
61487,190.54324728495374
485995,61.632012502521036
62079,190.56707146044144
63558,190.54164840267075
64455,190.55021104705236
65356,190.55986317565532
65360,190.55518821456204
486963,190.5192995100357
484932,129.5269630652428
58507,31.430219579253112
494999,0.007744350299554795
639208,190.53304434226897
686291,14.195133369593114
684471,21.24188491579911
682921,188.10351535016412
678088,189.87173430623332
679893,188.19609416737615
680686,189.4575761652391
676248,189.88617424492057
673050,189.8893608589592
675613,189.87356077227662
686291,10.011714167125609
688459,13.061566698001538
686291,0.2860365159929901
686291,98.22781537167829
699674,190.24450130973466
706567,190.23610212287628
702804,190.23623714351336
682913,108.69987564850467
684792,174.83563466669517
679968,181.15167873822284
681970,190.4722339716898
686388,190.25189535334215
684130,152.39905132719764
692275,160.26209745542718
671036,190.54284654514893
668934,190.54197051357875
670923,190.5614861914213
673341,190.5579410095993
671266,184.6168689415178
668586,190.54634244782167
657692,178.62243825680213
655930,189.72427667191346
660239,126.61255067714961
657721,182.2712625205881
662476,186.99166554884854
660130,190.53687963377982
663031,166.85971808831286
664246,189.36286654432354
662490,190.53288730310678
664777,183.3060864711085
660448,190.60794881329895
660373,190.6787333775878
662099,190.68274153760498
664330,190.6110341597856
697647,190.24917904193515
697263,190.1621581018269
698633,190.23426577117246
694448,190.17270298975689
695147,190.1291741967593
692725,188.36663803210936
701106,190.23049755434067
687944,181.68072567214
691851,190.23354322743373
689323,190.23726485554897
685206,190.15667428381434
681000,183.3502619265847
694334,190.254798494269
687973,190.16862632701248
683975,190.1167200498792
670815,190.09355302107005
673646,190.08386234354182
676991,190.14072828256283
671717,190.07570334752313
669266,190.08473779526764
675153,187.00610395751022
668712,174.53211782535047
666685,190.09361637693863
673509,190.13714135873806
679088,190.20425242827474
683892,190.2071989647745
681377,190.20024948529345
675608,190.20032982220337
677201,190.09390662508125
679469,189.3030355106258
666638,187.3540964369461
663227,46.78916561035026
667759,109.1068221399447
663227,88.18614453643512
663227,1.5000797709766753
667759,64.72265697409051
663289,133.09687951878507
665612,0.1932779165150778
668405,124.77548866784736
669923,79.0674148393313
661433,20.496543564229242
672086,116.43129337119302
672448,180.06508001610626
674719,183.3110621755537
656999,50.11924479887666
646250,190.67294662901776
656207,190.54252494569104
655085,190.53787712529115
658633,190.5335694819572
603491,190.0886327361299
605371,190.31280756123473
610206,190.5470287378648
626759,190.58242543129495
624470,190.56003266687765
618441,190.54709149977165
628150,190.5778015308359
626222,190.55410074551548
621511,165.8538238360862
614389,190.54787528608742
612763,190.54867204920956
616595,190.54870362563184
607630,190.5435679232368
632992,64.73286938222704
637576,190.1860053307286
634824,189.92268059588946
639886,189.86859939099915
639459,190.5051605542475
634828,190.5599243036904
633399,173.03967887796446
641870,190.1867715480648
631161,137.18074723762248
637681,188.2686652829695
632992,129.8147507102373
626354,190.60691625654601
624067,190.63853091209734
624067,90.21603214292487
628922,190.641590547994
625893,190.64249812283694
622287,190.6424832733731
622287,108.80339645614491
664761,189.96204714695648
667431,189.88127725860136
668998,186.57360385782522
661952,190.5050153469315
659243,190.18665417944734
661011,189.86845493831078
666580,186.6883445418799
648027,189.86858387302595
650176,189.859912342358
652225,189.86855739193945
650422,189.87230355241346
646294,189.8677457921667
646216,189.85916589208003
643701,189.86356904252023
641741,189.2083291075184
639322,188.67703423424996
642193,189.86473391265133
654460,189.86768795159588
652760,189.87110837557827
648043,189.87113822596004
643623,189.90752652351944
648005,189.8512108763431
596148,68.11634318373993
592111,86.89856094348002
602403,190.14020378772878
600760,190.15569087480867
567397,4.0441262147407295
605631,49.36255846023979
607425,71.20144717297448
608101,0.009075739226291412
608101,138.84217628887924
603400,190.30686453242774
601732,190.08399383928034
601883,190.09301909917005
599033,190.09361637695596
603751,11.01222748390298
603751,167.97257399297746
605631,182.00980583678208
607425,190.67742763636363
605740,190.60794881328178
608292,190.6827886616346
610196,190.60718709126854
607894,190.5329333569796
605411,190.5368796338357
761256,169.21542233493275
759421,126.10579111833756
762872,183.0633729429797
760976,95.15713496201786
757342,165.05898610161768
757902,158.66764067146454
732219,34.382858658611696
731546,49.864119858227774
731361,109.18055437820239
735084,192.68784446349534
732990,188.32273689168804
731551,170.50184534771478
731372,192.70080631349242
729377,192.67648831815808
736010,156.78824883769693
737558,150.43774113463755
739385,69.11833213347309
740850,159.19383194644928
739606,192.7003867195041
742275,175.2710860159035
740776,108.21800765769346
744108,190.6881617345319
744580,192.66470727351782
746338,192.6607173148693
742827,192.68189299072898
746347,192.6683161158425
747514,192.66964653943356
756201,190.55924941858564
665683,193.29281965471984
663175,193.35797307528793
661817,193.36240477414992
663088,184.6164918211054
667553,193.22951580734983
673310,193.22943283096666
666335,192.67874905593308
763583,3.1057145560513835
761582,49.990992529953225
730296,185.71654585208012
728743,183.09968937452174
732122,190.0910265262344
724235,190.2095819020986
730879,186.50955394787866
736091,170.56973374615342
721253,190.21479083439033
726484,190.20285749777474
728234,190.19881454500222
732676,157.31910702090823
735993,79.67702684168914
737401,0.8141883553581606
763730,28.8313677496748
760835,18.086250425392695
744044,33.86363067434061
750482,46.04705372188255
750482,13.846757025241793
743879,73.45481910976773
743879,19.396915548410306
733974,155.29780430967304
740556,109.9792507976909
739367,122.13557164050194
707748,190.2374567037674
705902,190.23905742671178
707789,190.23024621019013
733014,169.37184499207055
729469,80.3095877860197
725976,190.13319000185427
679636,192.04585867024585
677728,192.96441223316853
680680,192.83852169093362
682665,192.84284800374263
677655,192.84293509528638
684401,192.29361307044377
686883,192.84546228831908
680461,179.20688983636944
684483,191.66421105421
676162,158.93378653574516
671561,193.23904091941316
665785,193.17866838371344
682072,190.0214725621759
686046,76.54517493508776
680481,138.99591897920223
684353,190.46132861445378
687760,55.00507707498633
682499,192.83684108641825
688365,192.84624145468712
686460,152.54093959562965
690166,95.30604478515055
691950,66.8229718083082
687109,148.1288635827395
691377,187.31304772245295
694069,154.9089051218176
738285,191.39166440488052
736314,192.66752752925416
735111,191.4093774886083
733594,192.6677905174597
731522,191.39219865907032
729763,174.93810946573473
564238,190.7960917767871
566103,190.82021427658785
560306,190.81914652020075
568351,190.7962617786989
570326,190.8194694953058
564347,190.81590098629968
568073,190.84395063240146
565700,166.87005164388805
561274,190.85122422360897
562863,141.81142781351497
570054,190.83129580395888
567991,114.90103707199059
601444,190.89532895314716
603891,191.79988047147774
605675,191.8028397003057
605948,192.71510808909142
601129,191.79369230576052
607721,192.71924362433262
598645,190.8902605323674
769488,29.519223261954128
763088,11.212479172325915
771964,78.07591014558578
750357,192.66891873812747
749089,185.66098495111908
751684,192.66940214424943
751827,192.66799905229703
749958,192.6723829825407
748578,192.6682432131388
752253,191.59713905070603
748169,159.4780153998221
746829,185.12572935805417
764697,190.50118418071094
763415,190.4971635984881
766867,186.6193671148327
767466,190.5093389912942
768740,186.62292294748698
766062,190.51929951003194
736950,190.14546285101474
740123,180.67624278433146
741769,187.49984161766164
762539,166.85829727766114
757356,169.57640550817456
761062,190.20213889047184
750482,29.501597469070386
751879,160.07489851894476
753427,50.73577779333428
742186,88.6018191138166
737556,108.4074374071148
759166,70.41393630737122
755683,186.59229134398566
752481,190.12115879132654
749661,189.646100636149
751414,190.11301439911324
754418,186.58646496124982
748006,190.07351854029073
746222,187.97024887703395
747950,184.38278087751635
743302,188.85522128359835
744141,189.82553240470017
758452,20.94752044402325
760835,78.60608050300043
754916,8.331404952566624
65041,186.66225615104486
64139,182.77007624373238
65643,186.6665987915839
65037,167.86498775610096
65949,190.4090146312254
62650,182.47496845183517
63542,181.86772211910935
62646,109.79726093319574
63239,24.838182595865607
65033,1.0744186110538025
62071,190.5485552263184
61192,190.54206032879364
62075,190.56673369058421
60631,186.63865384358985
61188,186.65024206065254
62960,190.53720702128302
62066,186.64641325110216
62965,190.55332908443128
63861,190.55738182774095
503813,191.59713905070296
503369,190.54453820607927
505072,190.54043996423363
532276,186.41960948255416
534798,192.75444255453868
536829,189.10393004485664
534720,192.68066328778556
557452,192.7986203610958
560020,192.80296397446136
555013,192.7885441445239
560244,192.78953472431888
552900,191.30224405633717
561914,192.7987609596992
568583,192.82395510851433
570448,192.45785011999175
566503,192.84802578208019
563458,192.82297280893826
566329,192.79956583954967
570759,192.79968889429313
572788,192.82322041346535
563696,192.79830006222335
566221,192.7936950948076
563769,192.78882455516526
571271,22.627611050328486
548478,192.6664522506569
551256,192.65957034333886
553556,192.72079994519942
549996,192.72691740096806
546250,192.66249283296523
546154,192.6701017877357
544243,192.6714606097595
541774,192.6707752561162
544275,192.6700687924121
548354,192.72918055844133
630984,190.58750684015766
628181,190.58685830680264
631287,190.590537554135
632986,190.5786170509255
630407,190.56956527580064
635068,190.56956527583364
628526,190.55047023580582
632866,190.56550409718315
639653,190.5879308032375
633204,190.59151810065163
635624,190.59053755412648
633398,190.5756509583676
637084,190.57155531884823
635393,190.55921274554967
631150,190.55921274553526
690792,190.1375032529477
689125,174.62555617560642
676952,184.4202678332242
674148,190.1168857760918
680743,175.87918900208462
643397,184.714589185922
646630,190.0275833842327
649343,176.68057623033425
639187,190.34754736877477
641294,190.13153197594173
646820,190.1344968272691
641209,190.34531969199884
643380,190.33935291915074
649723,190.11705548954995
651207,190.12613187046838
661668,193.27365770574897
658969,193.35803018703075
655671,193.3655505757657
658658,193.3695669273525
661410,193.30565533176483
653492,193.37482964122242
657108,193.37349291305057
623598,190.56063997045976
626563,190.5673773296181
628375,190.56366873636784
613982,191.39912711892714
616345,190.1382267697777
618634,191.39500555505663
612610,190.1381848924684
620452,190.1356682154523
610477,190.13442114158207
608378,190.13554466616512
606164,190.13137279883466
600434,190.14465490685106
602404,190.13549141010606
610053,191.39491765240683
605646,191.39569897523313
625813,192.89547768103495
629067,193.1354640047912
623364,192.9016582976565
621113,192.66845019681193
623024,192.66148719801896
628437,192.89159632003114
630532,193.12693158407438
633249,193.13631987012903
633286,193.12264127396918
635138,193.12693158407868
623519,191.3958628163711
620852,192.65724173510947
612119,192.6721829686525
616278,192.6722191195993
606801,192.68766448569673
609837,192.69235079202124
614132,192.6764753445621
612314,192.69629004220744
616125,192.91260127550024
614462,192.92484452558088
619316,193.1697303590858
621445,193.1461706617522
619300,192.9086914000454
619173,192.67217688182402
620739,192.9040276022396
625685,193.1402882958653
607515,192.6571142106958
631082,190.5724508667453
628595,190.5709004353725
661424,193.05126244236348
659101,162.70160182798247
657077,193.2822948765073
663302,193.19216944175068
665889,193.31386332397952
663351,193.30992904121732
658921,193.28913041026178
660887,193.30277841635979
666254,193.30578316707144
663243,193.2982776638003
657103,193.2850497208608
659598,193.29833850978136
668789,193.31506912422904
566637,192.720702714533
565513,192.743925421043
563194,192.7389404555197
562968,192.7486348282569
566788,192.74569511515764
569207,192.72336312029492
560637,192.74898055666137
569283,192.7038080914457
572701,192.707752310902
565453,192.71444397042305
574403,192.7091093382672
572464,192.69985145614223
566986,192.6966428946743
572777,191.7396374101282
569992,191.73542775561148
565605,190.7917295729701
563456,193.29255509015832
566488,192.9784596382325
561609,192.97739756533008
560254,193.01695280215088
562176,193.01290370319632
566415,193.28814536100538
569532,193.2927049833828
559431,192.734739519946
557485,192.73535542079995
562054,139.6102666632905
563586,183.15053415378532
557298,192.73914268458094
555071,192.73458823348457
553968,186.1858032900927
552746,191.700241808755
577244,192.7047728773574
578719,192.70921735702794
577200,192.70874386541968
627602,192.9786304462455
625112,193.2936932017746
630899,193.35055241014737
623576,192.97952207519353
627741,193.34640597209474
622836,193.28919532985861
621244,193.29367148870807
625082,192.66453117457132
621344,192.66451005699955
618617,192.9785862291612
632562,193.4056451790541
631060,193.40113912285094
625045,193.34155375076682
598805,192.7077813734282
595937,192.7080085220655
594100,192.7086357185305
599627,192.77996836193793
594429,192.7125594627212
601517,192.77510401455987
591432,192.70792216746557
586941,192.66403432858897
585677,192.66848473641696
583227,192.6639300524994
585843,192.97897875783252
589981,192.97817257199162
592266,192.67759627879897
589602,192.68238830395413
606596,193.29353986150824
611645,193.2963011471093
609200,192.97849624963067
612994,192.98308865135255
613322,193.29705672866444
616071,193.29634591979087
609521,193.29213317173554
604372,193.28902102048207
601912,193.2934754360397
603293,192.97934541298457
587604,193.29775574595823
584958,193.288658997925
583380,193.28681212387002
587362,193.29319847757282
583362,193.2930912253988
589523,193.3026468989122
580683,193.29160261236083
579290,193.29191050024636
580650,193.28175924738147
584912,193.29500424517167
519143,192.69505835998558
516979,191.55244924951887
518832,52.1035271322725
512962,63.07085219250636
505106,90.06482035438917
499942,104.89492569432255
509434,74.37822085261996
503129,190.5627943105853
490721,183.54623204965804
493036,190.57506524924204
487897,179.03524246577462
62973,190.57445017048425
495162,190.57910444358407
499250,190.55924941859
489344,190.58387455032516
496264,119.66965238513917
562310,192.80214401292022
568383,191.9323920852906
563884,192.85534851743728
561425,192.85058750863465
561003,192.7055413244888
562802,192.76656629063933
564846,192.6922012342869
564776,192.84243807672908
561030,192.85582566797055
558441,192.78468151619498
568524,192.76756692593338
570213,190.2946242575758
572418,190.69394506653714
570312,192.69232821008424
556897,192.70535071531125
554459,192.7662734037692
551655,192.691656588991
553369,192.7100237401846
558716,192.72576743663265
563121,192.7103520359953
560745,192.73023057251913
535785,177.78214522186178
533552,62.93000845875382
539115,192.84430778238658
533562,49.6185480145631
537552,192.69381129353286
540595,192.33310480718734
558960,192.86001078185697
561708,192.86442296843376
554906,192.85506285474008
556109,192.8504361367993
556411,192.86427959389798
551952,192.84756292714567
556430,192.8557248836832
558177,139.03599029171986
554511,192.85165473093832
552786,192.84210974868344
571373,187.70502522000643
569540,192.7192912149647
573368,192.99058057120556
576617,193.26842736752008
574048,192.35701561002674
568832,190.8485696254183
567592,192.72367294525915
571950,192.7340809391701
566976,192.7348431442626
564946,190.42771087199822
578865,188.53626007603202
577215,192.99387091055928
564791,192.750047864176
568928,192.75017641020878
563446,192.72276595640648
560984,192.75261520748668
557896,192.75332019057734
507959,192.63304215687467
503889,192.6694021442666
513419,192.4865843226998
499509,192.66396592518672
517439,192.6758060478312
530313,5.423583905477824
