rowf_colf,km2
880_1980,16.967086362198657
878_1980,8.17169359943339
878_1982,16.081124122202194
876_1982,16.96270390441668
876_1980,2.843027830868517
878_1978,0.0008384643176114101
880_1978,14.312376887508591
880_1976,2.2524064956459724
874_1984,16.9670753471498
874_1982,16.94874559218883
876_1984,16.968068971471297
874_1980,9.513207142489199
876_1976,2.7279140169578056
874_1978,4.464456517104387
886_1982,16.54991519012817
888_1982,16.98028736488046
888_1980,16.59646809032979
890_1980,16.978384217138466
890_1982,16.985064220136106
888_1984,16.985813601713392
886_1984,16.97861539763517
890_1978,10.646842984454898
888_1978,4.187365048877178
886_1980,16.437398988053115
892_1978,15.354437447811149
892_1980,16.98289597087932
894_1978,13.604765607761411
894_1980,9.858006108463456
892_1982,16.93806192177764
878_2002,16.96676313075308
880_2002,16.880797670229185
880_2000,16.96737552028612
878_2004,16.739927199461427
876_2004,16.961627389307708
876_2002,16.96110037716397
878_2000,16.96744428127733
894_1976,9.299325456672227
892_1976,16.62414927995111
890_1976,13.597818311874224
864_1988,16.840308573845146
864_1986,13.1045946456804
862_1988,16.943731971066985
864_1990,16.950585351385065
866_1988,16.95219004610176
862_1990,16.945649475132925
866_1986,14.705586853765327
860_1990,16.945044270233073
862_1992,16.949493736057168
860_1992,16.946969898387223
872_1980,15.900289932201545
872_1982,14.445081324266418
864_1980,13.721062113770458
864_1982,15.200870902582645
866_1980,6.440005805021656
864_1978,11.519456100247742
862_1980,13.903230119686775
862_1982,16.94803046764012
866_1978,14.570805293915404
884_1982,15.83438750264355
884_1984,16.974986807501516
890_1992,14.864280538373338
888_1992,16.54738215558734
888_1994,16.979699096360125
886_1994,16.976059121838503
886_1992,16.978787904369604
888_1990,14.543500409873623
890_1990,16.982043934154902
892_1992,10.591266309171035
894_1990,16.982760811944782
892_1990,16.9792707897715
894_1992,16.98860276553917
896_1990,16.988577987393793
894_1988,16.98527372334414
896_1988,16.98887671484052
892_1988,16.98511906498959
896_1986,15.177244016287258
894_1986,13.097722259261559
892_1994,11.444184576362048
890_1994,16.842588200132973
890_1996,16.985260732710675
888_1996,16.98189002402998
894_1994,16.989262999277784
892_1996,16.906203897451206
888_1998,16.977599985654948
890_1998,16.98216329858027
886_2002,16.975683608431968
886_2000,16.973627483790086
884_2002,16.97201541592504
886_2004,16.978514868085767
888_2002,16.97736343605986
888_2000,16.975595216277316
884_2004,16.97442870117221
890_2000,16.97891612113732
882_2006,16.975359452220957
884_2006,16.974357755976833
882_2004,14.70446917828584
886_1996,16.977563374971446
894_2016,16.98805874383936
892_2018,16.977379124508914
894_2018,16.98065302126004
892_2016,16.97885995415003
892_2020,16.979107433495876
890_2020,16.975470394201867
890_2018,16.975656569367256
888_2018,16.973649048271035
890_2016,16.979074259418823
888_2020,16.972623628995887
884_2008,16.975559093624664
882_2008,16.973174081599435
886_2006,16.972705712835445
882_2002,16.967329208043992
882_2000,16.96589818572234
880_2004,8.63464976863841
884_2000,16.975349513128414
880_2006,16.971873505609956
884_1998,16.969854470634328
882_1998,16.971976308937485
874_2000,16.96296351075906
876_1998,16.964262837387526
874_1998,16.964424217035344
876_2000,16.964166031674733
