rowf_colf,km2
588_2228,12.654777677055185
590_2226,6.81755569201428
588_2226,12.916241100760644
590_2228,13.690315416600539
586_2228,16.391891970902417
586_2230,15.417586831419882
588_2230,4.718341826911036
590_2224,11.624671141275876
592_2224,12.336592112329871
592_2226,9.728190531859944
594_2224,16.415078960080464
594_2222,16.412033670690096
592_2222,16.41192975620694
596_2222,16.423561571043283
594_2226,16.420691351762315
596_2224,16.389538585275588
560_2184,16.359021923163205
562_2184,16.371190477704314
562_2182,11.138830384526871
560_2186,16.357088257154416
558_2186,16.3562194326063
560_2182,11.070190106101863
558_2184,16.356061478925888
556_2194,14.58999645028181
556_2196,15.994120878970879
558_2194,16.35852768794281
556_2192,15.396678395034492
554_2194,13.179545679657886
558_2192,15.700536283418707
554_2196,15.256324576679193
544_2200,1.3064222913016832
542_2200,9.281642983929748
542_2202,3.9136437039539143
544_2198,0.4760076095702373
546_2198,7.106826788168837
546_2200,4.338113087552817
544_2202,2.885740668418637
548_2202,4.750316846024482
546_2202,2.610577159502201
546_2204,4.286405204775985
544_2204,0.28431410985851824
548_2200,4.664837988881448
552_2196,15.795354608808589
552_2198,8.927885189383577
554_2198,15.33068305794062
648_2054,0.07869684363229398
646_2056,16.58423435639565
648_2056,13.210495532265915
646_2054,4.115322610292591
646_2058,16.580369856760246
644_2058,16.578560746692556
644_2056,16.58322439717277
634_2068,16.559213250640752
634_2066,9.969989196743477
632_2068,2.7709451037440194
634_2070,16.556284144184517
636_2068,16.560016506242214
636_2066,16.55959491704453
632_2070,7.586299378739071
612_2168,6.1286794130274025
614_2168,0.48877306761779155
614_2166,1.2723335764559212
612_2170,2.2097742454044536
614_2170,4.053992628532166
616_2166,8.670595332847881
616_2168,6.994345674315109
576_2178,16.399854247826845
576_2176,14.916859120875923
574_2178,16.399014840711843
578_2176,16.404767782322068
574_2180,16.396137568500038
576_2180,16.39664587642834
578_2178,16.401417156852048
580_2182,15.901452943834402
582_2180,16.39408622707045
580_2180,12.55646232963965
578_2182,14.225373287165134
578_2184,13.068976812699255
580_2184,16.40657265935173
582_2182,16.410266846709284
584_2230,15.737376747092801
