rowf_colf,km2
1118_2460,0.08423045755677216
1118_2462,0.7349511503759567
1120_2460,0.08108667388400444
1120_2458,4.684006486843142
1118_2458,6.308244128995835
1116_2460,4.653853302972607
1116_2462,0.4272713644549583
1114_2450,17.104629097168697
1116_2450,17.10094873327182
1116_2448,17.105050328509456
1118_2448,17.105391938504614
1118_2450,17.106505136605154
1116_2452,17.101256581368126
1114_2452,17.10149312020294
1120_2448,17.102998458516762
1118_2446,6.9133367296808
1120_2446,13.110727726372021
1120_2450,17.110841484432473
1118_2452,17.107982399926062
1120_2474,4.40247352769019
1110_2448,4.332571147957613
1108_2448,0.18812268164763843
1112_2448,9.203236679787686
1110_2450,17.095161109880316
1108_2450,16.798165969944627
1106_2448,0.8620492473256021
1106_2450,9.43802320630384
1122_2444,1.2340052688011387
1122_2446,17.103392455051274
1122_2448,17.10698218899332
1116_2446,1.4865921366359498
1114_2448,13.57576557218657
1112_2450,17.09919503213511
1112_2452,17.101054860355713
1124_2444,7.124367083446663
1126_2444,13.330224662063713
1124_2446,17.109008925018827
1120_2452,16.52489496219015
1122_2450,16.592478348437222
1118_2454,17.100959704927437
1120_2454,12.940506224447125
1122_2452,8.856689681855785
1124_2450,15.447761405506137
1124_2448,17.109097415576205
1126_2446,17.11426688145708
1100_2448,0.7379490074190422
1124_2472,1.7589012472857835
1122_2472,14.962032281168602
1126_2470,4.5013798440127974
1124_2470,13.174965985037622
1116_2474,2.7136065162641896
1118_2474,8.157829664849311
1120_2472,14.328605592309248
1122_2470,7.254323753583531
1130_2466,0.011988174869569936
1118_2466,6.656030598358679
1118_2464,0.521313499640531
1116_2466,2.523290634220264
1120_2464,5.479241636256737
1120_2462,1.008904488585485
1116_2464,4.239748465685558
1128_2466,0.7556376673497602
1128_2464,1.7610030507043999
1126_2466,1.2817870026725275
1126_2464,3.411928453333506
1130_2464,3.7325939022850347
1128_2462,2.3287791802108764
1128_2442,1.318166784645914
1128_2444,17.114583217949995
1112_2456,15.528490461971652
1110_2456,13.907703055142717
1110_2458,6.302976317495886
1112_2454,17.100501232936647
1112_2458,9.074098466512929
1114_2456,17.094971033092207
1114_2454,17.100153113096724
1114_2458,10.675047222001757
1114_2460,12.749967041719447
1116_2458,5.5150797410370425
1112_2460,5.34871940485451
1116_2456,17.10252668895483
1102_2454,1.4520626553546632
1104_2452,12.749545057032028
1102_2452,4.560758835529823
1104_2454,12.618644030737997
1104_2450,4.517649442185818
1104_2448,0.8082671465590979
1102_2450,1.4161687454013585
1100_2450,3.4803166715945526
1096_2460,2.526260107935612
1094_2460,0.23515517801198524
1100_2452,0.24912344633357233
1106_2462,0.1399485146940725
1106_2460,2.873839266533275
1108_2462,1.1017097363834638
1108_2460,9.379766483044385
1106_2458,6.668735196910311
1108_2458,15.841944445283211
1108_2464,0.03664284556777308
1120_2456,14.048406134443507
1122_2456,0.16399560884017111
1118_2456,17.102050564297762
1122_2454,0.4155135840222375
1124_2452,15.804663234938376
1126_2450,14.07161287080813
1126_2452,11.821418149973569
1124_2454,1.6583697431471216
1126_2468,1.845995243893654
1124_2468,1.2882516734803655
1122_2468,1.4430082705035354
1124_2466,2.758776867901549
1124_2464,1.2428561795781563
1122_2466,3.4166935787740513
1122_2464,14.09683179418777
1120_2466,7.584739573957167
1120_2470,6.726967239508105
1118_2472,17.098998057577152
1118_2470,2.4512279493154097
1118_2468,0.30719857435036513
1116_2468,2.121497780587219
1122_2462,1.9540849541245093
1122_2460,0.7094964940354767
1124_2458,0.4846373742162652
1124_2460,0.7799239604822161
1126_2462,0.06588810325672212
1128_2460,0.5455394278401011
1130_2460,0.863613920477447
1136_2440,4.8102630629187315
1134_2440,1.1597525354419924
1134_2442,17.117995393456205
1132_2442,13.170321826940505
1128_2446,17.11489407771702
1130_2444,17.114687158095634
1130_2442,7.098809906107408
1110_2460,7.662949997315279
1116_2454,17.101593509285994
1106_2452,15.907542726882733
