rowf_colf,km2
1112_536,1.2160050525229462
1114_536,3.360161619248336
1112_538,7.686719222254066
1114_538,17.089418355465668
1110_538,2.445286394056487
1112_540,17.104735360423565
1114_540,17.102875162957936
1108_536,0.10434765376393668
1108_534,0.22311962129164178
1106_534,7.673319082250305
1106_536,12.932212560824969
1108_538,0.3619089286911191
1104_536,17.095454621590754
1104_534,13.3411908370866
1106_538,10.494100167629204
1110_540,17.000079810266783
1132_546,9.394169234644114
1132_548,4.392022592558678
1076_538,17.072660089367425
1078_540,5.894046956810256
1078_538,17.074298633896735
1076_540,13.118093048375949
1080_540,10.335307516696039
1080_542,1.6840338179019765
1074_538,17.071936105062044
1074_540,17.06890198315417
1076_542,4.055095211522385
1078_544,4.511898034596914
1080_544,16.049956629732815
1076_544,1.4181590636287196
1080_546,15.98104672036622
1082_546,17.077852701950526
1082_544,17.0779778546351
1082_548,17.080059043389948
1080_548,15.853860165734508
1134_542,0.03817388680127061
1132_542,7.88622248516781
1128_540,1.1346725061539205
1126_540,6.4136625438545645
1128_542,17.116720055879878
1130_542,13.582964613150367
1130_544,17.119339934951416
1132_544,14.231853997450289
1086_598,17.097743434239753
1086_600,17.095852260388043
1088_600,17.09954140052621
1084_598,8.023656254436993
1084_596,0.44212441384635065
1086_596,12.608663891526588
1088_598,17.099375499802772
1108_540,16.626064888797398
1116_538,15.74743715176303
1118_538,10.357597167571466
1120_538,4.796891322026559
1122_538,0.1911021110121189
1122_540,16.749730885241718
1120_540,12.532785146322201
1118_540,16.443986690581507
1120_546,17.110789769426063
1122_548,17.11121883362541
1122_546,16.40630567301163
1120_544,17.11275079871441
1118_544,13.450588806871384
1118_546,17.10788127889452
1120_548,17.111272872184337
1122_542,15.39743801546904
1120_542,16.814095699893585
1134_544,0.1440301489123077
1130_546,17.1172135957422
1128_544,17.11752800927577
1128_546,17.116568947940536
1130_548,17.121500171796505
1132_550,0.6017770869559846
1124_540,11.967426105308288
1124_542,17.11412103698287
1090_542,17.083614096481906
1088_542,17.083018627344632
1090_544,17.087762816897154
1086_540,17.08086321215992
1086_542,17.082998106734998
1088_544,17.08275011066569
1088_540,17.083252752786027
1084_540,17.081849517297048
1084_538,17.07866098474573
1086_538,17.082538142464966
1084_542,17.083076624930786
1082_540,17.081428183121343
1082_538,17.073729189535538
1078_548,2.0734090372668867
1080_550,17.07781032845208
1078_550,3.7039345131429298
1094_542,17.086744381009318
1096_544,17.08995514127699
1096_542,17.091252869364542
1094_544,17.09031004180105
1098_544,17.092876762889652
1096_546,17.092025045160156
1098_546,17.095015021850124
1100_544,17.092119951864778
1100_546,17.0947001251856
1098_542,17.09050816530114
1094_536,8.664661858148108
1096_538,17.088813218884038
1096_536,9.2866451703012
1094_538,17.08619233093398
1096_540,17.090723378817785
1098_540,17.092692257002298
1098_538,17.095544785622355
1094_540,17.084807177485818
1092_540,17.08734325742326
1092_538,17.08483849418882
1092_542,17.087206021081002
1092_536,14.6693319690009
1102_538,15.28853046799238
1102_536,7.349039510521268
1100_538,13.664572679285746
1104_538,17.09530644510681
1104_540,17.097445714696093
1102_540,17.09730026728039
708_662,0.15757401656952033
934_572,16.925474197135944
932_572,16.923666002666927
934_574,16.926112759874837
930_572,16.92043644297761
930_570,16.87815221134645
932_574,16.926905030521706
932_570,16.922980556085367
932_548,2.067349657243861
934_548,16.821131962500896
932_546,1.5588171639825397
930_548,12.74767771456094
932_550,4.459361047010682
934_550,16.916791371039277
930_546,6.234911228237102
922_536,14.793206167870105
920_534,16.890508424007052
920_536,7.060110766941888
922_534,16.89633193113827
924_536,2.33519897018112
922_538,1.4266296661640365
842_588,15.198298943372965
842_590,16.80211315231531
844_590,16.803401386814205
842_592,16.803794621324883
840_590,10.706481230994523
844_592,16.80588174312031
840_588,5.57428390946159
1088_596,17.097248907466707
1090_598,17.09929169018526
1090_600,17.10133710332269
1084_600,16.181833643942415
1094_626,8.090990574276386
1094_624,17.010041820640886
1092_624,3.433613956407307
1094_622,17.109281548733374
1096_624,17.112785197906184
1096_626,17.112608799990653
1092_622,16.967982273151925
1092_620,17.10895162018113
1090_620,17.077911537617094
1090_622,2.2002981617957094
1070_564,4.911203380267616
1068_564,6.148028331056987
1040_556,16.647280534735334
1040_558,17.046180284328695
1042_558,17.043232108904625
1040_560,10.107589603583254
1038_558,17.040210025423992
1038_556,17.039088414087054
1042_560,8.865194490170024
1022_592,0.42925153083153195
1022_594,14.878814471222203
1024_594,17.037760502668867
1020_592,0.6981977247043435
1024_592,4.2918729598348575
1044_690,17.081683988946722
1044_688,17.083612797272085
1042_688,17.07845416085484
1042_690,17.08087167147478
1044_692,17.079327776342907
1046_692,17.084882692181367
1046_690,17.08302777018176
1048_690,17.082986848714903
1046_688,17.082053398269455
1048_692,17.088457450889575
1056_542,16.97445146569955
1054_542,10.168978339668367
1056_544,14.754296039946878
1054_540,17.051532624847262
1054_544,11.45095020805069
1052_542,14.520232202994842
1052_540,17.049099728180273
1060_550,2.091062621610503
1062_550,0.7037843039588536
1060_548,0.2680180833888009
1062_552,10.093524791248727
1064_552,16.804451321662984
1064_550,10.092111365935164
1056_546,11.68812448050712
1058_546,7.214478117152459
1054_546,5.790390068965629
1056_548,1.7957661185995701
1058_548,0.4073631605118274
1058_544,14.106989403466969
1052_544,16.201491052382888
1052_546,3.7535709236410097
1060_544,4.223198952538409
1058_542,17.055516948862508
1060_542,15.737861837509959
1058_540,16.860454654806198
1056_540,17.05211560059196
1060_540,17.03471085705958
1062_542,5.018038696860956
1084_582,17.090649431272112
1086_582,17.093057091906378
1084_580,17.090682069368587
1086_584,17.09014893031619
1088_582,17.093816024919466
1088_584,17.092820921340625
1086_580,17.0914931661214
1086_574,4.487119273118276
1088_576,1.1776430637908935
