rowf_colf,km2
1152_1750,17.19919823100246
1150_1750,17.196679848502264
1150_1752,17.199021215692408
1148_1752,13.863601922234414
1148_1750,15.572487636861835
1150_1748,17.19846121686899
1152_1748,17.198476232488037
1152_1752,17.197193260141738
1154_1748,17.199181042221063
1154_1750,17.19323618958964
1144_1750,17.19192610314136
1146_1750,17.19488383753148
1146_1748,17.193958213193596
1148_1748,17.19473072491764
1146_1752,16.000415222639404
1144_1752,16.700524538406274
1152_1726,15.97414188887606
1154_1726,16.650371889195895
1154_1724,17.197098394853914
1152_1728,13.586728675268589
1152_1724,17.19704291122228
1150_1726,13.366713420294555
1150_1728,8.356442536922437
1162_1756,17.201581500008952
1162_1754,16.98475802588102
1160_1756,16.677213598850223
1164_1752,11.22717621047133
1162_1752,17.051353877427903
1164_1754,15.653715739424223
1160_1754,17.195702136628757
1144_1812,16.959176927731647
1142_1812,15.669171710605124
1144_1810,17.196005230703538
1146_1810,17.194065420213576
1146_1812,17.1953543967312
1144_1814,0.6843243594304623
1148_1812,17.192719822605177
1146_1814,5.152172946431167
1148_1814,5.710242029040879
1144_1786,17.016244884770305
1142_1786,17.136401260444778
1142_1788,5.0409525093180685
1140_1788,8.468910019068323
1140_1786,17.19363438774961
1142_1784,14.681258271442431
1144_1784,17.190844183696136
1148_1784,13.786215436183568
1148_1786,17.196830676107716
1150_1784,17.194236512923002
1150_1782,17.197850115242645
1146_1786,17.192510719234523
1146_1784,17.194867336003245
1148_1782,16.78985165273506
1140_1784,16.935703922751472
1144_1782,17.198969328153144
1142_1782,17.194853216514844
1156_1728,11.658074352633728
1156_1730,1.69256397963873
1158_1728,7.761136166828484
1158_1730,3.4243598077751436
1154_1730,2.7862968210659655
1154_1732,12.118928419474004
1156_1732,8.22782106665902
1154_1728,12.831475712312722
1152_1730,15.885826652285491
1152_1732,16.37153236192195
1156_1750,17.197655853253295
1154_1752,17.06517018815851
1156_1748,17.19509710285851
1144_1748,17.19605255353939
1146_1746,16.541418127255096
1148_1746,15.8297073161682
1204_1612,4.24978649832063
1204_1614,8.823441366053954
1202_1614,12.445714216130838
1202_1612,15.00760842027546
1154_1722,17.198350219721018
1152_1722,17.196580153820857
1154_1720,17.203590745332992
1156_1720,17.19635544815866
1156_1722,17.196108988050504
1158_1718,17.19936810481438
1158_1720,17.196143176443744
1156_1718,17.199499216633875
1150_1730,16.028090760923476
1206_1616,4.317717524152427
1204_1616,15.675076741402075
1044_1780,13.826203887016407
1046_1778,17.14911363725831
1044_1778,17.152886791776552
1046_1780,13.941104723959773
1046_1776,15.137963840046988
1048_1776,17.150134560537094
1048_1778,17.14657342083582
1044_1782,12.033692797520782
1046_1782,17.11591590227634
1048_1780,17.149343540076924
1050_1778,17.14777772097556
1050_1776,17.15378904145862
1044_1766,12.009912675426095
1044_1768,17.14901392849917
1046_1766,16.180270759445886
1046_1768,17.153653038400545
1044_1770,17.149337877022376
1042_1770,17.143089839391447
1042_1768,17.146874516774574
1044_1772,17.152889563740356
1044_1774,16.451153940588835
1046_1772,17.145718481728466
1042_1772,17.14490071983029
1042_1774,17.152856987340556
1046_1770,16.842141359007336
1042_1776,17.14984086259214
1044_1776,15.429152222556947
1046_1774,17.114544152010158
1040_1772,17.142802114909955
1040_1774,17.14090631148905
1040_1776,17.148400739557342
1208_1792,5.606117931279696
1206_1792,15.930999169698103
1206_1794,9.117185650906446
1204_1792,13.237154105053484
1206_1790,16.317980437715566
1208_1790,11.66833897860364
1204_1794,10.235950872730704
1194_1796,1.4830239787753183
1186_1796,13.137827615598885
1188_1794,0.9799728653727384
1186_1794,13.120804422627636
1184_1796,5.840351048331671
1184_1798,1.6784162000095597
1186_1798,6.783048170514479
1188_1796,2.171846168681824
1186_1800,3.372119927146208
1184_1800,10.124541364404497
1188_1798,4.948344575737463
1188_1800,9.263641772242266
1188_1802,4.36456033308865
1186_1802,3.2387890809808852
1164_1756,17.20108054447354
1166_1752,16.668509131133373
1166_1754,15.505246075102983
1160_1758,16.724915092042515
1158_1756,14.376203151279062
1158_1758,14.92566747842431
1152_1754,17.193038721667193
1154_1754,13.479383306947978
1156_1752,16.677907556656518
1156_1754,12.12621627211546
1154_1756,15.30365230939761
1152_1756,14.49498122925504
1182_1752,16.77867385052259
1180_1754,15.533147825436703
1182_1754,11.689618141123661
1180_1752,17.205922903792736
1182_1750,17.200921734392324
1184_1750,10.664862411162757
1184_1752,17.10508318679151
1060_1780,13.648732713428638
1058_1780,16.710821007272113
1058_1782,15.46979182822275
1056_1782,13.468520672367687
1056_1780,17.04992722421923
1058_1778,14.755159130898742
1060_1778,11.673114098282655
1088_1806,13.697235965014142
1090_1806,12.403127238613555
1150_1812,17.10018813210287
1150_1814,16.936143880768878
1142_1810,17.193651416640584
1142_1808,14.35611807567947
1140_1810,17.1910806588701
1144_1808,17.19266894399597
1140_1812,10.138404610774836
1140_1808,11.646530829154122
1138_1812,12.009842489864836
1138_1810,17.197107448741935
1150_1810,12.847035815822752
1148_1810,17.194359714719152
1144_1806,17.194254435954957
1142_1806,16.789678793359453
1150_1808,17.196362808580265
1148_1808,17.195274482177197
1114_1786,17.138343066888044
