rowf_colf,km2
1468_672,2.6849807986754386
1466_674,6.255609039849969
1470_672,3.627679652892815
1382_656,17.201926559295096
1384_658,17.20274177044186
1384_656,17.202820574915847
1382_654,17.201716842241115
1380_654,17.200295822834924
1382_658,17.201443064975493
1380_656,17.200150105098313
1332_612,17.20607714743462
1332_614,17.20437805830626
1334_614,17.20643356071663
1332_616,17.206505909641198
1330_614,15.891905047098346
1330_612,15.773671663005919
1334_616,17.20586320172597
1362_608,17.20486792804953
1362_610,17.205316892098725
1364_610,17.204308306307148
1360_608,17.205939926010206
1360_610,17.20411323593086
1362_612,17.206463898772125
1364_612,17.20494006241696
1360_606,17.204410922448474
1358_606,17.202946059851556
1358_608,17.164545936506038
1460_556,0.0019830347860928257
1460_554,0.00024035054889665557
1458_554,0.05462130428192252
1462_556,0.05192550205088006
1462_554,0.37081761473001956
1458_552,0.3634273617610056
1394_674,17.197444818113215
1392_672,17.197129886121147
1392_674,17.196459592930484
1394_672,17.19859023502603
1394_676,17.197869735852848
1396_676,17.194427413991324
1396_674,17.19843766056677
1396_672,17.1953750244495
1394_670,17.19854681361072
1392_670,17.19752833030953
1384_660,17.201372341552936
1380_658,17.201545335050945
1382_660,17.20121895067615
1384_662,17.1994149258027
1386_662,17.196091477943718
1386_660,17.200179578911673
1476_688,6.5814202335466225
1476_690,3.10892335589809
1478_690,0.00031750781777076925
1478_692,2.624467244361762
1472_686,10.425301999468532
1474_686,8.584355632067156
1454_656,13.97802952701915
1452_654,17.178473959973022
1452_656,17.179918690137676
1454_654,13.630655392972056
1454_658,17.179301649348645
1456_658,6.5276465892418285
1452_652,17.18142510550524
1450_652,17.180512317555444
1450_654,17.180088327131973
1472_672,0.15201480738324483
1468_670,0.013695693748131782
1468_668,3.065352161254401
1466_666,0.010668696390457812
1360_600,15.339505189475707
1362_600,10.137674343372254
1360_598,17.206393806645742
1358_600,17.205094034224825
1360_602,16.728569915155905
1358_598,17.204276906929266
1362_602,9.126931783606
1376_656,17.203415144384152
1376_658,17.20138054724839
1378_658,17.20312195544882
1378_656,16.71047071748561
1376_654,17.201520751273538
1374_654,17.200598513766014
1374_656,17.201987526488313
1374_652,17.200581512123918
1372_652,17.20081252082136
1372_654,17.20132546850566
1372_656,17.203024118282254
1374_658,17.201024896889024
1370_652,17.201490052202313
1370_654,17.20118286019965
1344_656,13.756507861178195
1342_656,16.648051476026996
1344_658,13.65471314503054
1346_658,17.203634933988923
1346_656,17.203829272797332
1344_654,17.204245945012744
1342_654,14.051133933476368
1348_656,17.20306705993495
1348_658,17.205523306664887
1346_654,17.203922114483436
1346_664,17.204219841685493
1344_662,17.205460247616365
1344_664,17.205944441206906
1342_662,17.206010464899773
1342_660,17.205312975562673
1344_660,15.494943745853844
1346_662,16.157298065118383
1348_662,13.675945819617407
1346_660,14.612830341566195
1348_664,17.205816245053434
1348_660,17.204908742688364
1398_598,17.20218568007481
1398_600,17.20062030724426
1400_600,17.200957029296816
1396_598,17.20250948078455
1400_598,17.20091687501561
1398_596,16.857404757151407
1396_596,17.201595216370222
1394_600,17.2024773767067
1396_600,17.202511148871274
1394_598,17.201276989179306
1396_602,8.60617578391982
1398_602,16.16033242424372
1400_590,0.004947041928625219
1402_590,5.288927257666084
1400_592,4.482914635528027
1402_592,1.5428433239527026
1396_590,1.824152915167677
1422_632,17.19047295561392
1422_634,17.194951876212368
1424_634,17.19211216134605
1424_632,17.193989597091527
1420_632,17.19408449008091
1420_630,17.191127541494303
1422_630,17.193958436641303
1410_640,17.193137249293038
1408_640,17.193504781450727
1410_642,17.194472149855173
1406_640,17.197650188957827
1406_638,17.199025789390863
1408_642,17.196502907129457
1408_638,17.195427490931714
1394_602,15.71160082109702
1392_600,17.200842228915597
1392_598,17.202014042901833
1390_598,17.204291893780425
1390_600,17.20212274113402
1388_598,17.204580567377437
1388_596,12.638962774291576
1390_596,17.203151068664635
1392_596,17.201146597580003
1392_590,0.7739906430615828
1390_592,0.3639127239551102
1392_592,8.350486935993208
1394_590,13.983616976914753
1394_592,17.20231441394124
1394_594,17.200739570271555
1392_594,17.201572401181547
1390_594,9.733198225239944
1328_608,0.26395171850051824
1328_610,0.15837378793440887
1330_610,14.086257611480704
1330_608,15.24039582838768
1328_606,0.1308964787951312
1376_626,17.203735112417753
1376_624,17.202702926209806
1374_624,17.20333448649001
1376_622,16.170182350147805
1378_624,17.20091447940246
1378_626,17.204585575324558
1374_622,17.20146725486747
1376_646,17.20285003494468
1374_646,17.201315911486414
1376_648,17.19979996239098
1372_644,17.202755392815504
1372_646,13.820316938498445
1374_648,17.147543803921256
1374_644,17.204441304370096
1376_644,17.20224733228199
1378_646,17.201894355418013
1378_648,17.202958171431362
1380_646,17.201929720196304
1380_648,16.948384967049716
1378_644,17.203161223418615
1378_622,17.205336696432322
1380_624,17.202049096686846
1380_626,17.199126019683412
1382_634,17.202394975787534
1380_634,17.201843398565774
1382_636,17.200531588532662
1380_632,17.20012111754088
1384_636,17.063913387582264
1384_634,16.451484775652656
1382_632,17.20134160553228
1378_630,17.20317575257394
1378_628,17.203859687694894
1376_628,17.203806227599195
1380_628,17.203745268227266
1380_630,17.20021814389556
1382_630,17.202621228152577
1374_626,17.204194093167196
1378_632,17.20357554329896
1376_632,17.20636520462238
1378_634,17.203347780773033
1376_630,17.20460650997236
1378_636,17.202266474734486
1376_634,17.20338800011075
1380_636,17.20236666963136
1374_630,17.201387007160196
1374_628,17.203146438243472
1372_628,17.202615354699855
1372_626,17.20333797575815
1354_640,14.06299828391097
1354_642,17.205537269521148
1356_642,17.205743109737618
1354_644,17.206239903086896
1352_642,17.204418918474513
1356_644,17.205308074971914
1352_640,17.204140031211473
1350_646,17.20737735281377
1350_648,17.20470368714327
1352_648,17.204183600400842
1352_646,17.20236383537525
1348_646,17.20521537926494
1348_644,17.204943547148005
1350_644,17.205346610164476
1368_636,13.57283734082458
1370_636,14.190771634058116
1368_634,17.204173381532954
1366_634,17.203824986074828
1366_636,14.285709300671556
1368_638,17.202273377665637
1370_638,17.201309231119357
1372_638,17.204051362466064
1372_636,17.206160363184477
1370_634,13.721858576780624
1370_630,15.174673325701821
1368_628,14.809032388770575
1368_630,14.445828799773016
1370_632,15.662489683278283
1370_628,16.246517811134915
1372_630,17.204823799627416
1372_632,17.201591801071277
1364_634,17.204074800732176
1364_636,14.309504058377563
1366_638,15.861214075248292
1372_640,17.201157747331674
1370_640,17.20340088268498
1332_610,17.205214825243015
1328_612,2.891969414817271
1376_610,17.202538712232382
1374_610,17.20447061198349
1376_612,9.40536836258702
1378_612,16.853627209332608
1378_610,17.20300415931652
1376_608,17.203064975936236
1374_608,17.20402531840685
1364_608,17.204757876353256
1366_612,17.204513093354414
1366_610,17.204534837162612
1366_614,17.204873836927923
1368_614,17.20389352560244
1368_612,17.204893940527576
1368_600,17.205667920403872
1370_600,17.204822952784635
1368_598,16.99966042645996
1366_598,10.52232642122526
1366_600,17.206621644144455
1368_602,17.200629129356994
1370_602,17.204651045020242
1374_616,1.1249640928360458
1372_614,6.827347840305189
1370_614,12.749915454453033
1374_618,8.034427863370702
1372_618,2.369396040697553
1370_616,1.0305277458230004
1368_616,11.514955802055049
1374_612,14.639024907626046
1376_614,2.188625151173487
1378_614,16.604949440702907
1372_610,17.205890216476167
1372_612,16.109405614202622
1376_616,11.679039520519805
1376_618,13.95203280719231
1374_620,16.50360624981475
1376_620,16.707942394980545
1372_624,17.20478741466419
1358_610,17.202337081692285
1356_608,16.737760334783918
1356_610,11.45805262840271
1358_612,17.204465400205997
1360_612,17.205887227756776
1356_606,17.182417845628734
1354_606,17.203580183128263
1354_608,17.207211971715473
1354_610,13.139239505532249
1356_612,13.861458536351652
1352_606,17.206621068966506
1352_604,17.205569437179783
1354_604,17.2055807636082
1436_504,17.19956564846458
1434_504,17.200608487206004
1436_506,17.198400839702174
1438_506,17.198999155471704
1434_502,17.199429971479944
1436_502,17.199414409699877
1438_504,17.19783740836354
1498_496,17.183279891084037
1500_496,17.182594027865385
1498_494,17.184756027286845
1496_494,17.18679571109039
1496_496,17.182251733171533
1498_498,17.180336377981185
1500_498,17.17946086203446
1496_492,17.13168769399764
1498_492,17.182772466309185
1500_494,17.18045258561254
1496_498,16.33755515155234
1494_494,17.185539729351415
1494_496,17.185202789850255
1502_548,7.151026335479214
1500_548,17.08761632048298
1502_550,3.1972395595797694
1500_550,2.5851452658287344
1498_548,13.291954107660262
1498_546,12.385937775075968
1500_546,4.457673999272364
1504_550,8.007062291408674
1504_548,4.975081092864309
1502_546,3.334100627693426
1486_680,0.1540747829295823
1484_684,3.909309230039963
1484_686,0.19627801738856493
1482_686,4.343640771392169
1482_684,16.746243398260805
1400_674,17.19586585401028
1402_674,17.195406746102407
1400_672,17.195819615094695
1402_676,17.19421200358605
1404_676,17.195142532397664
1402_672,17.193785506730308
1404_674,17.19534385583447
1392_666,17.197635523057436
1390_666,17.200338520969048
1392_668,17.199772100792092
1390_664,17.19960436278435
1392_664,17.196923537443176
1394_666,17.200384846656807
1394_668,17.19693213411917
1396_670,17.195662987755785
1396_668,17.197255377529647
1394_664,17.19973420357188
1396_666,17.201921353101763
1400_676,17.19698335754399
1404_678,17.19339247043298
1402_678,17.19177939302851
1398_674,17.198121275579446
1398_676,17.19415714442301
1398_672,17.195889630591566
1390_668,17.198452594764483
1378_660,17.200449079478958
1376_660,17.20090384566928
1372_658,17.202538962190385
1374_660,17.201581540817728
1382_662,17.200420880487894
1380_660,17.200173825027093
1356_670,17.203473895955188
1356_668,17.204597189393677
1354_668,17.204283474327436
1356_672,17.200573494155503
1358_672,17.204441473198195
1354_670,17.203195050966148
1358_670,17.20488059147482
1362_670,17.201685688925643
1360_668,17.204444085106008
1360_670,17.201967928644738
1362_672,17.203586005558748
1364_672,17.202684620562074
1364_670,17.20372903425701
1362_668,17.204162081481616
1360_666,17.204573348736055
1362_666,17.204248874386263
1360_664,17.204457414296762
1358_664,17.205431766520267
1358_666,17.20335335582199
1398_668,17.198024324657762
1398_666,17.195686369971487
1396_664,17.19842719664209
1388_662,17.19856652451563
1388_660,17.201175082949288
1386_658,17.202495279908142
1386_656,17.198594537347564
1384_654,17.200930434754596
1470_718,4.000468269744113
1470_716,0.6826910038471203
1468_716,2.0615851405984915
1468_718,17.164894639279975
1470_720,12.451222954748621
1468_720,15.920098818044847
1466_718,5.307442094305296
1466_716,2.5078829033142997
1470_684,11.841936858800358
1472_682,0.13490243502892119
1470_682,2.7753575983669787
1470_686,16.118277158148594
1466_676,2.730301690223692
1478_694,0.11872924170308388
1480_694,4.933249613323617
1482_694,0.004950726243131435
1482_692,0.42062332329639923
1482_688,0.0009502684725922525
1446_686,10.125082949185689
1446_684,2.539738493583298
1444_684,16.644086723804662
1446_682,15.140205937121948
1448_684,17.17899688188518
1448_686,16.80167918885419
1444_682,16.736902323770348
1444_686,10.913199575763516
1446_688,14.435403686574059
1448_688,6.399240410077743
1450_684,14.91347554049101
1448_682,17.174850544226366
1450_686,17.175130314002814
1450_688,6.7286437674353605
1482_682,17.161106617891804
1480_682,17.161115737420563
1480_684,17.160542220485848
1480_686,16.756863743668244
1476_684,8.969852889222338
1476_682,4.1338201174949765
1476_680,5.870889737717595
1476_686,12.220743307286904
1462_682,12.22598181351991
1462_680,10.260026928485438
1460_680,14.610069314757592
1460_678,5.1874015522236805
1462_678,14.664754331327009
1464_682,6.082516021333519
1468_682,11.90542016401717
1468_684,17.16805288363421
1420_728,17.184672525789324
1418_728,16.727310547862984
1420_730,17.18519052549396
1420_726,17.18375327298203
1422_728,12.801467139652106
1418_726,17.18651284156553
1422_730,10.810362212867911
1422_732,16.309679763755558
1420_732,17.183776567810988
1422_734,17.180470181663782
1424_734,17.17954594321479
1424_732,4.485363468641113
1456_654,0.6437655011317588
1454_652,11.974487756331197
1450_650,17.18325508932674
1452_650,13.304076254666624
1448_650,17.181010790271742
1448_652,17.18202463407173
1454_664,6.428535922432413
1464_674,0.3011993911558879
1464_676,2.637747168061786
1454_676,8.29919533204804
1456_676,15.062831306033612
1454_674,7.87200187532583
1454_678,9.707124395328275
1456_678,0.7851871388843742
1454_662,16.348749053751654
1456_662,12.473286653747596
1454_660,17.17607245510616
1452_658,17.1833908290761
1456_660,14.840770617310822
1452_660,17.1778151320689
1458_662,10.2611609508818
1458_658,2.028422989462514
1484_662,0.2714247224659697
1482_664,0.32037072179055553
1484_664,0.36915609598848964
1328_588,9.673032725363393
1328_586,6.943596547426975
1356_516,17.204579669726442
1356_518,17.205539850627982
1358_518,17.20536245030188
1358_520,15.669404875998321
1354_516,15.327062287810998
1354_518,5.735027836293805
1356_520,13.1579770933422
1352_516,4.807484608978094
1364_518,17.20560880496498
1366_518,11.682183444545126
1364_516,17.205824290176793
1362_516,17.20399409387596
1362_518,17.202384303337972
1364_520,15.703919626293413
1366_520,7.032154628761067
1378_518,12.810496435645895
1376_516,13.271355048564754
1378_520,4.3223538200674305
1380_520,17.20701808697482
1380_518,17.205919261682055
1378_516,17.20567367826516
1378_522,0.028749253492711888
1380_522,1.5737733134001253
1374_516,10.062430605392258
1384_530,1.3556564865547036
1386_532,1.0175218406297546
1388_536,0.3691404359008673
1388_534,1.8120424896288423
1366_596,17.193588735067348
1364_596,17.2055989881384
1364_598,17.03932810137264
1394_586,10.630284022987954
1394_588,6.3069727188018945
1396_586,1.976070807938313
1456_552,0.16281367883270995
1406_472,1.9619743114744175
1406_474,6.627987229286812
1404_470,16.815990545081615
1406_470,12.406783652007254
1408_472,5.882052040963979
1404_472,14.516873681503288
1320_666,1.294387575921833
1338_634,17.207629389132872
1340_636,13.404127347547098
1340_634,12.412207547925206
1342_636,0.05534438576542514
1340_638,3.0187151033091606
1338_636,17.20631048499368
1328_630,7.4331890546304304
1328_632,11.434762640241718
1330_632,17.207637573457934
1330_630,17.207310555935777
1328_628,7.915515846140932
1330_622,15.709067781238067
1330_620,3.0534682483359825
1332_622,17.209108132126953
1332_624,17.205096293977725
1330_624,17.203422105929363
1328_622,2.257788945999698
1328_624,4.067081928027211
1330_628,17.206729373053484
1328_626,5.956840648121094
1368_650,17.202779839854813
1368_652,17.200709706922908
1370_650,17.202135680907215
1372_650,17.20651032164048
1372_648,6.315369235445092
1370_648,17.174603894450524
1374_650,17.20561221327001
