rowf_colf,km2
202_2238,8.196060843375538
202_2240,14.623456558034528
204_2238,12.39462487475956
202_2236,7.397140412146907
200_2238,6.847194601718632
200_2240,5.188649181453028
204_2236,12.017707067138202
172_2216,0.024670441821148525
196_2216,11.424834437661236
198_2216,15.42157865261072
198_2214,14.229834899983246
200_2214,9.956574060023998
200_2216,13.034739958621985
198_2218,15.424098777377807
196_2218,14.266945763835043
172_2224,0.6875864642725681
172_2226,0.10568350411941495
174_2224,0.14828931323313194
206_2246,15.434197154893202
206_2248,15.33390527562658
208_2246,11.008458437657799
208_2248,10.646027952691265
206_2250,0.6777554292601986
204_2250,2.591286795167827
204_2248,13.415559449925846
204_2234,10.471942913539262
200_2236,12.946780880190353
202_2234,13.928800144073227
204_2232,15.431440110666001
206_2232,15.440641021237992
206_2234,14.297193391295282
206_2236,13.346783628439939
204_2240,14.926134869530673
206_2238,13.69728654838344
206_2240,10.258548921847618
208_2238,15.43660737859195
208_2236,15.439194005049604
210_2236,15.447454611913718
210_2234,13.697576725986595
208_2234,15.440487576147365
204_2242,14.766747296429719
202_2242,14.169041958863811
198_2240,0.642751714097012
198_2238,12.65097870890932
194_2266,1.1410799450600966
172_2212,1.0491804527522823
172_2210,0.21911927699779843
202_2182,5.076676462640586
204_2182,1.01213083713813
210_2212,0.16660787841034472
212_2212,5.68154814465475
214_2210,1.0479793257916752
214_2212,12.898585925791055
212_2214,13.1531942232741
210_2214,13.36432750649032
208_2224,11.47626932494945
206_2224,15.444457078300267
206_2226,12.76018947242373
210_2222,11.948829736756618
210_2224,1.4414379442731533
208_2222,15.448987360999558
208_2226,4.0767665770899
210_2232,11.087809708643348
208_2232,14.152892414501146
206_2230,14.761874332386018
208_2230,9.628278058650274
208_2228,12.461925282186675
210_2228,6.018552225915665
210_2230,5.592280041569679
212_2228,15.103154456634169
210_2226,2.8883697673859903
212_2226,9.445175723364104
212_2230,8.524998186099458
206_2228,15.073999808141293
204_2230,15.429622861943463
204_2228,12.735967158054608
204_2226,13.46062134209904
200_2228,8.882898665017391
200_2230,15.419139540221636
202_2228,3.6054132928102156
198_2230,10.778929536891889
198_2232,14.699527029274714
200_2232,15.42071564361482
202_2230,13.790527794783
208_2216,11.48686803950761
210_2216,15.285456204448593
208_2214,9.853643805430357
216_2194,0.20356458174140696
216_2196,6.303202219710036
226_2172,15.525797611674264
224_2172,4.823753374439177
224_2174,3.15934276919873
226_2170,6.7045428691866595
224_2170,3.27101605714371
222_2174,1.727873173261863
222_2172,7.272853068519844
224_2190,15.510007425256308
222_2192,15.509564440456229
224_2192,15.510570379911266
222_2190,13.071318368965512
220_2192,15.497760939456057
220_2194,9.24858155671224
222_2194,14.58524833005516
218_2186,3.5499758675561544
216_2186,4.898813433043053
216_2188,13.246350360500882
214_2186,4.908252241453316
214_2188,12.224511035884893
380_1914,0.0005018566066157128
380_1912,0.08434730728039407
382_1912,1.675591467876429
382_1910,1.1702151109332883
380_1910,4.01846814017671
378_1900,4.681197278564742
376_1902,0.07092708567210142
378_1902,1.2507939066524871
376_1900,1.8186728808024808
380_1900,4.32653064749479
380_1898,7.720290948977776
378_1898,4.111493106582294
398_1980,10.822645200624292
400_1980,15.248674702870735
400_1978,14.90578763627788
396_1980,16.05247862559436
396_1982,16.049393290516033
398_1978,12.44096712404074
398_1982,16.057720865358682
402_1980,16.07408962611419
400_1982,13.785637414405848
402_1978,16.04751351751206
396_1978,15.692647779063474
394_1980,15.00254166284293
394_1982,16.05226547058275
246_2284,1.5683025202915337
218_2246,15.466944698365742
216_2246,15.459803959429987
216_2248,15.454805968005653
214_2248,15.452441520695258
