Location ID,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,psm3id,eGRID,avert,ico9lon,ico9lat,ico9index,state,km2,cf,cost_trans_annual,km_urban_fromstation,km_site_spur,lcoe,transloss,cf_transloss,lcoe_transloss,binlcoe_1,binlcoe_2,binlcoe_3,binlcoe_4,binlcoe_5,binlcoe_6,binlcoe_7,binlcoe_8,binlcoe_9,binlcoe_10
330624,42.49,-111.14,-7,2298,-7,179293,NWPP,Northwest,-111.13189671450209,42.47287453419041,35717,WY,0.2085102632572094,0.26003131251906875,48.46888588001872,315.4174144316321,80.0354842539665,59.07044804850114,0.9754276350127631,0.2536417281997399,60.55851395652557,0,1,2,3,4,4,5,6,7,8
331190,41.77,-111.1,-7,1884,-7,170473,NWPP,Northwest,-111.09937666011804,41.75663983098273,35792,WY,21.96499960388255,0.26853425648299717,47.20713261726932,362.0490614032169,41.53780807347045,56.6636472226657,0.9749222122437342,0.2618000113936299,58.12119829771566,0,1,2,2,3,4,5,6,6,7
331284,41.53,-111.1,-7,1941,-7,167555,NWPP,Northwest,-111.08869188829962,41.517908161040815,35763,WY,28.132696502427212,0.26846306762082334,48.412229178630476,362.0490614032169,48.73486004975683,57.191101231290844,0.9744750070555026,0.2616105497139437,58.68914114493389,0,1,2,2,3,4,5,6,6,7
331384,42.01,-111.1,-7,2098,-7,173404,NWPP,Northwest,-111.11013578986885,41.995389970803416,35795,WY,12.855271208601616,0.27144091183751706,47.980640897067715,315.4174144316321,77.1195979821723,56.38218021333123,0.9756088202360095,0.2648201477615867,57.79179015590676,0,1,2,2,3,4,5,5,6,7
331658,44.01,-111.1,-7,1909,-7,197922,NWPP,Northwest,-111.11898627934728,44.0143484853935,35532,WY,8.204420758943371,0.2374999324332793,57.04257532791175,196.78823520670105,210.00593045907712,68.79537876864534,0.9747229196027081,0.23149662754681188,70.5794204538516,0,1,2,3,4,5,6,7,8,9
331964,42.57,-111.06,-7,2262,-7,180280,NWPP,Northwest,-111.05328077893759,42.58277925659596,35590,WY,80.32514658950495,0.25353807454502114,48.04165006793336,315.4174144316321,77.48395565095045,60.39090954363574,0.9755861800438327,0.24734824164104566,61.90217817653219,0,1,2,3,4,5,5,6,7,8
331967,42.81,-111.06,-7,2039,-7,183244,NWPP,Northwest,-111.06399966465445,42.82138196749955,8928,WY,61.44876501885684,0.24301833919953866,50.59337085429128,315.4174144316321,92.72328809717804,64.20374406441246,0.9746392494731498,0.23685521172564972,65.87436746377531,0,1,2,3,4,5,6,7,8,9
332296,42.33,-111.06,-7,1891,-7,177331,NWPP,Northwest,-111.0426094690466,42.34403513242895,8955,WY,67.96823825183348,0.25287043345057975,46.70627343105149,315.4174144316321,69.50884778681214,59.947517246324324,0.9760817315036944,0.2468222105285316,61.41649342619361,0,1,2,3,4,5,5,6,7,8
332353,41.05,-111.06,-7,2271,-7,161751,NWPP,Northwest,-111.0675451441942,41.040478080442256,35758,WY,48.71307742406113,0.27434609187882014,50.21761735824583,225.88705033153354,204.48690156562716,56.71592735897327,0.9732577359726869,0.2670094562549353,58.27431446233571,0,1,2,2,3,4,5,6,6,7
332582,41.29,-111.06,-7,2144,-7,164655,NWPP,Northwest,-111.07808095049023,41.27919164351774,35775,WY,44.098519846265965,0.2776972313190089,48.763461375476965,225.88705033153354,195.80242222581865,55.43373048297173,0.9737973658420624,0.2704208323600848,56.92532391996876,0,1,2,2,3,4,5,5,6,7
332922,41.85,-111.02,-7,1890,-7,171449,NWPP,Northwest,-111.021562263255,41.866529373284784,8971,WY,123.18705496765968,0.2656211228980527,46.32875093183047,362.0490614032169,36.29195570958923,56.907592023302854,0.9752481752076748,0.2590465154029394,58.3519082321632,0,1,2,2,3,4,5,6,6,7
333035,41.37,-111.02,-7,2008,-7,165623,NWPP,Northwest,-111.00080935055523,41.38905118766645,8966,WY,147.24163647106664,0.27058164472538815,47.85480447352232,225.88705033153354,190.37576085970173,56.508140215789815,0.9741345637844561,0.26358293245264663,58.00855684276203,0,1,2,2,3,4,5,5,6,7
333122,44.13,-111.02,-7,1940,-7,199376,NWPP,Northwest,-111.0383038520361,44.124153572597244,34741,WY,63.569199358614256,0.23798992734531368,56.121722905315295,196.78823520670105,204.50643526474155,68.21203674790306,0.9750646432406177,0.2320555636018188,69.95642516705459,0,1,2,3,4,5,6,7,8,9
333173,41.61,-111.02,-7,2061,-7,168529,NWPP,Northwest,-111.01115962483765,41.62777277640165,35765,WY,138.96301929092348,0.27379118694968474,46.717955131124924,362.0490614032169,38.61635272599705,55.371717280862725,0.9751037435141602,0.26697481133582285,56.785462725544996,0,1,2,2,3,4,5,5,6,7
333366,43.89,-111.02,-7,2210,-7,196471,NWPP,Northwest,-111.02743788389412,43.885577401548225,35542,WY,26.493339625548398,0.2408837622514601,55.96211735708884,196.78823520670105,203.55324241437611,67.31694036454152,0.9751238720456163,0.23489150695955946,69.03424507834471,0,1,2,3,4,5,6,7,8,9
333543,42.09,-111.02,-7,2095,-7,174386,NWPP,Northwest,-111.03204820084079,42.105287105325495,35782,WY,111.19525960084476,0.2689599509930358,46.467192875711845,315.4174144316321,68.08101599434953,56.25990900748669,0.9761704530785302,0.2625507572208511,57.633284054092066,0,1,2,2,3,4,5,5,6,7
333740,41.17,-110.98,-7,2171,-7,163205,NWPP,Northwest,-110.99054094460308,41.15032631968397,35757,WY,160.3250088815829,0.2766550120843979,48.363469165481796,225.88705033153354,193.41359728203716,55.477513853739794,0.973945800911332,0.2694469873206731,56.96160279332676,0,1,2,2,3,4,5,5,6,7
334012,42.93,-110.98,-7,1807,-7,184728,NWPP,Northwest,-110.98480310285808,42.931169402573296,35596,WY,42.72025322646504,0.23568343263442196,51.385412394646075,180.0091866719347,187.3612159045564,66.58551591202297,0.9771726047586905,0.23030339376584746,68.14099739161847,0,1,2,3,4,5,6,7,8,9
334126,42.69,-110.98,-7,1870,-7,181764,NWPP,Northwest,-110.97437015596802,42.69255982523922,35591,WY,84.99578141514435,0.2404348953055642,48.31768694363304,315.4174144316321,79.13249719150414,63.81314145389237,0.9754837441669792,0.23454033190106743,65.41691938535176,0,1,2,3,4,5,6,7,8,9
334490,42.45,-110.98,-7,2146,-7,178806,NWPP,Northwest,-110.96399871569687,42.45387856522551,35718,WY,181.23229139395676,0.25046447183077447,46.143588401205406,315.4174144316321,66.14839225492817,60.266915739119916,0.976290541048718,0.2445260947171482,61.73051279835408,0,1,2,3,4,5,5,6,7,8
334496,40.93,-110.98,-7,2543,-7,160299,NWPP,Northwest,-110.98033957219064,40.9116095654123,8901,WY,0.04378144063474988,0.274238243447567,50.123829749518826,225.88705033153354,203.9267852094926,56.69919145745287,0.9732925400759923,0.26691403655106083,58.25503548298638,0,1,2,2,3,4,5,6,6,7
334626,43.17,-110.98,-7,2031,-7,187687,NWPP,Northwest,-110.99534058628792,43.16978464936754,35616,WY,1.5873579528693087,0.2361351317180006,51.84079584311183,180.0091866719347,190.08084722110974,66.6782924304887,0.977003614283306,0.2307048771477511,68.24774387288369,0,1,2,3,4,5,6,7,8,9
334780,42.21,-110.94,-7,2184,-7,175861,NWPP,Northwest,-110.95368752508169,42.21512674215551,35721,WY,87.7985963039884,0.2585367075369926,44.987211472733776,315.4174144316321,59.24230263088296,57.87462392992512,0.9767196666296423,0.2525178867970567,59.254078634079896,0,1,2,2,3,4,5,6,6,7
334795,44.01,-110.94,-7,2223,-7,197926,NWPP,Northwest,-110.94676399073622,43.99532242673497,2181,WY,50.591530259271536,0.2412371048403543,54.895522355696585,196.78823520670105,197.18334649997985,66.71361956805204,0.9755196800112667,0.2353315433207068,68.3877741628765,0,1,2,3,4,5,6,7,8,9
335015,41.97,-110.94,-7,1890,-7,172918,NWPP,Northwest,-110.94347996851357,41.97636620996713,35789,WY,181.2739698738289,0.2626749467977126,46.1854827833529,225.88705033153354,180.40627347213368,57.483608038234955,0.9747540405505569,0.2560434657424729,58.972423449270636,0,1,2,2,3,4,5,6,6,7
335349,43.53,-110.94,-7,2742,-7,192098,NWPP,Northwest,-110.92589599926724,43.518149067242156,8914,WY,3.773811147023973,0.24030308695071081,53.137762496057825,180.0091866719347,197.8265637985593,66.137905765039,0.9765223165726016,0.23466132714865542,67.72800236370412,0,1,2,3,4,5,6,7,8,9
335414,41.73,-110.94,-7,2141,-7,169990,NWPP,Northwest,-110.93335044249704,41.737603081237566,35791,WY,182.19165618136824,0.26300619264871344,45.00750511063948,362.0490614032169,28.401239601477286,56.899920094673824,0.9757384827938972,0.2566252633804551,58.3147237687587,0,1,2,2,3,4,5,6,6,7
335497,41.49,-110.94,-7,2067,-7,167075,NWPP,Northwest,-110.92328239946501,41.49885650933145,35764,WY,182.0384661273177,0.26959083620978674,46.32266943464128,225.88705033153354,181.2255766644521,56.067055068789124,0.9747031312838812,0.26277103221911907,57.52218626294703,0,1,2,2,3,4,5,5,6,7
335946,41.01,-110.9,-7,2313,-7,161271,NWPP,Northwest,-110.90334072659901,41.021399491277364,35488,WY,127.7536776205526,0.26670758728389393,48.458631515887745,225.88705033153354,193.98192384110015,57.58739638433995,0.9739104866484004,0.2597493161244779,59.13007116549311,0,1,2,2,3,4,5,6,6,7
336047,42.81,-110.9,-7,2104,-7,183248,NWPP,Northwest,-110.89517856889849,42.802286626200036,35597,WY,9.817196216858783,0.24110206317795432,49.041984911628276,315.4174144316321,83.45813406502776,63.97949564470609,0.9752149608847938,0.2351263391113318,65.60553130425598,0,1,2,3,4,5,6,7,8,9
336051,41.25,-110.9,-7,2131,-7,164175,NWPP,Northwest,-110.9132745762824,41.260127614695335,35767,WY,164.85700204800497,0.27392126112154674,46.82264363685075,225.88705033153354,184.21151192929062,55.38905186954504,0.974517593407184,0.2669410881712306,56.837405752614,0,1,2,2,3,4,5,5,6,7
336297,42.57,-110.9,-7,2136,-7,180284,NWPP,Northwest,-110.88511179649416,42.56366809452615,8926,WY,52.32038890478936,0.2521084030387314,46.13032448752769,315.4174144316321,66.0691777926118,59.86792543266674,0.9762954632194413,0.24613229012621185,61.32152374778604,0,1,2,3,4,5,5,6,7,8
336560,44.09,-110.86,-7,2358,-7,198896,NWPP,Northwest,-110.8662918617373,44.10499047097061,34739,WY,96.65934400679916,0.24400590395310634,53.916532446404155,196.78823520670105,191.3366438478046,65.4985938460277,0.9758829781740026,0.23812120824179706,67.11726232645604,0,1,2,3,4,5,6,7,8,9
336837,43.61,-110.86,-7,2776,-7,193075,NWPP,Northwest,-110.84553044899813,43.62782402733808,35540,WY,19.038676398697852,0.24075355907175738,52.54627023701286,157.49241619389332,209.24464504299868,65.73369479326219,0.9772119588628324,0.23526725706371066,67.26656811461409,0,1,2,3,4,5,6,7,8,9
336850,42.33,-110.86,-7,2180,-7,177336,NWPP,Northwest,-110.87508218254057,42.32490834873862,35720,WY,179.80328036878134,0.25130909000219903,43.974754213264454,315.4174144316321,53.19572698391664,59.07918972580642,0.9770953843553538,0.24555295188769286,60.46409661916923,0,1,2,3,4,4,5,6,7,8
336962,41.85,-110.86,-7,2216,-7,171453,NWPP,Northwest,-110.85527318411071,41.847381302826186,35790,WY,173.48434339826088,0.26821513930644897,44.24000235836628,362.0490614032169,23.817576036945983,55.46822194730935,0.9760232991511947,0.2617842251481776,56.83083794776997,0,1,2,2,3,4,5,5,6,7
337109,41.61,-110.86,-7,2289,-7,168533,NWPP,Northwest,-110.84549217418072,41.60860959452949,8965,WY,182.17094876396263,0.2708387437337309,44.80253810942395,362.0490614032169,27.177140049234325,55.16800543612856,0.9758145450027681,0.2642883854856519,56.535338316741395,0,1,2,2,3,4,5,5,6,7
337326,42.09,-110.86,-7,2003,-7,174390,NWPP,Northwest,-110.86512794330127,42.086149954926135,2245,WY,181.06029338630591,0.2584867107009397,44.3470630643502,315.4174144316321,55.41922196216892,57.60310995517443,0.9769572224393974,0.25253045892388615,58.961752502676916,0,1,2,2,3,4,5,6,6,7
337350,41.13,-110.82,-7,2193,-7,162725,NWPP,Northwest,-110.82608480129574,41.13113800546983,2234,WY,182.0780248152656,0.2696289905661582,46.528961728837736,225.88705033153354,182.45759110316433,56.14646101919459,0.9746265772655438,0.26278758020705834,57.608177664025575,0,1,2,2,3,4,5,5,6,7
337490,43.17,-110.82,-7,2296,-7,187691,NWPP,Northwest,-110.82555969039,43.15057950533543,35587,WY,15.854152706753835,0.2483702788093929,49.69723795849272,180.0091866719347,177.27913654959545,62.40838900472927,0.9777990776826817,0.24285622954361488,63.825371110630385,0,1,2,3,4,5,6,7,7,8
337736,41.37,-110.82,-7,2302,-7,165628,NWPP,Northwest,-110.83575310961788,41.36987309771728,35766,WY,182.14604039096955,0.2704102183755522,45.13122943960234,225.88705033153354,174.11008414222934,55.3941904190834,0.9751452685899957,0.26368924502730723,56.80609054195611,0,1,2,2,3,4,5,5,6,7
337897,43.37,-110.82,-7,1961,-7,190143,NWPP,Northwest,-110.835510530291,43.38921064973993,35612,WY,97.00692070495386,0.24287450842756267,50.6073153817196,180.0091866719347,182.71428152255143,64.24831982155244,0.9774613525920883,0.23740044551774397,65.72978016079618,0,1,2,3,4,5,6,7,8,9
338249,44.21,-110.78,-7,2609,-7,200348,NWPP,Northwest,-110.7855206736613,44.21460182115513,8707,WY,0.895107053096906,0.21365416185159594,53.12926417268736,196.78823520670105,186.6349370577518,74.38269703631674,0.9761751294155087,0.2085638790956437,76.19810707619018,0,1,2,3,4,5,6,7,8,9
338325,41.73,-110.78,-7,2217,-7,169994,NWPP,Northwest,-110.76742168903664,41.718328071022036,35788,WY,182.1910186182606,0.2721369676045138,42.80525183799285,362.0490614032169,15.24898958569241,54.06701155016418,0.9765557277524383,0.26575691444736765,55.36500377157221,0,1,2,2,3,4,4,5,5,6
338510,43.97,-110.78,-7,2733,-7,197446,NWPP,Northwest,-110.77515244017036,43.976018274951926,34753,WY,3.518260810599472e-08,0.25326043006027016,52.726076165724926,196.78823520670105,184.22702624349608,62.568585071076306,0.9763247504287349,0.24726442617206734,64.08583316524594,0,1,2,3,4,5,6,7,7,8
338642,41.97,-110.78,-7,2408,-7,172922,NWPP,Northwest,-110.77692781059099,41.957105356416356,35728,WY,176.66298562363755,0.26585750768399247,43.98615791843689,225.88705033153354,167.2715124305279,55.85111863207923,0.9755701987919233,0.2593626616215978,57.24971785858288,0,1,2,2,3,4,5,5,6,7
338764,42.45,-110.78,-7,2554,-7,178811,NWPP,Northwest,-110.79620186074213,42.43463719192313,35722,WY,91.89100618602642,0.2670821758442832,43.59717934383949,315.4174144316321,50.94078240327522,55.42876534990835,0.9772355004638605,0.26100218377616485,56.71996701265784,0,1,2,2,3,4,5,5,6,7
338994,42.21,-110.78,-7,2483,-7,175865,NWPP,Northwest,-110.78652932386578,42.19587082930895,35719,WY,182.12208244123593,0.256090556539552,42.78319843801931,315.4174144316321,46.079543001616315,57.44497281771238,0.9775375646269123,0.2503381389636242,58.76497732303194,0,1,2,2,3,4,5,6,6,7
339360,43.25,-110.74,-7,2362,-7,188675,NWPP,Northwest,-110.74550890380905,43.26020135453409,8924,WY,19.452023400360886,0.25505486006765016,48.95270087289446,180.0091866719347,172.83262804966992,60.43953114663351,0.9780753715981952,0.24946287703859263,61.794349292196245,0,1,2,3,4,5,5,6,7,8
339527,41.25,-110.74,-7,2236,-7,164179,NWPP,Northwest,-110.74857005887905,41.24082473619588,35503,WY,182.0811127011018,0.2737744413719203,44.69081419512005,225.88705033153354,171.47984561419992,54.52985070596879,0.9753087044412161,0.2670145957235653,55.91034967457876,0,1,2,2,3,4,4,5,6,7
339570,41.49,-110.74,-7,2157,-7,167080,NWPP,Northwest,-110.75796949207472,41.479567491656745,35762,WY,182.15036707154113,0.27859674202338086,43.56634741884526,225.88705033153354,164.76432912038797,53.125228674184285,0.9757259883273938,0.27183408145555527,54.44687269758231,0,1,2,2,3,3,4,5,5,6
339678,43.49,-110.74,-7,1942,-7,191614,NWPP,Northwest,-110.75516266654148,43.498839755594396,35541,WY,47.93273829914956,0.24311977785228867,50.34761119610471,180.0091866719347,181.16328172530842,64.06156107500074,0.9775577274909439,0.23766361754538642,65.53225377229111,0,1,2,3,4,5,6,7,8,9
339688,41.01,-110.74,-7,2700,-7,161275,NWPP,Northwest,-110.73934877347642,41.002089266043185,35490,WY,98.08853430171595,0.27576567671574803,46.43386265097846,225.88705033153354,181.8896424190546,54.85765208171511,0.974661868048356,0.26877828961139,56.28377787217736,0,1,2,2,3,4,4,5,6,7
