Location ID,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,psm3id,eGRID,avert,ico9lon,ico9lat,ico9index,km2,cf,cost_trans_annual,km_urban_fromstation,km_site_spur,lcoe,transloss,cf_transloss,lcoe_transloss,binlcoe_1,binlcoe_2,binlcoe_3,binlcoe_4,binlcoe_5,binlcoe_6,binlcoe_7,binlcoe_8,binlcoe_9,binlcoe_10
879284,37.89,-88.14,-6,116,-6,892267,SRMW,Upper Midwest,-88.14918677410661,37.90519057818866,11227,3.145100319435,0.236741294904696,6.34079505076694,2.4482243179248564,36.83415521079723,44.56773522617305,0.9975591000330122,0.23616343308577847,44.67678679358263,0,0,1,1,1,2,2,2,3,3
880800,37.81,-88.06,-6,103,-6,893783,RFCW,Great Lakes - Mid-Atlantic,-88.0752101166177,37.79590314759786,2792,24.703334990962485,0.2375489347927816,5.4761906036783055,2.4482243179248564,31.67058297589113,44.00072018734201,0.9978799503340614,0.2370453192529301,44.094202085743724,0,0,0,1,1,1,1,1,2,2
881270,38.29,-88.06,-6,142,-6,894253,SRMW,Upper Midwest,-88.057206382998,38.272049380238,708,0.3962221990222248,0.23619752138676112,6.953283713350839,33.09148875839542,27.547383586300302,44.96635732312035,0.9962320657943818,0.23530754466664572,45.136428415667176,0,0,1,2,2,2,3,3,4,4
881298,38.05,-88.06,-6,115,-6,894281,SRMW,Upper Midwest,-88.06623772966131,38.033977713518155,11230,16.86521397543378,0.23691862877074635,5.80919679929898,2.4482243179248564,33.659355473590715,44.2782345607025,0.9977563734331145,0.2363870718410462,44.37780177574655,0,0,0,1,1,1,2,2,3,3
882589,37.93,-87.98,-6,115,-6,895572,RFCW,Great Lakes - Mid-Atlantic,-87.99225479202228,37.9246380822151,11229,133.5293885383987,0.23943963309763008,3.9976437463653713,2.4482243179248564,22.84043697544374,42.94836318348421,0.998428631532593,0.23906338520833295,43.01595710206974,0,0,0,0,0,0,0,0,1,1
882596,38.17,-87.98,-6,120,-6,895579,SRMW,Upper Midwest,-87.98299632086325,38.16270525930099,11231,58.148086181260204,0.23677171797626181,6.3537486150657045,2.4482243179248564,36.911516211173065,44.568253995848934,0.9975542930313608,0.2361926437356306,44.6775221230468,0,0,1,1,1,2,2,2,3,3
884126,38.29,-87.9,-6,121,-6,897109,SRMW,Upper Midwest,-87.89945721290907,38.291377616034325,11223,80.84655188857808,0.23472702850114813,4.8795148375758535,33.09148875839542,15.162465344645204,44.239517728304726,0.9970016308484819,0.2340232302198628,44.372563052535234,0,0,0,1,1,1,2,2,3,3
884418,38.05,-87.9,-6,144,-6,897401,RFCW,Great Lakes - Mid-Atlantic,-87.90900856800684,38.05331458171081,2813,171.54806695210237,0.2376828178698936,3.8991477828998637,2.4482243179248564,22.25220148357993,43.21850684627273,0.9984651828823303,0.2373180182124509,43.28494131514053,0,0,0,0,0,0,0,0,1,1
884819,37.81,-87.9,-6,111,-6,897802,SRTV,Southeast,-87.91849304273657,37.81525285949197,11151,59.21224612389162,0.23713159326043248,3.36408280382448,2.4482243179248564,19.05669782970961,43.06138998135692,0.9986637427673684,0.23681472445385277,43.119008067751345,0,0,0,0,0,0,0,0,1,1
885878,38.17,-87.82,-6,140,-6,898861,RFCW,Great Lakes - Mid-Atlantic,-87.82546422339412,38.18193424460553,11233,181.4933999816721,0.23825698635146292,5.260222583367964,2.4482243179248564,30.380783372087112,43.766482933847605,0.9979600949650159,0.23777096472538445,43.855944896656275,0,0,0,0,1,1,1,1,2,2
886215,38.41,-87.82,-6,139,-6,899198,SRMW,Upper Midwest,-87.8156232536837,38.41998616474841,11224,14.575133963464632,0.2348297568139184,3.3947836165184238,33.09148875839542,6.295385218969619,43.498408429411995,0.9975526070328604,0.23425503611861692,43.60512731132496,0,0,0,0,0,0,1,1,1,1
886330,37.93,-87.82,-6,119,-6,899313,RFCW,Great Lakes - Mid-Atlantic,-87.83524168355697,37.943877668833046,11228,141.59492313697692,0.23895836227964629,1.6781280263353888,2.4482243179248564,8.987874672873001,41.92678309171601,0.999289391987349,0.2387885565527204,41.95659778628652,0,0,0,0,0,0,0,0,0,0
887361,37.85,-87.78,-6,111,-6,900344,SRTV,Southeast,-87.76169423642278,37.834394839580014,702,14.21543043853091,0.2389683652443073,1.5439447175478878,2.4482243179248564,8.186507978570143,41.860928678613384,0.9993391867289388,0.2388104517771901,41.8886092274972,0,0,0,0,0,0,0,0,0,0
887538,38.09,-87.74,-6,134,-6,900521,RFCW,Great Lakes - Mid-Atlantic,-87.75169178731882,38.072443992317574,11234,181.48916032177559,0.23725901005565891,3.5747760793542804,2.4482243179248564,20.31499571525769,43.13963779781777,0.998585555567302,0.23692342036977826,43.20074284802759,0,0,0,0,0,0,0,0,1,1
888104,38.33,-87.74,-6,124,-6,901087,RFCW,Great Lakes - Mid-Atlantic,-87.74162445233624,38.31049450604245,2812,181.49509836741333,0.23518985898984293,3.238456141893384,33.09148875839542,5.361769609837675,43.355930034319805,0.9976106193614629,0.23462790089439234,43.459771972024996,0,0,0,0,0,0,0,0,1,1
888249,38.53,-87.74,-6,144,-6,901232,SRMW,Upper Midwest,-87.73148907123628,38.548535297149016,11222,6.9270116095673275,0.23603753472939573,5.25127002827344,33.09148875839542,17.38265376413815,44.17368770521892,0.9968636743930721,0.23529724416502779,44.312666656364534,0,0,0,1,1,1,2,2,2,3
