Location ID,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,psm3id,eGRID,avert,ico9lon,ico9lat,ico9index,km2,cf,cost_trans_annual,km_urban_fromstation,km_site_spur,lcoe,transloss,cf_transloss,lcoe_transloss,binlcoe_1,binlcoe_2,binlcoe_3,binlcoe_4,binlcoe_5,binlcoe_6,binlcoe_7,binlcoe_8,binlcoe_9,binlcoe_10
1000048,33.53,-82.34,-5,111,-5,1013031,SRSO,Southeast,-82.35244702271048,33.54860125196177,14113,183.02999216323207,0.2541848263293984,2.467975909129048,15.63372383409327,10.926156035866985,39.769961301994464,0.9983496414760112,0.253765330234597,39.83570449646932,0,0,0,0,1,1,1,2,2,2
1000150,30.65,-82.34,-5,34,-5,1013133,SRSO,Southeast,-82.32104677264344,30.66339947161732,15500,15.875061212402036,0.2553704035034753,14.719764540930107,1.2460664421375305,87.08170648604765,45.06210021598771,0.9945115530013431,0.2539688165788208,45.31078606376618,0,1,2,3,4,5,6,7,8,9
1000381,31.25,-82.34,-5,32,-5,1013364,SRSO,Southeast,-82.32934020430241,31.242918193142074,15462,117.78947923367559,0.26257000198858943,10.981665821716692,10.278575294001868,63.07754438391612,42.20132929453472,0.9954418507165721,0.2613731687221755,42.39457007373757,0,1,1,2,3,3,4,5,5,6
1000386,32.97,-82.34,-5,86,-5,1013369,SRSO,Southeast,-82.34681395362983,32.97242340663247,14104,173.6741972717733,0.2617954178467091,7.516919733338749,0.029937004322568374,44.87251024785449,40.81539793482266,0.9972098843468641,0.26106497835345577,40.92959624197392,0,0,1,1,2,2,3,3,3,4
1000537,31.81,-82.34,-5,56,-5,1013520,SRSO,Southeast,-82.33578676954895,31.820073517758,14276,168.80314702805484,0.260565725018217,4.8893793351337385,63.93488134048214,13.606644738496987,39.85687918915223,0.9951817809736302,0.2593102622843144,40.04984812941259,0,0,0,0,1,1,2,2,2,2
1000555,31.01,-82.34,-5,40,-5,1013538,SRSO,Southeast,-82.35615336738549,31.00993944771236,3894,71.05464049498845,0.2557705446449573,12.206501496612727,10.278575294001868,70.39248187297495,43.86988562908084,0.9949873204439723,0.25448844886478145,44.090899177997265,0,1,2,3,4,5,5,6,7,8
1000573,32.41,-82.34,-5,55,-5,1013556,SRSO,Southeast,-82.34122084009759,32.3962476179835,14142,182.76874206431873,0.25880039155657286,11.464490741398224,64.32448681958702,52.77936074324321,43.028992536576105,0.9927234861767662,0.2569172269299531,43.34438857923251,0,1,2,3,3,4,5,5,6,7
1000732,32.85,-82.3,-5,69,-5,1013715,SRSO,Southeast,-82.28458306640712,32.85997928711877,14158,169.0490681782684,0.2600230957211318,8.159351611376609,56.34592436779914,11.316805444573436,41.37563665053702,0.995795622440729,0.2589298604525897,41.55032992525507,0,1,1,1,2,3,3,4,4,5
1000848,32.61,-82.3,-5,82,-5,1013831,SRSO,Southeast,-82.3129642013586,32.62809727083948,3566,182.7930767752348,0.2608335518626648,11.652158412701596,56.34592436779914,32.17647171386336,42.77572147916823,0.994499459649194,0.2593988263858002,43.0123124393222,0,1,2,2,3,4,5,5,6,7
1000866,31.49,-82.3,-5,56,-5,1013849,SRSO,Southeast,-82.30239891643244,31.47588233668809,3521,173.41574980598153,0.2623911216469549,9.114699943772733,54.996355508080825,17.918396719856716,41.41786158732944,0.9954692760865984,0.26120229991744476,41.60636855629726,0,1,1,2,2,3,3,4,4,5
1000933,33.21,-82.3,-5,112,-5,1013916,SRSO,Southeast,-82.31839119616131,33.204299437173546,14116,181.54336387806117,0.25840327134559504,3.390046440464865,0.029937004322568374,20.22608560382932,39.52805955807162,0.9987413459798332,0.25807803102929167,39.57787440880592,0,0,0,0,1,1,1,1,1,2
1001042,30.89,-82.3,-5,38,-5,1014025,SRSO,Southeast,-82.29424457961528,30.89638749092388,15469,4.890431804531128,0.25685279654860343,12.422155586233961,0.06428442541522439,74.14464933047995,43.78088437707356,0.9953888591748236,0.25566841213237745,43.98369940906097,0,1,2,3,4,5,5,6,7,8
1001102,32.05,-82.3,-5,56,-5,1014085,SRSO,Southeast,-82.30764158027002,32.05198070308744,14126,182.80654018595902,0.261743449359475,4.895482495150874,64.09147127003014,13.604901899216909,39.68020348194238,0.995172159197606,0.26047979365489804,39.872702542177215,0,0,0,0,1,1,1,2,2,2
1001353,33.45,-82.3,-5,136,-5,1014336,SRSO,Southeast,-82.28981883733168,33.43617081465196,14112,175.40653662766658,0.2544415330319075,2.394972293692688,15.63372383409327,10.49016540109258,39.69708419950977,0.9983767327453996,0.25402850642312647,39.761627948147606,0,0,0,0,1,1,1,2,2,2
1001552,32.53,-82.26,-5,74,-5,1014535,SRSO,Southeast,-82.25102685968943,32.51565503071347,14145,182.77331836913154,0.2593557287502577,13.20689789798826,50.4471617148136,45.3782862107594,43.70377742539399,0.9940456679181793,0.25781143861395606,43.96556298758629,0,1,2,3,4,5,5,6,7,8
1001662,33.65,-82.26,-5,108,-5,1014645,SRSO,Southeast,-82.2609831848263,33.66832075059596,14920,97.22870445031485,0.2529299314936667,4.602229478947106,0.0,27.485336718053546,40.930533202615116,0.9982921361105762,0.25249796159711424,41.000556572631794,0,0,1,1,2,2,3,3,3,4
1001751,32.29,-82.26,-5,63,-5,1014734,SRSO,Southeast,-82.27940714694826,32.283820211101244,14141,182.6852307603849,0.25937136819500606,9.372006963684306,64.09147127003014,40.3395058356542,42.01331928589488,0.9935109437964827,0.2576882928092055,42.287726721308424,0,1,1,2,3,3,4,4,5,6
