Location ID,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,psm3id,eGRID,avert,ico9lon,ico9lat,ico9index,km2,cf,cost_trans_annual,km_urban_fromstation,km_site_spur,lcoe,transloss,cf_transloss,lcoe_transloss,binlcoe_1,binlcoe_2,binlcoe_3,binlcoe_4,binlcoe_5,binlcoe_6,binlcoe_7,binlcoe_8,binlcoe_9,binlcoe_10
1000385,37.25,-82.34,-5,559,-5,1013368,RFCW,Great Lakes - Mid-Atlantic,-82.35599863860055,37.24600125302507,3650,55.01157670708257,0.22494883223298404,18.454687876969427,15.849444177799894,106.19694182427904,53.05156602871657,0.992416370313167,0.22324290359084356,53.456963846712455,0,1,2,3,4,5,6,7,7,8
1001351,37.73,-82.3,-5,317,-5,1014334,RFCW,Great Lakes - Mid-Atlantic,-82.3072019834403,37.73003713852825,1050,85.12535941112417,0.21959746160027876,10.23898826271935,15.849444177799894,57.131315847778005,50.073541348752116,0.9954651745420123,0.21860162544090436,50.30165055426439,0,1,2,2,3,4,4,5,5,6
1001738,37.37,-82.26,-5,405,-5,1014721,RFCW,Great Lakes - Mid-Atlantic,-82.26330758579736,37.37048755988899,16496,146.19952615170445,0.2216713917621054,16.6302318481697,15.849444177799894,95.30096444891451,52.8963909005915,0.9930934166411874,0.22014039981663644,53.264264986768495,0,1,2,3,4,5,6,7,7,8
1002892,37.61,-82.22,-5,352,-5,1015875,RFCW,Great Lakes - Mid-Atlantic,-82.23864702851435,37.61248898199753,16499,148.11664737434708,0.22014970293252167,12.762861757162723,15.849444177799894,72.20433929128018,51.25664870685276,0.9945285779593448,0.21894517099565297,51.53863834865897,0,1,2,3,3,4,5,6,6,7
1003549,37.49,-82.18,-5,481,-5,1016532,RFCW,Great Lakes - Mid-Atlantic,-82.1703084921606,37.49490129343965,4151,190.06269570586602,0.22330923814408865,15.017642853908859,15.849444177799894,85.67029485761319,51.68407354939542,0.9936918401931591,0.22190056778353187,52.012174659045996,0,1,2,3,3,4,5,6,6,7
1005420,37.37,-82.1,-5,539,-5,1018403,RFCW,Great Lakes - Mid-Atlantic,-82.10218485012672,37.37727436442758,16495,15.870584303820094,0.22474960420736056,17.54203826542905,15.849444177799894,100.74643528314785,52.635038546126985,0.992755049929726,0.2231213045465644,53.01915971100107,0,1,2,3,4,5,5,6,7,8
1005783,37.61,-82.06,-5,497,-5,1018766,RFCW,Great Lakes - Mid-Atlantic,-82.07699353625857,37.619243914275046,16518,10.176464911461164,0.2229223457506948,14.043711374844946,15.849444177799894,79.85380205454078,51.2750377599851,0.994053261198234,0.22159668478743846,51.581781139350674,0,1,2,3,3,4,5,6,6,7
1007157,37.49,-82.02,-5,441,-5,1020140,RFCW,Great Lakes - Mid-Atlantic,-82.00890271441983,37.501562173392294,16516,53.013059597472974,0.2234684783452952,16.20404317351693,15.849444177799894,92.75568953773556,52.25329765254409,0.993251573084896,0.22196041765135247,52.60832106235976,0,1,2,3,4,5,5,6,7,8
849150,36.61,-89.46,-6,88,-6,862133,SRMW,Upper Midwest,-89.46655996242106,36.604415915910174,30135,0.13726435306016976,0.2460314651866758,19.31886693103014,122.97540987849466,85.38224433899127,48.906502239901506,0.9870532234196947,0.24284615077517874,49.547988983271345,0,1,1,2,3,3,4,5,5,6
850871,36.49,-89.38,-6,87,-6,863854,SRTV,Southeast,-89.3894827214017,36.49038853345864,30149,39.3841851215125,0.24500958391563327,20.233265968015967,122.97540987849466,90.84319876144852,49.536518780132106,0.9867138946002745,0.24175436075978726,50.203528146524924,0,1,2,2,3,4,4,5,5,6
852662,36.57,-89.3,-6,90,-6,865645,SRTV,Southeast,-89.2876561629898,36.58915021106461,7568,80.57038826759656,0.24590013507650518,18.325742584253785,122.97540987849466,79.4511283007945,48.471579896892024,0.9874217668000989,0.2428071458336257,49.089033204090775,0,1,1,2,2,3,3,4,4,5
854605,36.49,-89.22,-6,110,-6,867588,SRTV,Southeast,-89.21085640632666,36.47500771260642,30151,41.932351811277904,0.24608171489233346,18.954374696018935,122.97540987849466,83.20543158851305,48.72743066610159,0.9871884846292885,0.2429290352195393,49.359804560929256,0,1,1,2,2,3,3,4,5,5
854849,37.01,-89.22,-6,95,-6,867832,SRMW,Upper Midwest,-89.23729359159681,37.01478862678498,354,5.676983110690003,0.24201982929312046,12.098724971144282,122.97540987849466,42.2622665483552,46.31158247349684,0.9897325812800993,0.2395349103672491,46.792015691348084,0,0,1,1,1,2,2,3,3,3
855241,36.89,-89.18,-6,97,-6,868224,SRMW,Upper Midwest,-89.16014185262878,36.90062004269426,30065,26.261429186886577,0.24459172948983035,12.719524738459572,122.97540987849466,45.969793675632154,46.11435088750798,0.9895022056523713,0.2420240558145153,46.603585746537206,0,0,1,1,1,2,2,3,3,3
855265,36.69,-89.18,-6,92,-6,868248,SRMW,Upper Midwest,-89.18556951276292,36.68781965262573,30137,42.069583199713726,0.2456315939364868,15.467359475040256,122.97540987849466,62.38035367181962,47.1961624176241,0.9884824981948926,0.2428025316099319,47.74607795667692,0,0,1,1,2,2,2,3,3,4
856910,37.09,-89.14,-6,95,-6,869893,SRTV,Southeast,-89.13209559606541,37.10784264678794,21845,67.43258181093664,0.23943923665478922,10.522493047943597,122.97540987849466,32.84872788125958,46.059226915176865,0.9903175129084125,0.23712086933665966,46.50955508189277,0,0,1,1,1,2,2,2,2,3
