Location ID,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,psm3id,eGRID,avert,ico9lon,ico9lat,ico9index,km2,cf,cost_trans_annual,km_urban_fromstation,km_site_spur,lcoe,transloss,cf_transloss,lcoe_transloss,binlcoe_1,binlcoe_2,binlcoe_3,binlcoe_4,binlcoe_5,binlcoe_6,binlcoe_7,binlcoe_8,binlcoe_9,binlcoe_10
693376,42.69,-96.62,-6,339,-6,706359,MROW,Upper Midwest,-96.61294531213669,42.70701750123894,1549,75.71746824081325,0.2350578195056896,4.805817481360169,2.886501336060124,27.481853137663393,44.14146961926708,0.9981129932473111,0.23461426381301004,44.22492234637183,0,0,0,0,0,0,1,1,1,1
693598,42.93,-96.62,-6,416,-6,706581,MROW,Upper Midwest,-96.60420975023722,42.91075608002543,24493,9.873303984273333,0.23661413010242008,7.653608039493972,2.886501336060124,44.489367159043375,45.22505836913423,0.9970561926942036,0.23591758369756993,45.35858530393253,0,0,0,1,1,1,1,1,2,2
694723,43.33,-96.58,-6,406,-6,707706,MROW,Upper Midwest,-96.5865859313125,43.31819495177161,24435,32.524871053134945,0.23548530835764495,11.548606934283766,54.866752162568424,32.540177543740676,47.330011793972844,0.9945687716886233,0.23420633388397966,47.58847567032879,0,0,1,1,2,3,3,3,4,5
694724,43.53,-96.58,-6,403,-6,707707,MROW,Upper Midwest,-96.5776964599486,43.52188998083027,1540,35.80353691671797,0.23670287050944683,13.294337714768254,89.32610945391329,20.085832703331057,47.92847139170474,0.9932014402079583,0.23509363189134044,48.25654640781571,0,1,1,2,2,3,3,3,4,5
695667,42.61,-96.5,-6,350,-6,708650,MROW,Upper Midwest,-96.51856630782648,42.60266228931807,24456,78.28142115339436,0.23444919102608897,2.868550474708284,2.886501336060124,15.912148446887214,43.312789233207404,0.9988319031539049,0.23417533166548185,43.36344193296513,0,0,0,0,0,0,0,0,0,1
695753,43.41,-96.5,-6,431,-6,708736,MROW,Upper Midwest,-96.48210623134308,43.41752524764885,24436,169.32985604632262,0.23505512442572402,10.858660923466132,89.32610945391329,5.5395357288910185,47.081557948474746,0.9941053074438712,0.23366954673349177,47.36073492006082,0,0,1,1,2,2,3,3,4,4
695824,42.81,-96.5,-6,403,-6,708807,MROW,Upper Midwest,-96.50953526072985,42.80639307787999,24492,173.16353787357156,0.23672237753306694,4.8833517972454255,2.886501336060124,27.94490192500847,43.868470129457606,0.9980842206580915,0.23626886969242164,43.952673753856885,0,0,0,0,0,0,0,1,1,1
696085,43.01,-96.5,-6,352,-6,709068,MROW,Upper Midwest,-96.50044317876741,43.010125090352325,24494,90.47905869191463,0.23568977714414996,7.823708271931328,54.866752162568424,10.29441721307453,45.48481401906692,0.9959510625861755,0.23473548398741506,45.669727888995865,0,0,0,1,1,1,2,2,2,3
696470,43.21,-96.5,-6,411,-6,709453,MROW,Upper Midwest,-96.49130039180349,43.213836253550454,24433,104.66585356361698,0.2370369812875249,9.065718218105753,54.866752162568424,17.711922518695538,45.824442995868104,0.9954901590290887,0.23596798219769327,46.03204017663132,0,0,1,1,1,2,2,2,3,3
697815,42.29,-96.42,-6,360,-6,710798,MROW,Upper Midwest,-96.43374427610595,42.29451334724911,24395,18.954579743366835,0.2357255191708774,1.3439888882446696,6.9450835481419695,5.092723517712127,42.33997117126089,0.9992520034880228,0.23554919730475354,42.371665028909185,0,0,0,0,0,0,0,0,0,0
697946,42.49,-96.42,-6,360,-6,710929,MROW,Upper Midwest,-96.424503054859,42.49822987682729,6146,45.56304608631934,0.23804904672794908,2.8225938682296774,2.886501336060124,15.637687382035544,42.63576077434955,0.9988489574162019,0.23777504213813266,42.68489290376664,0,0,0,0,0,0,0,0,0,0
698256,42.69,-96.42,-6,427,-6,711239,MROW,Upper Midwest,-96.41517627039343,42.701947662616746,24500,183.5653176286237,0.23676658922860713,2.4535265943543187,2.886501336060124,13.433551682048886,42.688756358940786,0.9989859163993867,0.23652648811329727,42.73209027090443,0,0,0,0,0,0,0,0,0,0
698314,42.89,-96.42,-6,391,-6,711297,MROW,Upper Midwest,-96.40579258284271,42.905675309023984,6155,183.57478150548988,0.2360989978197258,5.766755697951428,2.886501336060124,33.22074785577272,44.41142842094691,0.9977563939756774,0.23556928468588093,44.51129422882911,0,0,0,0,0,1,1,1,1,1
698511,43.33,-96.38,-6,446,-6,711494,MROW,Upper Midwest,-96.38684507378876,43.313081170486406,6142,183.55448017897945,0.2354272712075721,10.984692137106528,54.866752162568424,29.172377621635302,47.06824544897522,0.994778037594032,0.23419787884798654,47.315324293662904,0,0,1,1,2,2,3,3,4,4
698651,43.09,-96.38,-6,403,-6,711634,MROW,Upper Midwest,-96.39634175754094,43.109399434544144,24434,162.64148525516458,0.23603948386207993,6.6040094659798845,54.866752162568424,3.0101580231453933,44.827545302840825,0.9964036865929068,0.23519061190166338,44.98934107331908,0,0,0,0,1,1,1,1,2,2
699136,43.53,-96.38,-6,447,-6,712119,MROW,Upper Midwest,-96.37727931617357,43.51676461375735,24426,67.83213282958063,0.23417178538098107,12.948474037607172,89.32610945391329,18.020273028655442,48.27791095424403,0.993329788454735,0.23260981003455752,48.60209722427347,0,1,1,2,2,3,4,4,5,6
699506,42.21,-96.34,-6,330,-6,712489,MROW,Upper Midwest,-96.34030529895729,42.1900963343119,24397,81.48047132998468,0.2401333658605859,2.3937116743556643,9.31267772514542,10.361710487377783,42.06180602227087,0.9987774871554473,0.23983979973641567,42.11329006029595,0,0,0,0,0,0,0,0,0,0
