Location ID,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,psm3id,eGRID,avert,ico9lon,ico9lat,ico9index,km2,cf,cost_trans_annual,km_urban_fromstation,km_site_spur,lcoe,transloss,cf_transloss,lcoe_transloss,binlcoe_1,binlcoe_2,binlcoe_3,binlcoe_4,binlcoe_5,binlcoe_6,binlcoe_7,binlcoe_8,binlcoe_9,binlcoe_10
267093,39.05,-114.14,-8,1640,-8,137494,NWPP,Northwest,-114.1321480183248,39.05624339663517,39429,0.495698995260989,0.29454750629126686,27.6982701738448,89.55978295863062,143.57554876024753,44.098459526572384,0.985513606092008,0.2902805750905148,44.746677523248046,0,1,2,2,3,4,4,5,5,6
267264,37.73,-114.14,-8,1903,-8,122184,AZNM,Southwest,-114.12587021607165,37.72755247780478,39528,5.494615332371268,0.30687532238074844,11.176266899990543,25.178639467125077,56.110426141457786,36.18087556083788,0.9949489190843089,0.3053252702963745,36.364555875025815,0,0,0,0,0,0,0,0,1,1
267569,40.13,-114.14,-8,1730,-8,150435,NWPP,Northwest,-114.12257397925144,40.141784954649744,39396,5.70106930896914,0.28670031824693215,28.883871726949767,89.55978295863062,150.65617306409962,45.77753526099271,0.9850736354019206,0.282420924766393,46.4711810526885,0,1,2,3,4,5,5,5,6,7
267901,37.49,-114.1,-8,1791,-8,119516,AZNM,Southwest,-114.11001697750164,37.48508792657054,39537,12.985142038155468,0.309919711096323,8.669258814468355,25.178639467125077,41.13812593333683,34.90203858240986,0.9958792569997352,0.30864261161617873,35.04645602074142,0,0,0,0,0,0,0,0,0,0
267974,39.89,-114.1,-8,1776,-8,147512,NWPP,Northwest,-114.10620343995079,39.89944136476933,39470,9.715264192370322,0.27787744511149526,26.642730746968034,89.55978295863062,137.27167871213194,46.31032904203486,0.9859053113903362,0.27396084905099977,46.972390255944,0,1,2,3,4,5,5,6,6,7
268084,38.81,-114.1,-8,1808,-8,134653,NWPP,Northwest,-114.11608394353176,38.81373496389405,9922,10.48918006714407,0.3004904333167682,28.569586142965274,74.8872629624813,138.98797517258137,43.55731539818865,0.9867103757978387,0.29649702838164377,44.143972199510806,0,1,2,2,3,4,4,4,5,6
268126,40.97,-114.1,-8,1976,-8,160706,NWPP,Northwest,-114.09660287188926,40.9854520819326,9989,0.4684463085194774,0.29145988468970563,29.04863399767666,0.0,173.4836322869107,45.09451590661549,0.9892202000641933,0.28831800544343733,45.58592303684173,0,1,2,3,3,4,4,5,5,6
268458,38.33,-114.1,-8,1888,-8,129027,NWPP,Northwest,-114.0842865090489,38.32871615844733,9920,36.64322085641447,0.3037469149056678,20.093176020520975,25.178639467125077,109.36380057295868,39.904701108074526,0.991639899583675,0.3012075601959075,40.24112091982978,0,0,1,1,1,2,2,2,2,3
268477,37.25,-114.1,-8,1203,-8,116859,AZNM,Southwest,-114.09426529611872,37.242617123279814,39520,33.14386466548373,0.3138039109680308,9.178415367701856,25.178639467125077,44.17889983908044,34.65524879785778,0.9956903115994007,0.3124515138928692,34.80524857391677,0,0,0,0,0,0,0,0,0,0
268682,38.09,-114.06,-8,2245,-8,126276,NWPP,Northwest,-114.06852806439156,38.08619234080089,39645,64.66784262434967,0.3091564781960578,15.772561454907533,25.178639467125077,83.5603184328242,37.611079925723,0.993243257614926,0.30706758751621027,37.86693706437882,0,0,0,0,1,1,1,1,1,1
268683,37.01,-114.06,-8,802,-8,114218,AZNM,Southwest,-114.07472958517357,37.004987471327695,37193,27.459376437224513,0.3139558763758583,11.481133672083436,25.178639467125077,57.93114497424318,35.4757494054642,0.9948357845799292,0.31233454059785626,35.659904835896,0,0,0,0,0,0,0,0,0,0
268760,41.57,-114.06,-8,2044,-8,167967,NWPP,Northwest,-114.0574051580719,41.58129010108927,35157,63.35565037467222,0.27592218257359485,28.514436434114927,0.4644280623302901,170.09712020527337,47.41286411708965,0.9894017703985731,0.27299789593055307,47.920739112878,0,1,2,3,4,5,5,6,6,7
268866,37.85,-114.06,-8,1923,-8,123546,NWPP,Northwest,-114.052898840097,37.84370378694225,9899,93.99704996060032,0.3098720830060734,11.956417991661079,25.178639467125077,60.76962784871978,36.11837532111118,0.9946594089927644,0.3082171829461778,36.31230448791132,0,0,0,0,0,0,0,0,1,1
268931,39.17,-114.06,-8,1683,-8,138921,NWPP,Northwest,-114.05777762369136,39.17236226142151,39430,45.219792386263286,0.299771865324505,25.883254649582568,89.55978295863062,132.7359517646942,42.63875036439392,0.9861871490969388,0.2956311612438451,43.235962264808094,0,1,1,2,3,3,3,4,4,5
268956,39.41,-114.06,-8,1683,-8,141773,NWPP,Northwest,-114.07381379689288,39.41472132959104,39426,24.106028762098408,0.2895071072605824,25.04384088081851,89.55978295863062,127.7228227615032,43.81956063979023,0.986498651265728,0.285598370844407,44.419280840949455,0,1,2,2,3,4,4,5,5,6
268985,41.81,-114.06,-8,1814,-8,170886,NWPP,Northwest,-114.07900932392721,41.819309793083015,35161,36.809177510079714,0.2637613097249657,29.466831992715825,0.4644340422936422,175.78499411744554,50.011057031774655,0.989048341049142,0.26087268581642625,50.5648257583901,0,1,2,3,4,5,5,6,7,8
269008,40.49,-114.06,-8,1360,-8,154846,NWPP,Northwest,-114.06325965606108,40.500220067820614,2467,8.301749594480091,0.2770203540716585,28.896147729598518,0.4860027253074956,172.36765445597663,47.38220533303055,0.9892593449997338,0.2740449740205232,47.89664669080615,0,1,2,3,4,5,5,6,6,7
